Name,Email,Phone,Address,City,Country,is_subsidiary,parent_company
LAVIDA PHARMACEUTICALS,,,,,KE,No,
LAVIDA PHARMACEUTICALS- RUAKA,,,,,KE,No,
LUTHULI PHARMACY,,,,,KE,No,
MARIAN PHARMACY,,,,,KE,No,
MARY HELP OF THE SICK,,,,,KE,No,
MBETI PHARMACY EMBU,,,,,KE,No,
MEDICARE CLINIC,,,,,KE,No,
MEDSCHEM PHARMACY LTD,,,,,KE,No,
MURANG'A PHARMACY,,,,,KE,No,
NAIDU HOSPITAL,,,,,KE,No,
PAYLESS CHEMIST,,,,,KE,No,
PHARMACHOICE PHARMACEUTICALS,,,,,KE,No,
PHARMACHOICE PHARMACEUTICALS LTD,,,,,KE,No,
PLUM PHARMACY LTD,,,,,KE,No,
PRIMEPHARM PHARMACY KARATINA  ,,,,,KE,No,
SOUTH B HOSPITAL LTD,,,,,KE,No,
SULUHU MERU-CASH,,,,,KE,No,
SUNMED PHARMACY LTD,,,,,KE,No,
TWINS CHEMIST,,,,,KE,No,
UNIVERSITY OF EMBU,,,,,KE,No,
WELLCARE MEDICAL CENTER,,,,,KE,No,
KENYA ASS.OF EPILEPTICS(KAWE),,,,,KE,No,
ACHIMS CHEMIST,,,,,KE,No,
AL AMIN NURSING HOME,,,,,KE,No,
ALLAMED PHARMACEUTICALS LTD,,,,,KE,No,
AMREF,,,,,KE,No,
BETALIFE CHEMIST              ,,,,,KE,No,
CANARY PHARMACY,,,,,KE,No,
CECLAN PHARMACY,,,,,KE,No,
CENTRE FOR TROPICAL&TRAVEL MED,,,,,KE,No,
CETAMOL PHARMACY,,,,,KE,No,
Danil  Chemist,,,,,KE,No,
DR PATRICK,,,,,KE,No,
DR WACHIRA,,,,,KE,No,
DR. S.K. BHASIN,,,,,KE,No,
Dr.H. S. Keer,,,,,KE,No,
EASTEND DOCTORS PLAZA MEDICAL ,,,,,KE,No,
Eland Pharmaceuticals Ltd - Nyeri - CASH,,,,,KE,No,
ELDOCHEM LTD,,,,,KE,No,
JAMB PHARMACY LIMITED,,,,,KE,No,
KOMAROCK MODERN PATIENT CARE CENTRE,,,,,KE,No,
Ladnan Hospital Limited,,,,,KE,No,
NAKURU CLINICAL UNIT,,,,,KE,No,
NAKURU HEART CENTRE,,,,,KE,No,
Neema Hospital Kahawa Sukari,,,,,KE,No,
Pharmaceutica 85 Ltd. - SU,,,,,KE,No,
PRIME PHARM PHARMACY,,,,,KE,No,
PRIME PHARM PHARMACY KARATINA - CASH,,,,,KE,No,
PRIMECARE HEALTHCARE,,,,,KE,No,
PRIMEPHARM PHARMACY AND MEDICAL CENTER,,,,,KE,No,
Status Medical Center-Cash,,,,,KE,No,
SUNCHEM PHARMACY - KISUMU - CASH,,,,,KE,No,
THE LABIB HOSPITAL LIMITED-CASH,,,,,KE,No,
TRAFALGER PHARMACY,,,,,KE,No,
TRANLEOS CHEMIST,,,,,KE,No,
UNILEVER TEA KENYA LIMITED,,,,,KE,No,
USHIRIKA - MARTIAN LIMITED,,,,,KE,No,
WAMUPHARM CHEMISTS,,,,,KE,No,
WAMUPHARM CHEMISTS LTD - PH,,,,,KE,No,
AAKASH PHARMACY LTD,,,,,KE,No,
ADAKIM CHEMIST,,,,,KE,No,
AL RIYADH CHEMIST,,,,,KE,No,
AL-SHIFA PHARMACY LTD - MOMBASA,,,,,KE,No,
AMYLIN CHEMIST,,,,,KE,No,
ASTRAPHARM CHEMIST LIMITED,,,,,KE,No,
AVENUE HEALTHCARE - ELDORET,,,,,KE,No,
AXAR PHARMACEUTICALS LTD-KISII,,,,,KE,No,
BANDARI PHARMACY,,,,,KE,No,
BENORA PHARMACY LTD,,,,,KE,No,
BETHSAIDA PHARMACY -KSM ACC,,,,,KE,No,
BOMU HOSPITAL,,,,,KE,No,
BUNGOMA WEST CHEMIST LTD.,,,,,KE,No,
BUNGOMA WEST MEDICAL SERVICES,,,,,KE,No,
CARE & CURE PHARMACY,,,,,KE,No,
CASH SALE CUSTOMER - ELDORET,,,,,KE,No,
Cash Sale Customer - Eldoret - STRICTLY CASH ONLY,,,,,KE,No,
CENTRE LINE PHARMACY,,,,,KE,No,
Chepsoo Enterprises Ltd,,,,,KE,No,
CHERANGANI NURSING,,,,,KE,No,
CHERANGANY NURSING HOME LTD,,,,,KE,No,
COAST PROVINCIAL HOSP.,,,,,KE,No,
CRYSTAL COTTAGE HOSPITAL,,,,,KE,No,
DR ARTHUR M. USAGI,,,,,KE,No,
DR ARUNA CHUDASAMA,,,,,KE,No,
DR JOHN KISIANGANI,,,,,KE,No,
DR. KISIANGANI,,,,,KE,No,
DR.E.M MANUTHU,,,,,KE,No,
DR.GEOFFREY KASEMBELI         ,,,,,KE,No,
EDWARD ST. ROSE CO. LTD,,,,,KE,No,
Eldogate Chemist Limited - Kapsabet,,,,,KE,No,
ELEMENTAITA PHARMACEUTICALS,,,,,KE,No,
ELGON VIEW HOSPITAL,,,,,KE,No,
ELIAN CHEMIST,,,,,KE,No,
END CHEM PHARMACY,,,,,KE,No,
ENDCHEM PHARMACY LTD,,,,,KE,No,
FIG TREE HEALTHY OPTIONS,,,,,KE,No,
FOUNTAIN HEALTHCARE,,,,,KE,No,
FRIENDS CHEMIST CO.LTD,,,,,KE,No,
IMANI HOSPITAL,,,,,KE,No,
JAMBO MEDICAL CLINIC - MOMBASA,,,,,KE,No,
JARAMOGI OGINGA ODINGA UNI.   ,,,,,KE,No,
JASSIN PHARMACEUTICALS        ,,,,,KE,No,
KAIMOSI FRIENDS UNIVERSITY    ,,,,,KE,No,
KEGOYE CHEMIST,,,,,KE,No,
KENGELENI PHARMACY,,,,,KE,No,
KENTONS LIMITED KISUMU AC,,,,,KE,No,
KENYA PORTS AUTHORITY,,,,,KE,No,
KISUMU SPECIALISTS HOSPITAL,,,,,KE,No,
KITPHARM CHEMISTS - KITALE,,,,,KE,No,
LADOPHARMA MEDICAL CENTRE,,,,,KE,No,
LAMAR CHEMIST                 ,,,,,KE,No,
LIFECARE HOSPITALS LIMITED,,,,,KE,No,
LIKONI CHEMIST LIMITED,,,,,KE,No,
LITEIN COTTAGE HOSPITAL,,,,,KE,No,
LOLWE PHARMACY,,,,,KE,No,
Lolwe Pharmacy-Cash,,,,,KE,No,
MAKUPA CHEMISTS LIMITED       ,,,,,KE,No,
MALINDI FIRST PHARMACY,,,,,KE,No,
MANA PHARMACY LIMITED,,,,,KE,No,
MARKET VIEW CHEMIST,,,,,KE,No,
MASINDE MULIRO UNIVERSITY,,,,,KE,No,
MEDFAST PHARMACY,,,,,KE,No,
MEDI HEAL HOSPITAL & FERTILITY,,,,,KE,No,
MEDIO CARE PHARMACEUTICALS - HOMABAY,,,,,KE,No,
MERIDIAN FOUR,,,,,KE,No,
MERIDIAN FOUR PHARMACY KISUMU AC,,,,,KE,No,
MEWA HOSPITAL,,,,,KE,No,
MIGELE ENTERPRISES LTD,,,,,KE,No,
MIGLAND PHARMACY - MIGORI,,,,,KE,No,
MITRA PHARMACEUTICALS - KAKAMEGA,,,,,KE,No,
Mkomani Clinic Bomu,,,,,KE,No,
MOBICHEM PHARMACY LTD,,,,,KE,No,
MOSCHEM PHARMACY,,,,,KE,No,
MPESA CASH ACCOUNT ELDORET,,,,,KE,No,
MPESA CASH ACCOUNT MOMBASA,,,,,KE,No,
MVOI PHARMACEUTICALS,,,,,KE,No,
MWANAINCHI EAST PHARMACY      ,,,,,KE,No,
MZALENDO P'CEUTICALS LTD,,,,,KE,No,
NANDI CHEM LIMITED - CASH,,,,,KE,No,
NEW COAST VIEW CHEMIST,,,,,KE,No,
NEW VIPINGO PHARMACY,,,,,KE,No,
New Vipingo Pharmacy Ltd.  - CASH,,,,,KE,No,
NORTHRIFT CHEMIST-CASH,,,,,KE,No,
NYAKOE CHEMIST,,,,,KE,No,
NYALI CHEMIST MOMBASA,,,,,KE,No,
NYALI HEALTHCARE LIMITED,,,,,KE,No,
OAKTREE CENTRE HOSPITAL - cash,,,,,KE,No,
OAKTREECENTRE FOR KIDNEY AND C,,,,,KE,No,
OASIS MENTAL HEALTH LTD       ,,,,,KE,No,
OCHIENG CHEMIST,,,,,KE,No,
ORTHOMEDIC AND PHARMACEUTICALS LIMITED,,,,,KE,No,
Orthomedic and Pharmaceuticals Limited -,,,,,KE,No,
Oyugis Lifecare Pharmacy - CASH,,,,,KE,No,
PALM BEACH HOSPITAL,,,,,KE,No,
Palm Beach Hospital - Mombasa,,,,,KE,No,
PATSONS CHEMIST,,,,,KE,No,
PILOT PHARMACEUTICAL LIMITED,,,,,KE,No,
REEYA PHARMACEUTICALS,,,,,KE,No,
REEYA PHARMACEUTICALS KISUMU AC,,,,,KE,No,
RIDDHI PHARMACEUTICALS,,,,,KE,No,
SEASIDE PHARMACEUTICALS - MOMBASA,,,,,KE,No,
SHANMAG PHARMACEUTICALS LTD,,,,,KE,No,
SHIVLING PHARMACEUTICALS,,,,,KE,No,
SUBUKIA PHARMACY LIMITED,,,,,KE,No,
TARACHEM PHARMACEUTICALS - CASH,,,,,KE,No,
TAWFIQ HOSPITAL - MALINDI,,,,,KE,No,
TEMBUR CENTRAL CHEMIST CO.LTD,,,,,KE,No,
TENWEK HOSPITAL,,,,,KE,No,
TOPHILL HOSPITAL,,,,,KE,No,
TORROR PHARMACY ELDORET AC,,,,,KE,No,
TRIDEV PHARMACEUTICAL LTD,,,,,KE,No,
ULTRACHEM PHARMACEUTALS LTD   ,,,,,KE,No,
UNIVERSITY OF EASTERN AFRICA,,,,,KE,No,
UNIVERSITY OF ELDORET,,,,,KE,No,
UTABORA CHEMIST-CASH,,,,,KE,No,
UTABORA PHARMACY,,,,,KE,No,
UTAMADUNI PHARMACEUTICALS LTD,,,,,KE,No,
WHOLESALE CASH ACCOUNT MOMBASA,,,,,KE,No,
WIMAH CHEMIST,,,,,KE,No,
PIOCHEM LTD KISUMU AC,,,,,KE,No,
KEMRI WELLCOME TRUST RES.,,,,,KE,No,
HEALTH SOURCE MEDICAL CENTER,,,,,KE,No,
HIFIN TECHNOSYS LIMITED,,,,,KE,No,
M.E.W.A MEDICAL CENTRE,,,,,KE,No,
PALM BEACH,,,,,KE,No,
DR.MEYERHOLD,,,,,KE,No,
KAPE HEALTHCARE               ,,,,,KE,No,
ARAP TOSHA PHARMACY           ,,,,,KE,No,
CHEBARBAR CHEMIST             ,,,,,KE,No,
NAZARETH HOSPITAL,,,,,KE,No,
PCEA CHOGORIA HOSPITAL        ,,,,,KE,No,
SVG HEALTHCARE LTD,,,,,KE,No,
P.C.E.A TUMUTUMU HOSPITAL,,,,,KE,No,
SVG HEALTHCARE,,,,,KE,No,
Titan Chemist Cash,,,,,KE,No,
BRAIN SPINE AND REHABILIATION HOSPITAL,,,,,KE,No,
JAMII HOSPITAL                ,,,,,KE,No,
KAKA MEDICAL CLINIC,,,,,KE,No,
RFH HEALTHCARE (K) LTD        ,,,,,KE,No,
MARIAKANI COTTAGE HOSPITAL    ,,,,,KE,No,
TEXAS CANCER CENTRE LIMITED,,,,,KE,No,
MARIE STOPES KENYA,,,,,KE,No,
RFH HEALTHCARE KENYA,,,,,KE,No,
BALOZI HOSPITAL,,,,,KE,No,
TEXAS CANCER CENTER           ,,,,,KE,No,
NANAK CHEMIST,,,,,KE,No,
DAWAMART CHEMISTS  LTD,,,,,KE,No,
AXITA PHARMACY LTD,,,,,KE,No,
ZIOCHEM LTD. - PREPAYMENT,,,,,KE,No,
CASH SALE (C.O.D)- DR JELLAN,,,,,KE,No,
DR. JELLAN,,,,,KE,No,
CASH SALES CUSTOMER - NAKURU,,,,,KE,No,
GREAT KNEWS PHARMACY CARE - NAKURU,,,,,KE,No,
NELION PHARMA LTD,,,,,KE,No,
MUSTARD CHEMIST,,,,,KE,No,
ABAAHI CHEMIST,,,,,KE,No,
AFYA FIRST MEDICAL CENTRE,,,,,KE,No,
AFYA INTERNATIONAL HOSPITAL,,,,,KE,No,
AL SHIFA PHARMACY LTD MOMBASA,,,,,KE,No,
ALFAJIRI PHARMACEUTICALS LTD  ,,,,,KE,No,
AL-FAROOQUI,,,,,KE,No,
ALHIDAYA CHEMIST,,,,,KE,No,
AL-SHIFA PHARMACY LTD         ,,,,,KE,No,
ANISA OMAR,,,,,KE,No,
ARACHIS PHARMACEUTICALS LTD(CASH A/C),,,,,KE,No,
ASSOCIATED BATTERY MANUFACTURERS (E.A) LIMITED,,,,,KE,No,
ASSOCIATED VEHICLE ASSEMBLERS,,,,,KE,No,
ATHI RIVER MINING LTD,,,,,KE,No,
AVANTE PHARMA LIMITED,,,,,KE,No,
AVANTE PHARMA LTD,,,,,KE,No,
AVENUE HEALTHCARE  - EMBAKASI,,,,,KE,No,
AVENUE HEALTHCARE  GARDEN CITY,,,,,KE,No,
AVENUE HEALTHCARE ELDORET     ,,,,,KE,No,
AVENUE HEALTHCARE LIMITED,,,,,KE,No,
AVENUE HEALTHCARE MOMBASA,,,,,KE,No,
AXAR PHARMACEUTICAL,,,,,KE,No,
BEN AMMI PHARMACIES LTD,,,,,KE,No,
BIOCYTE PHARMACEUTICALS,,,,,KE,No,
BIOCYTE PHARMACEUTICALS ELDORET AC - CASH,,,,,KE,No,
BUNGOMA CHEMIST               ,,,,,KE,No,
BURHANI PHARMACY,,,,,KE,No,
CARE CHEMISTS,,,,,KE,No,
CARE HOSPITAL LTD,,,,,KE,No,
CAREPLUS CHEMIST LIMITED,,,,,KE,No,
CASH ACCOUNT MSA- DR SUR,,,,,KE,No,
CASH ACCOUNT MSA- USHA,,,,,KE,No,
CENTRAL BANK CLINIC,,,,,KE,No,
CENTRAL BANK OF KENYA-ELDORET ,,,,,KE,No,
CREATIVE MEDICAL SERVICES,,,,,KE,No,
DANIL CHEMIST-CASH,,,,,KE,No,
DIADEMS PHARMACY LTD,,,,,KE,No,
DIANI BEACH HOSPITAL,,,,,KE,No,
DISHCHEM CHEMISTS KAYOLE,,,,,KE,No,
DR ANISA,,,,,KE,No,
DR. JAMES GATHUKI NJERU,,,,,KE,No,
DR. M. A. TAYABALI,,,,,KE,No,
DR. M.H.SHAH,,,,,KE,No,
DR. R. A. DEVANI - MSA,,,,,KE,No,
DR.ANISA C/O MALINDI CARE SERVICES LTD-,,,,,KE,No,
DR.G.M.KAMAU C/O MAINLAND HOSPITAL-MOMBASA,,,,,KE,No,
DR.MANSUKH SHAH-CASH,,,,,KE,No,
DRUGHILL PHARMACY,,,,,KE,No,
ELDOHOSP PHARMACEUTICALS LTD [ELD],,,,,KE,No,
ELDORET PRIME CHEMIST-CASH,,,,,KE,No,
ELGEYO PHARMACY LTD,,,,,KE,No,
ENIT PHARMACY LIMITED,,,,,KE,No,
ERIMED CHEMIST,,,,,KE,No,
FASTMED CHEMIST,,,,,KE,No,
FEVA CHEMIST,,,,,KE,No,
FIDECK CHEMIST LTD,,,,,KE,No,
FIRST CLASS PHARMACEUTICALS - VOI,,,,,KE,No,
FREETOWN CHEMIST,,,,,KE,No,
FRERE CHEMIST-CASH,,,,,KE,No,
GALAXY PHARMACEUTICALS (KSM),,,,,KE,No,
GERTRUDES G.CHIKDREN MOMBASA,,,,,KE,No,
GERTRUDES G.CHILDREN KITENGELA,,,,,KE,No,
GERTRUDES G.CHILDREN THIKA,,,,,KE,No,
GITROSE PHARMACY,,,,,KE,No,
HEALTHWAY CHEMIST             ,,,,,KE,No,
HEALTHWAY CHEMIST - TOM MBOYA,,,,,KE,No,
HEALTHWAYS MEDICAL CENTER,,,,,KE,No,
INNERCORE MEDICAL CENTRE      ,,,,,KE,No,
INTERLAB PHARMACY LTD - CHEQUE WITH EACH ORDER,,,,,KE,No,
ISANDO PHARMACY LTD,,,,,KE,No,
ISLAMIC AFRICAN RELIEF AGENCY,,,,,KE,No,
JAMBO PHARMACY LIMITED,,,,,KE,No,
JAMBO PHARMACY-CASH,,,,,KE,No,
JAYLEEN PHARMACY-CASH,,,,,KE,No,
JOMVU PHARMACY - MOMBASA,,,,,KE,No,
KENYA ELECTRIC GENERATING CO.N,,,,,KE,No,
KENYA ELECTRICITY,,,,,KE,No,
KENYA PIPELINE COMPANY LTD,,,,,KE,No,
KITALE NURSING MATERNITY HOME,,,,,KE,No,
KITELINK,,,,,KE,No,
KONA MTONGWE CHEMIST,,,,,KE,No,
LAVIDA PHARMACEUTICALS- RUIRU,,,,,KE,No,
LENS CHEMIST,,,,,KE,No,
LEO CHEMIST,,,,,KE,No,
LEO CHEMIST KISUMU (CASH A/C),,,,,KE,No,
LIFECARE PHARMACEUTICALS,,,,,KE,No,
LIKONI CHEMIST,,,,,KE,No,
LIPTER CHEMIST,,,,,KE,No,
M. I. B. M. -,,,,,KE,No,
MAENDELEO CHEMIST LTD,,,,,KE,No,
MAKADARA CHEMISTS LTD,,,,,KE,No,
MALINDI CARE SERVICES,,,,,KE,No,
MANDERA DRUG MART,,,,,KE,No,
MANGA PHARMACEUTICALS - KISII,,,,,KE,No,
MASAKU CHEMISTS,,,,,KE,No,
MEDFASTPHARMACY LTD,,,,,KE,No,
MEDI HEAL HOSPITAL,,,,,KE,No,
MELCHIZEDEK HOSPITAL - MSD,,,,,KE,No,
MEMON MEDICAL CENTRE,,,,,KE,No,
MIGANDINI CHEMIST,,,,,KE,No,
MIGANDINI CHEMIST-CASH,,,,,KE,No,
MILIMANI MATERNITY & NURSING HOME,,,,,KE,No,
MILIMANI NURSING HOME- C/O CAROLYNE KAMAU,,,,,KE,No,
MISSION FOR ESSENTIAL DRUGS (M.E.D.S),,,,,KE,No,
MODANA PHARMACEUTICALS LTD    ,,,,,KE,No,
MOI TEACHING & REFERRAL HOSP,,,,,KE,No,
MOMBASA HOSPITAL ASS.,,,,,KE,No,
MOSACHEM PHARM-CASH,,,,,KE,No,
MOSCHEM PHARMACY LTD-ELDORET,,,,,KE,No,
MOTHERLAND PHARMACEUTICALS    ,,,,,KE,No,
MOTHERLAND PHARMACY-CASH,,,,,KE,No,
NAIROBI HOSPITAL,,,,,KE,No,
NAKURU AFYA CHEMIST - CASH,,,,,KE,No,
NAKURU NURSING HOME,,,,,KE,No,
NEW COAST,,,,,KE,No,
NEW KIEMBENI PHARMACY-CASH,,,,,KE,No,
NEW PHARMART,,,,,KE,No,
NEW PHARMART-CASH,,,,,KE,No,
NEW VIPINGO PHARMACY LTD CASH,,,,,KE,No,
NGARA MEDICAL COMPLEX,,,,,KE,No,
NOBLE PHARMACY,,,,,KE,No,
NOBLE PHARMACY MOMBASA,,,,,KE,No,
NYAKONGO PHARMACEUTICALS KISUMU AC,,,,,KE,No,
NYALI BRIDGE MOMBASA HOSPITAL,,,,,KE,No,
OLD MADARAKA PHARMACY-CASH,,,,,KE,No,
OPERA PHARMA K LTD,,,,,KE,No,
ORION PHARMACY- LANDMARK PLAZA,,,,,KE,No,
ORION PHARMACY LTD  FOREST BRA,,,,,KE,No,
ORION PHARMACY LTD - FOREST PL,,,,,KE,No,
ORION PHARMACY LTD - MUTHAIGA,,,,,KE,No,
PALM OCEAN PHARMACY-CASH,,,,,KE,No,
PANACEA MEDS SOLUTIONS,,,,,KE,No,
PANDYA MEMORIAL HOSPITAL,,,,,KE,No,
PATSONS CHEMIST LIMITED,,,,,KE,No,
PEAKAY PHARMACEUTICALS - CASH,,,,,KE,No,
PHARMACLAN - CASH,,,,,KE,No,
PHARMACY LINKS C/O MURAVEJ HOLDINGS,,,,,KE,No,
PHARMWEB CHEMIST,,,,,KE,No,
PISHON PHARMACY,,,,,KE,No,
POPULAR CHEMISTS - MOMBASA,,,,,KE,No,
R.K.SHAH & BROS PHARMA LTD    ,,,,,KE,No,
R.TAWAKAL CHEMIST - MOMBASA -,,,,,KE,No,
RANIATAWAKAL CHEMIST,,,,,KE,No,
RUARAKA UHAI NEEMA HOSPITAL,,,,,KE,No,
SAMBALAT CHEMIST              ,,,,,KE,No,
SHANZA PHARMACY-CASH,,,,,KE,No,
STAGEVIEW PHARMACY,,,,,KE,No,
SUNCOP GUARDIAN PHARMACY,,,,,KE,No,
TIARA PHARMACY - MOMBASA,,,,,KE,No,
UNIVERSITY OF NAIROBI - STAFF,,,,,KE,No,
UPPER HILL MEDICAL CENTER,,,,,KE,No,
VETERAN PHARMACEUTICAL LTD    ,,,,,KE,No,
WHOLESALE CASH ACCOUNT ELDORET,,,,,KE,No,
WHOLESALE CASH ACCOUNT KISUMU,,,,,KE,No,
WHOLESALE CASH ACCOUNT NAKURU,,,,,KE,No,
ZANAKI PHARMACY,,,,,KE,No,
ZIOCHEM  LTD,,,,,KE,No,
ALFA CHEMIST,,,,,KE,No,
AMANDA CHEMIST CASH,,,,,KE,No,
APEC PHARMACY LTD             ,,,,,KE,No,
BETHSAIDA PHARMACY,,,,,KE,No,
CHERATHIMO CHEMIST,,,,,KE,No,
DIKAT PHARMA LIMITED,,,,,KE,No,
Saeed Pharmacy Mombasa,,,,,KE,No,
Kadungunyi Pharmacy - Mombasa,,,,,KE,No,
ADEN CHEMIST-CASH,,,,,KE,No,
ADONISE CHEMIST,,,,,KE,No,
ADONISI PHARMACEUTICALS,,,,,KE,No,
AFRICANA MALL HEALTHCARE LIMITED - CASH,,,,,KE,No,
AFROMED HEALTHCARE PHARMACY-PH,,,,,KE,No,
Afyacare Chemist-Cash,,,,,KE,No,
AGEAN HEALTHCARE-CASH,,,,,KE,No,
AL HABIB-CASH,,,,,KE,No,
ALCHEM PHARMACY LTD,,,,,KE,No,
AL-JAZEERA MEDICAL CENTRE     ,,,,,KE,No,
ALPHA HILL MEDICAL CLINIC-CASH,,,,,KE,No,
AMICARE CHEMIST,,,,,KE,No,
ANDES PHARMACY                ,,,,,KE,No,
ANDRONE CHEMIST-CASH,,,,,KE,No,
ASCENT MEDIMART-CASH,,,,,KE,No,
AVENUE HEALTHCARE-CHANGAMWE,,,,,KE,No,
AZERA CHEMIST - CASH,,,,,KE,No,
AZFAR CHEMIST-CASH,,,,,KE,No,
B MED PHARMACY CASH,,,,,KE,No,
BAMBURI LIGHT PHARMACY,,,,,KE,No,
BANADOZ CHEMIST,,,,,KE,No,
BARICHEM-CASH,,,,,KE,No,
BAYLEAF PHARMACY-CASH,,,,,KE,No,
BEETMAT CHEMIST-CASH,,,,,KE,No,
BEIRUT PHARMA & MEDICAL LTD   ,,,,,KE,No,
BENFAH CHEMIST,,,,,KE,No,
BENNESSERE PHARMACY CASH,,,,,KE,No,
BENTA AND LEON HEALTHCARE LTD ,,,,,KE,No,
BEREYA CHEMIST-CASH,,,,,KE,No,
BERUGAA PHARMACY,,,,,KE,No,
Berurgaa Pharmacy,,,,,KE,No,
BETACHEM-CASH,,,,,KE,No,
BETHPHAGE PHARMACY CASH,,,,,KE,No,
BETMOS PHARMACEUTICALS,,,,,KE,No,
BIOCELL CASH,,,,,KE,No,
BIOCELL-CASH,,,,,KE,No,
BITAB PHARMACY,,,,,KE,No,
BLESSED JAB CHEMIST CASH,,,,,KE,No,
B-Med Pharmacy-Cash,,,,,KE,No,
BOSIB CHEMIST,,,,,KE,No,
BRANT CHEMISTS,,,,,KE,No,
BUDGET PHARMACEUTICAL LTD     ,,,,,KE,No,
BUKURA PHARMACY,,,,,KE,No,
CARE AND CURE PHARMACY        ,,,,,KE,No,
CAREVILLE WELNESS CENTRE (CASH A/C),,,,,KE,No,
CAROCEL PHARMACY CASH,,,,,KE,No,
CASH SALE (C.O.D)- MWEA MEDICAL CENTRE,,,,,KE,No,
CASH SALE CUSTOMER,,,,,KE,No,
CASH SALES CUSTOMER - NAIROBI,,,,,KE,No,
CASH SALES STAFF,,,,,KE,No,
CATEPHARM PHARMACY,,,,,KE,No,
CATEPHARM PHARMACY-CASH,,,,,KE,No,
CHAMIANESS PAHRMA LTD         ,,,,,KE,No,
CHEMMART PHARMACY,,,,,KE,No,
CHEMWORLD PHARMACY,,,,,KE,No,
CHEPKUBE DOVAS,,,,,KE,No,
Cherathimo Chemist Ltd -  Cash,,,,,KE,No,
CISTEIN PHARMACY,,,,,KE,No,
CITYLIFE PHARMACY,,,,,KE,No,
CLICKS PHARMACY-CASH,,,,,KE,No,
Commercial Offer April ,,,,,KE,No,
Commercial Offer June,,,,,KE,No,
Commercial Offer May,,,,,KE,No,
CRANE PHARMACY,,,,,KE,No,
DAJIM PHARMACY,,,,,KE,No,
DAJIM PHARMACY-CASH,,,,,KE,No,
DAMIST CHEMIST,,,,,KE,No,
Damist Chemist-Cash,,,,,KE,No,
DANTRIO PHARMACY,,,,,KE,No,
DATA RUSH SERVICES LTD,,,,,KE,No,
DAWAMART CHEMISTS LTD,,,,,KE,No,
Dawaplus Pharmaceuticals-Cash,,,,,KE,No,
DAYAH PHARMACY,,,,,KE,No,
DAYAH PHARMACY-CASH,,,,,KE,No,
DENSAN PHARMACY-CASH,,,,,KE,No,
DILLACHEM PHARMACEUTICALS LTD,,,,,KE,No,
DOLAC CHEMIST-CASH,,,,,KE,No,
DR HANIF MZ,,,,,KE,No,
DR JASPER MALUKI KITAVI       ,,,,,KE,No,
Dr Shaileen Shah,,,,,KE,No,
DR. RAKESH RAJPAL,,,,,KE,No,
DR. V.K.MAINI (CASH A/C),,,,,KE,No,
DR.GEOFFREY MWANZA MUTIO,,,,,KE,No,
DR.JARED NYIKULI              ,,,,,KE,No,
DR.PATRICK NDIRANGU,,,,,KE,No,
DRAKE CHEMIST,,,,,KE,No,
EBENEZA CHEMIST,,,,,KE,No,
ELIKO CHEMIST,,,,,KE,No,
EMALA CHEMIST,,,,,KE,No,
EPHESIANS CHEMIST,,,,,KE,No,
Ephesians Chemist-Cash,,,,,KE,No,
Esbo Pharmacy-Cash,,,,,KE,No,
ESMAC CHEMIST,,,,,KE,No,
ESTATE CHEMIST-CASH,,,,,KE,No,
Evans Sunrise Medical Centre - cheque on delivery,,,,,KE,No,
EVAPHARM PHARMACY,,,,,KE,No,
EVELDO CHEMIST,,,,,KE,No,
EVERCARE CHEM,,,,,KE,No,
EYAT PHARMACY-CASH,,,,,KE,No,
FADHIRACHEM PHARMACEUTICALS,,,,,KE,No,
FAMILY ACCESS MEDICAL CENTRE,,,,,KE,No,
FARIDA CHAKERA,,,,,KE,No,
FARMA 24 CHEMIST,,,,,KE,No,
Fastmed Chemist-Cash,,,,,KE,No,
FEWAPE CHEMIST,,,,,KE,No,
FLOSYVIA PHARMACEUTICALS,,,,,KE,No,
FOCAL POINT HEALTHCARE LTD,,,,,KE,No,
FOCUS CLINICAL & DIAGNOSTICS,,,,,KE,No,
FOCUS OUTREACH MISSION HOSPITAL CASH,,,,,KE,No,
FRAMU CHEMIST-CASH,,,,,KE,No,
FRED PHARMACEUTICALS LIMITED,,,,,KE,No,
Gacio Chemist-Cash,,,,,KE,No,
GALEX PHARMACEUTICALS-CASH,,,,,KE,No,
GARISSA NURSING HOME,,,,,KE,No,
GEOFMIR CHEMIST               ,,,,,KE,No,
GEROMED PHARMACY-CASH,,,,,KE,No,
GERYSEN PHARMACY KISUMU AC,,,,,KE,No,
Giant Chemist-Cash,,,,,KE,No,
Gidea Chemist - Cash,,,,,KE,No,
GIGGA CHEMIST-CASH,,,,,KE,No,
Glory Chemist Cash,,,,,KE,No,
GO TO HEALTHCARE LIMITED,,,,,KE,No,
GOLF PHARMACY CASH,,,,,KE,No,
GONDIAN PHARMACY-CASH,,,,,KE,No,
GOOD NEIGHBOUR CASH,,,,,KE,No,
Gorofani Medical-Cash,,,,,KE,No,
GRACE HOUSE OF MEDICINE-CASH,,,,,KE,No,
GRAMARK CHEMIST,,,,,KE,No,
GREATNEWS PHARMACY CARE       ,,,,,KE,No,
GRIFFINS PHARMACY-CASH,,,,,KE,No,
Gucci Pharmacy-Cash,,,,,KE,No,
GURUKRUPA PHARMACY,,,,,KE,No,
Hakika Pharmacy,,,,,KE,No,
HALLOW CHEMIST-CASH,,,,,KE,No,
