country,distributor,distributor_product_name,sanofi_product_name,sanofi_gmid
,"SOGUIMED-UBIPHARM GUINEE",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"NAP PHARMA  sarl",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"PROCHIPHAR / GUINEE      CL",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"TEDIS/ GUINEE       CL",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"KALOUM PHARMA SARL",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"AMIALSAR  SARL",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"FEELA PHARMA",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"PHARMA GROUPE INTERNATIONAL PGI",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
MG,"SOMAPHAR PLATEFORME",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
MG,"DICOPROPHAGI SARL",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"LABOREX MALI",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,TEDIS,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"SOMAPHAR MR",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"G.C. PHARMA",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"G. C. PHARMA",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"G.C. PHARMA",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"EL WATANIYA PHARMA SARL",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"ESSALAMA PHARMA",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,SALAMA,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"GKDIS PHARMA",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"W PHARMA",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"BARAKATT MEDICAL",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"RAHMA PHARMA SA",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,SNIM,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"ESSIHA AVIA PHARMA",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"MAURIMED SA",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,MAURI-MED,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"GROUPE AL RAHAMA MEDICAL (GAM PHARMA)",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"UNIPHART S.A.",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"TEDIS PHARMA TOGO",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,UNIPHART,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"COMPAGNIE PHARMACEUTIQUE AFRICAINE",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"UBIPHARM TOGO SA",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
UG,"SURGIPHARM UGANDA LTD",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
UG,"HML OUGANDA",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"UBIPHARM CONGO",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"IBIS PHARMA CONGO CL",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,CENTRAPHARM,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"CENTRAPHARM S.A.",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"TEDIS CI",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"TEDIS PHARMA COTE D IVOIRE",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"TEDIS COTE D-IVOIRE",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"LABOREX CI",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"LABOREX ABIDJAN",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,DPCI,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,DPCI,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"MEX P/C DPCI RCI",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"MEX P/C  D.P.C.I.",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"LABOREX CI",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"LABOREX ABIDJAN YOPOUGON",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,COPHARMED,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"NOUVELLE PHARMACIE DE LA SANTE PUBLIQUE",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"SIAP PHARMA",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"PHARMACIE NOUVELLE",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"PHARMACIE NOUVELLE LTD",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"PHIE DE LA CORNE D-AFRIQUE",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"GRANDE PHARMACIE DE LA CORNE",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"PHARMACIE DE LA NATION",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"PHARMACIE DE L-OCEAN INDIEN",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"PHARMACIE DE L OCEAN INDIEN",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"PHARMACIE DE DJIBOUTI",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"UBIPHARM GABON SA",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"GRANDE PHARMACIE DES FORESTIERS",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"GDE PHIE DES FORESTIERS",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,PHARMAGABON,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"PHARMACIE ANJOUANAISE",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"PHIE TRALENI-GOBADJOU",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"PHARMACIE DES COMORES",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"PHARMACIE DE LA CORNICHE",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"MULTIPHAR RWANDA LTD",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"SUN ENTERPRISES SARL",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"SUN ENTERPRISE SARL",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"KIPHARMA sarl",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,DUOPHARM,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"DUOPHARM SA",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,SODIPHARM,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,MEX,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"MEX P/C SODIPHARM",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,COPHASE,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"COPHASE-UBIPHARM SENEGAL",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"LABOREX SN",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"YASH PHARMACEUTICALS LTD",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"PHARMACIE INDEPENDANCE",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"PHARMACIE DE L INDEPENDANCE",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"PHARMACIE DES ECOLES",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"PHARMACIE ESPERANCE",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"DISTRIPHAR / RWANDA           CL",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"ABACUS PHARMA (A) LTD.",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"NEW AVAKASH International (Pvt) ltd",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"PHARMACIE PK 12",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"TEDIS/ GABON       CL",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"SOPHAR S.A.",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"LABOREX SENEGAL",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,P.N.A,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"PHARMACIE DE LA REPUBLIQUE",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"PAX PHARMA LTD.",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"IBIS PHARMA / RWANDA       CL",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"CAISSE NATIONALE DE LA SECURITE SOCIALE",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,GEFARMA,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"PHARMACIE YASSINE",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"SOPHAR LTD",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"SKY PHARMACEUTICALS LTD",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"SKY HEALTHCARE LTD",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"SKY PHARMACEUTICALS (PVT) LTD",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"LABOREX DLA",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"LABOREX YDE",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"LABOREX NORD",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"LABOREX CAMEROUN",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"UBIPHARM YDE",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"UBIPHARM DLA",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"UBIPHARM NORD",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"UBIPHARM CAMEROUN",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"PHARMACAM DLA",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"PHARMACAM YDE",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,PHARMACAM,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,SOGEN,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"PLANETPHARMA S.A.   TG",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"PLANETPHARMA S.A.    SN",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"IBIS PHARMA CONGO CL",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"PLANETPHARMA S.A. PN CG",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"TEDIS C/M MALI",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"TEDIS / POUR CAMED MALI",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"PLANETPHARMA S.A.    ML",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"PLANETPHARMA S.A.    CI",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"PHARMACAM S.A",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"PLANETPHARMA S.A.    CM",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"PLANETPHARMA S.A.    GA",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
MU,"PHARMACIE  NOUVELLE LTD",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
MU,IOTRAD,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"A.M.T. PHARMA",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"PLANETPHARMA S.A.   BJ",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"UBIPHARM NIGER SA",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"PLANETPHARMA S.A.    NE",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
MG,"PLANETPHARMA S.A.   MG",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
MU,"TEDIS PHARMA MAURITANIE",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,E.P.DIS,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"SANOFI AVENTIS COTE D IVOIRE",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"UNION BENINOISE DE PHARMACIENS",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"PHARMACIE NATIONALE D APPROVISIONNE",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"SOCIETE BALM-TCHAD S.A./GA",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"AUXI-EXPORT / RDC",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"SANOFI AVENTIS GABON",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"PROPHARMED INTERNATIONAL / BURKINA",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"PROPHARMED INTERNATIONAL / BENIN",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"MAURIMED SA",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"PROPHARMED INTERNATIONAL/MAURITANIE",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"SANOFI - SUCCURSALE DU CONGO",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"PROPHARMED INTERNATIONAL / R.D.C.",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
UG,"VITAL SUPPLIES LIMITED",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"PROPHARMED INTERNATIONAL / CONGO",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
ET,"EQUATORIAL BUSINESS GROUP PLC",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,MERCAFAR,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"WORLDWIDE HEALTHCARE LTD",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
KE,"SURGIPHARM LIMITED",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
TZ,"LABOREX TANZANIE",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
ET,"DUGDA AGRO INDUSTRY PRIVATE LIMITED",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,EPDIS,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
AO,ECOFARMA,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
AO," ECOFARMA",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
AO,SOCIFARMA,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
AO,"SOCIFARMA-SOC.FARM.ANGOLANA,S.A.",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
AO,"BIOLS PHARMACEUTICALS",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
AO,"AMT (ANGOLA) TRADING",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
AO,"AMT (ANGOLA) TRADING, LDA.",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
AO,LIFEWAY,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
AO,"LIFEWAY, LDA.",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
AO,"FARMAKA DISTRIBUIDORA FARMACEUTICA",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
AO,"FARMAKA - DISTRIBUIDORA FARMACEUTICA LDA.",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
AO,EMPROFAC,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
AO,"EMPROFAC, SARL",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
AO,STOCKPHARMA,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
AO,"STOCKPHARMA, LDA.",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
AO,"VELVET MED HEALTHCARE SOLUTIONS",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,MARCAFA,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"UBIPHARM BURKINA",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,UBIPHARM,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"TEDIS BURKINA",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"SEP - POINTE NOIRE",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"TEDIS COTE D'IVOIRE",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"LABOREX BURKINA",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"GROUPE AL-RAHMA MEDICAL (GAM PHARMA)",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"PHIE DE LA CORNE D'AFRIQUE",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"A.M.T  (CONGO) SPRL.",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"TEDIS / CONGO       CL",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,CAMME,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"CAMME / CENTRALE D'ACHAT DES MEDICAMENTS",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
ET,"DUGDA AGRO INDUSTRY PLC",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"TEDIS / MAURITANIE       CL",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,SONIMED,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,SONIMED,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
UG,"ERIS LTD",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,STERELIN,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"STERELIN MEDICAL & DIAGNOSTICS LTD",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"PHARMACEUTICALS & CHEMICAL DIST.",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"PHARMACEUTICALS AND CHEMICAL DIST. LTD",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,INTERCONTINENTAL,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"INTERCONTINENTAL PHARM LTD",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
TZ,"BAHARI PHARMACY LTD",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"YASH PARMACEUTICALS LTD",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
ET," AFRO GERMAN",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
ET," AFRO GERMAN CHEMICALS Est. Plc",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
ET,"AFRO GERMAN CHEMICALS Est. Plc.",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"PHARMACIE DE L'OCEAN INDIEN",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"TEDIS TOGO",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"G.A.P.O.B. GROUPEMENT D ACHAT DES",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"MEX P/C DPCI (MEP)",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
MG,"SALAMA CENTRALE D'ACHATS",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
MG,"SALAMA CENTRALE D'ACHATS",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
ET,PFSA,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
ET,"PHARMACEUTICALS FUND AND",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
MG,"DIPHAR PLUS",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
UG,"LIFE PHARMA AFRICA LIMITED",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,CENAME,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
ET,"PHARMACEUTICALS FUND AND SUPPLY AGENCY",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"PHARMACIE SOS PHARMA",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
AO,AUSTRALPHARMA,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
AO,"A.SOUSA & CIA LDA",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
AO,"AURATIS MANAGEMENT CONSULTANCY DWC LLC",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
AO,"ALIMOHAMED SHAMS",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
AO,"BIAL PORTELA & COMPANHIA",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
AO,CAFELI,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
AO,CASSAM,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
AO,CONSULPSI,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
AO,CONTICASH,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
AO,COSMIC,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
AO,COSMOPROUD,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
AO,ECOMAR,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
AO,ETIOGEN,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
AO,"FHC PHARMACEUTICA",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
AO,GENEX,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
AO,"GIANT BRIGHTNESS",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
AO,GREENMED,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
AO,"GRUPO HEMOFARMA",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
AO,"KENT PHARMA",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
AO,"KNIPHAR PRODUTOS FARMACEUTICOS",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
AO,LUZOFARMA,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
AO,MEDIAFARMACO,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
AO,MEDBROOKS,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
AO,"MRB PHARMACEUTICALS",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
AO,"NBC MEDICAL",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
AO,ODISSEIAMARGEM,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
AO,"PHF PROD HOSPITALERES E FARM",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
AO,"PORT FARMACEUTICAL",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
AO,"PORTICO PROPERTIES",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,PRAMELHOR,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"PRIMORDIAL SABER",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,PRIMORDIALSAUDE,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"QUALIUM FARMA",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"QUILABAN QUIMICA LABORATORIAL ANALITICA",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
AO,QUIMEXPORT,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
AO,"RB PRODUTOS FARM",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
AO,"REAL AFRICA TRADING & PHARMA",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
AO,"SDSB FARMACEUTICA",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"STOCKPHARMA CV",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"TRADE MEDIC",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
AO,"UNITED HEALTHCARE",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"VELVET MED HEALTHCARE SOLUTIONS (ST)",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
AO,VIRTUGAL,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
AO,XARMADIS,,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"XARMADIS (GW)",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"XARMADIS (CV)",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
AO,"ZTM INTERNATIONAL",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
,"BIAL PORTELA & COMPANHIA, S.A",,"DOLIPRANE 300MG SUP BL2X5 NDSI M36 XD",627326
