country,distributor_id,distributor,distributor_product_name,sanofi_product_name,sanofi_gmid
CG,670,"LABOREX BRZ",,"GARDENAL 100MG TAB BL2X10 X EX",663986
CG,670,"LABOREX BRZ",,"GARDENAL 10MG TAB BL4X20 S3 M60 XE",665371
CG,670,"LABOREX BRZ",,"GARDENAL 40MG SUBLY VLSX1 SWI M36 XD",297260
CG,670,"LABOREX BRZ",,"GARDENAL 50MG TAB BL3X10 X EX",663987
CG,670,"LABOREX BRZ",,"LACTACYD 120ML LIQSO BT1 XD",390465
CG,670,"LABOREX BRZ",,"HEMI-DAONIL 2.5MG TAB BL3X20 SWI M24 XE",285368
CG,670,"LABOREX BRZ",,"HEPT-A-MYL 187.8MG TAB BL2X10 S3 M60 XE",638521
CG,670,"LABOREX BRZ",,"LACTACYD 200ML LIQSO BT1 XD",390470
CG,670,"LABOREX BRZ",,"LANTUS 300IU/3ML INJ SOLO5 M24 ZA",264456
CG,670,"LABOREX BRZ",,"IBEX 200MG+ CAPEM BL2X12 M36 EX",476933
CG,670,"LABOREX BRZ",,"IMOVANE 7.5MG TABCO BL20 SWI M36 XE",298685
CG,670,"LABOREX BRZ",,"LASIX 20MG/2ML INJ AM5 S3 M60 XE",296593
CG,670,"LABOREX BRZ",,"INSUMAN BAS 1KIU/10ML INJSU VL1 S3 XE",405018
CG,670,"LABOREX BRZ",,"INSUMAN C30 1KIU/10ML INJSU VL1 S3 XE",405039
CG,670,"LABOREX BRZ",,"INSUMAN C30 300IU/3ML INJSU CRT5 M24 XE",415360
CG,670,"LABOREX BRZ",,"INSUMAN RAP 1KIU/10ML INJ VL1 S3 M24 XE",405069
CG,670,"LABOREX BRZ",,"LASIX 40MG TAB BL2X10 SWI M60 XE",305478
CG,670,"LABOREX BRZ",,"LOTIN 10MG TABCO BL10X10 M36 KE",481580
CG,670,"LABOREX BRZ",,"LACTACYD 200ML LIQSO BT1 XD",671568
CG,670,"LABOREX BRZ",,"LANTUS 1KIU/10ML INJ VL1 ICRA M36 XE",615926
CG,670,"LABOREX BRZ",,"LANTUS 300IU/3ML INJ CRT5 S3 M36 XE",241634
CG,670,"LABOREX BRZ",,"LANTUS 300IU/3ML INJ SOLO5 PED M36 XN",380554
CG,670,"LABOREX BRZ",,"LANTUS 300IU/3ML INJ SOLO5 ICRA M36 XE",615902
CG,670,"LABOREX BRZ",,"LANTUS 300IU/3ML INJ SOLO5 S3RM M36 XD",381782
CG,670,"LABOREX BRZ",,"LARGACTIL 100MG TABCO BL3X10 M36 XD",625681
CG,670,"LABOREX BRZ",,"LASILIX 40MG TAB BL3X10 SWI M36 XE",311168
CG,670,"LABOREX BRZ",,"LASILIX 20MG/2ML INJ AM1 S3 M60 XE",277954
CG,670,"LABOREX BRZ",,"LASILIX FAIBLE 20MG TAB BL2X15 SWI XE",311166
CG,670,"LABOREX BRZ",,"LASILIX RETARD 60MG CAP TB30 M24 XE",293665
CG,670,"LABOREX BRZ",,"LASIX 20MG/2ML INJ AM5 XE",518946
CG,670,"LABOREX BRZ",,"LASIX 40MG TAB BL2X10 M36 XE",505579
CG,670,"LABOREX BRZ",,"LIPANOR 100MG CAP BL3X10 S4 M36 XD",667138
CG,670,"LABOREX BRZ",,"MAALOX 36G/+ SUSP BT1 XE",506704
CG,670,"LABOREX BRZ",,"LOVENOX 2KIU/0.2ML INJ PS2 SWI M24 XE",306216
CG,670,"LABOREX BRZ",,"LOVENOX 4KIU/0.4ML INJ PS2 SWI M24 XE",306217
CG,670,"LABOREX BRZ",,"LOVENOX 6KIU/0.6ML INJ PS2 SWI M24 XE",306218
CG,670,"LABOREX BRZ",,"LOVENOX 8KIU/0.8ML INJ PS2 SWI M24 XE",306219
CG,670,"LABOREX BRZ",,"MAALOX 84G/+ SUSP BT1 XE",506739
CG,670,"LABOREX BRZ",,"MAALOX 600MG/+ SUSP SC30 S3 M36 XD",291024
CG,670,"LABOREX BRZ",,"MAALOX 460MG/+ SUSP SC20 S3 M36 XE",292174
CG,670,"LABOREX BRZ",,"MAALOX 400-400MG TABCW BL4X10 S3 M60 XE",436433
CG,670,"LABOREX BRZ",,"MAALOX PLUS 15.975G/+ SUSP BT1 S3 M36 XD",250800
CG,670,"LABOREX BRZ",,"MAALOX PLUS 200MG+ TABCW BL4X10 S3 XD",436418
CG,670,"LABOREX BRZ",,"MAALOX PLUS 84G/+ SUSP BT1 XE",507364
CG,670,"LABOREX BRZ",,"MAALOX PLUS 12G/+ SUSP BT1 XE",506742
CG,670,"LABOREX BRZ",,"MAALOX PLUS 200MG+ TAB BL10 ZA",338199
CG,670,"LABOREX BRZ",,"MAALOX 8.75G/+ SUSP BT1 S3 M36 XE",239907
CG,670,"LABOREX BRZ",,"MAGNE B6 470-5MG TABSC BL5X10 S3 M24 XE",214082
CG,670,"LABOREX BRZ",,"MAXILASE 25KIU/+ SYR BT1 SAF M18 XM",346666
CG,670,"LABOREX BRZ",,"MAXILASE 3KIU TABSC BL2X12 S3 M24 XD",245296
CG,670,"LABOREX BRZ",,"MEDVITE GOLD VITA TABCO BL3X10 M36 EX",476941
CG,670,"LABOREX BRZ",,"MITOSYL 40G/150G+ CREAM TB1 S3 M36 XE",592685
CG,670,"LABOREX BRZ",,"MITOSYL 20-27G/65G CREAM TB1 S3 M36 XE",592684
CG,670,"LABOREX BRZ",,"MONO-TILDIEM 200MG CAP BL2X14 S3 M36 XE",213714
CG,670,"LABOREX BRZ",,"MONO-TILDIEM 300MG CAP BL2X14 S3 M36 XE",213711
CG,670,"LABOREX BRZ",,"NO-SPA 40MG/2ML INJ AM25 XD",289137
CG,670,"LABOREX BRZ",,"MUCOSOLVAN 300MG/+ SYR BT1 M36 EX",651777
CG,670,"LABOREX BRZ",,"NO-SPA 40MG TAB BL2X10 S3 M36 XD",287550
CG,670,"LABOREX BRZ",,"NO-SPA 40MG TAB BL10X10 S3 M36 XD",287552
CG,670,"LABOREX BRZ",,"NO-SPA 80MG TAB BL2X10 S3 M36 XD",287553
CG,670,"LABOREX BRZ",,"NO-SPA 40MG/2ML INJ AM5 XD",289138
CG,670,"LABOREX BRZ",,"NORZOL 400-600MG TABCO BL10 M36 EX",476712
CG,670,"LABOREX BRZ",,"NOVALGIN 2.5G/5ML INJ AM5 S3 M60 XE",592705
CG,670,"LABOREX BRZ",,"NOVALGIN 500MG TABCO BL2X10 M36 XD",609071
CG,670,"LABOREX BRZ",,"NOVALGIN 50MG/100ML SYR BT1 EX",671597
CG,670,"LABOREX BRZ",,"NOZINAN HCL 100MG TABCO BL2X10 S3 M60 XD",264980
CG,670,"LABOREX BRZ",,"NOZINAN 25MG TABCO BL2X10 S3 M61 XD",311122
CG,670,"LABOREX BRZ",,"OFLOCET 200MG TABCO BL10 SWI M60 XE",305928
CG,670,"LABOREX BRZ",,"OFLOCET 200MG/40ML INFLS BT1 M36 H XE",296505
CG,670,"LABOREX BRZ",,"OFLOCET 1.5MG/+ SOL UNIX20 S4 M36 XD",662889
CG,670,"LABOREX BRZ",,"OMIZEC 20MG CAPEM BL4X7 M36 EX",476518
CG,670,"LABOREX BRZ",,"OMIZEC 40MG INJPO VL10 M36 MG",476630
CG,670,"LABOREX BRZ",,"ORELOX 100MG TABCO BL10 SWI M36 XD",298689
CG,670,"LABOREX BRZ",,"ORELOX 40MG/5ML GRAN BT1 SWI M24 XD",298691
CG,670,"LABOREX BRZ",,"ORELOX 200MG TABCO BL2X5 M36 XD",374872
CG,670,"LABOREX BRZ",,"ORELOX 400MG/50ML GRAN BT1 SWI M24 XE",298693
CG,670,"LABOREX BRZ",,"OROKEN 100MG/5ML POWD BT1 S3 M25 XD",252039
CG,670,"LABOREX BRZ",,"OROKEN 200MG TABCO BL8 S3 M25 XD",252040
CG,670,"LABOREX BRZ",,"OROKEN 40MG/5ML POWD BT1 S3 M25 XD",252041
CG,670,"LABOREX BRZ",,"ZEBEN 400MG/20ML SUSP BT1 M36 EX",476960
CG,670,"LABOREX BRZ",,"PARAFLAM 400-325MG TABCO BL10 M36 EX",476714
CG,670,"LABOREX BRZ",,"GERIATRIC PHARMATON 40MG+ CAPSG BT30 NG",653312
CG,670,"LABOREX BRZ",,"PHARMATON KIDDI 2G/+ SYR BT1 NEAN M24 EX",696079
CG,670,"LABOREX BRZ",,"PHARMATON KIDDI 4G/+ SYR BT1 NEAN M24 EX",696080
CG,670,"LABOREX BRZ",,"PLAVIX 75MG TABCO BL2X14 M36 XE",222428
CG,670,"LABOREX BRZ",,"PROXACIN 500MG TABCO BL10 M36 EX",476716
CG,670,"LABOREX BRZ",,"PROFEMIGR 150MG TAB BL10 M60 FR",371014
CG,670,"LABOREX BRZ",,"PROFENID 1.5G/60G GEL TB1 M36 XE",263269
CG,670,"LABOREX BRZ",,"PROFENID 100MG TABCO BL2X15 S3 M61 XE",249438
CG,670,"LABOREX BRZ",,"PROFENID 100MG/2ML INJ AM2 S3 M36 XE",368552
CG,670,"LABOREX BRZ",,"PROFENID 100MG INJPO VL50 H FR",172136
CG,670,"LABOREX BRZ",,"PROFENID 100MG SUP BL2X6 S3 XE",354950
CG,670,"LABOREX BRZ",,"PROFENID 150MG/+ SYR BT1 X EX",663992
CG,670,"LABOREX BRZ",,"PROFENID 50MG CAP BL2X12 S4 M36 XD",639608
CG,670,"LABOREX BRZ",,"PROFENID SR 200MG TABEC BL14 S3 M37 XE",249439
CG,670,"LABOREX BRZ",,"PROMOX 500MG CAPEM BL50X10 M36 EX",476715
CG,670,"LABOREX BRZ",,"REICHLOX 250MG/5ML SUSP BT1 M36 KE",476997
CG,670,"LABOREX BRZ",,"REICHLOX 250-250MG CAPEM 50BL10 M36 KE",476996
CG,670,"LABOREX BRZ",,"RESONIUM A 453.7G/+ POWD BT1 M60 XE",258746
CG,670,"LABOREX BRZ",,"RHINATHIOL 10G/200ML SOL BT1 M36 XM",323469
CG,670,"LABOREX BRZ",,"RHINATHIOL 2.5G/125ML SYR BT1 SAF M61 XM",323468
CG,670,"LABOREX BRZ",,"PYOSTACINE 500MG TABCO BL2X8 NF M48 XD",571696
CG,670,"LABOREX BRZ",,"QUINIMAX 125MG TABCO BT18 M36 XE",187750
CG,670,"LABOREX BRZ",,"QUINIMAX 250MG/2ML INJ AM25 X EX",663995
CG,670,"LABOREX BRZ",,"QUINIMAX 500MG TABCO BT9 M36 XE",187747
CG,670,"LABOREX BRZ",,"QUINIMAX 500MG/4ML INJ AM25 X EX",663996
CG,670,"LABOREX BRZ",,"QUINIMAX 500MG/4ML INJ AM3 X EX",663998
CG,670,"LABOREX BRZ",,"RHINATHIOL PMZ 2.5G/+ SYR BT1 SAF M24 XD",323473
CG,670,"LABOREX BRZ",,"RHINACARE EAU PHYSIO 100ML NASSP BT1 XD",441208
CG,670,"LABOREX BRZ",,"RHINACARE EAU PHYSIO 5ML LIQ UNIX20 XD",443299
CG,670,"LABOREX BRZ",,"RHINATHIOL 2.5G/125ML SYR BT1 SAF M36 XM",479387
CG,670,"LABOREX BRZ",,"RHINATHIOL 10G/200ML SOL BT1 M24 XM",477825
CG,670,"LABOREX BRZ",,"RHINATHIOL 6.25G/+ SYR BT1 S3 M36 XE",479530
CG,670,"LABOREX BRZ",,"RHINATHIOL 15G/300ML SYR BT1 S3 M37 XM",323470
CG,670,"LABOREX BRZ",,"RIFAFOUR E-275 150MG+ TAB BL6X14 ZA",275807
CG,670,"LABOREX BRZ",,"RIFINAH 300-150MG TABSC BL2X20 XD",99114
CG,670,"LABOREX BRZ",,"STILNOX 10MG TABCO BL14 S3 M48 XD",213847
CG,670,"LABOREX BRZ",,"RIFOCIN 250MG/3ML INJ AM1 S3 M36 XE",312451
CG,670,"LABOREX BRZ",,"RILUTEK 50MG TABCO BL4X14 SWI M36 XE",269210
CG,670,"LABOREX BRZ",,"RISORDAN 20MG TABCO BL3X20 M36 FR",355560
CG,670,"LABOREX BRZ",,"RODOGYL 750KIU+ TABCO BL2X10 S3 M36 XD",408003
CG,670,"LABOREX BRZ",,"ROVAMYCINE 3MIU TABCO BL10 M24 XD",624774
CG,670,"LABOREX BRZ",,"TAVANIC 500MG TAB BL5X2 M24 ZA",283389
CG,670,"LABOREX BRZ",,"RULID 150MG TABCO BL10 SWI M36 XD",298698
CG,670,"LABOREX BRZ",,"MAALOX PLUS 12G/+ SUSP BT1 ZA",357266
CG,670,"LABOREX BRZ",,"SECTRAL 200MG TABCO BL3X10 S3 XE",361913
CG,670,"LABOREX BRZ",,"SECTRAL 400MG TABCO BL3X10 EX",223595
CG,670,"LABOREX BRZ",,"FLEMING 375MG TABCO BL2X10 M24 EX",475271
CG,670,"LABOREX BRZ",,"AMARYL 3MG TAB BL2X15 S3 M36 XE",261608
CG,670,"LABOREX BRZ",,"SOLUPRED 20MG TAB BT20 SWI M36 XD",298706
CG,670,"LABOREX BRZ",,"SOLUPRED 5MG TAB BT30 SWI M60 XD",298707
CG,670,"LABOREX BRZ",,"STILNOX 10MG TABCO BL20 S3 M48 XE",213848
CG,670,"LABOREX BRZ",,"STILNOX 10MG TABCO BL14 S4 M48 XD",636825
CG,670,"LABOREX BRZ",,"SURGAM 100MG TAB BL2X15 SWI M24 XE",298709
CG,670,"LABOREX BRZ",,"SURGAM 200MG TAB BL2X10 SWI M36 XE",298711
CG,670,"LABOREX BRZ",,"SURMONTIL 25MG TAB BL5X10 M36 XD",592231
CG,670,"LABOREX BRZ",,"TARGOCID 200MG/3ML INJPO VLSX1 S3 M36 XE",263980
CG,670,"LABOREX BRZ",,"TARGOCID 400MG/3ML INJPO VLSX1 S3 M36 XE",306632
CG,670,"LABOREX BRZ",,"TAVANIC 500MG/+ INFLS VL1 M36 H FR",39171
CG,670,"LABOREX BRZ",,"TAVANIC 500MG TABCO BL5 SWI M60 XE",310637
CG,670,"LABOREX BRZ",,"TAVANIC 500MG/+ INFLS VL1 ICRA M36 XD",694156
CG,670,"LABOREX BRZ",,"TAXOTERE 80MG/4ML INJ VL1 M24 XD",414074
CG,670,"LABOREX BRZ",,"TAXOTERE 20MG/1ML INJ VL1 M24 XE",413689
CG,670,"LABOREX BRZ",,"TELFAST 120MG TABCO BL10 ZA",340973
CG,670,"LABOREX BRZ",,"TELFAST 180MG TABCO BL15 S4 M36 XE",655846
CG,670,"LABOREX BRZ",,"THIOBACTIN 3G/60ML SUSP BT1 EX",671637
CG,670,"LABOREX BRZ",,"THIOBACTIN 500MG TAB BL24 EX",671639
CG,670,"LABOREX BRZ",,"TILDIEM 60MG TAB BL2X15 S3 M36 XD",242086
CG,670,"LABOREX BRZ",,"TRIMOPRIM 800-160MG TAB BT1000 M36 UG",481300
CG,670,"LABOREX BRZ",,"TOPLEXIL 33MG/+ SYR BT1 S3 M37 XE",269069
CG,670,"LABOREX BRZ",,"TRITACE 10MG CAP BL3X10 ZA",90099
CG,670,"LABOREX BRZ",,"TRANXENE 10MG CAP BL3X10 M36 XE",489540
CG,670,"LABOREX BRZ",,"TRITACE 2.5MG CAP BL3X10 ZA",54430
CG,670,"LABOREX BRZ",,"TRANXENE 5MG CAP BL3X10 M36 XE",489541
CG,670,"LABOREX BRZ",,"TRIATEC 1.25MG TAB BL3X10 FR",516143
CG,670,"LABOREX BRZ",,"TRIATEC 10MG TAB BL2X15 FR",592979
CG,670,"LABOREX BRZ",,"TRIATEC 2.5MG TAB BL2X15 FR",592980
CG,670,"LABOREX BRZ",,"TRIATEC 5MG TAB BL2X15 FR",592989
CG,670,"LABOREX BRZ",,"TRITACE 5MG TAB BL3X10 ZA",54431
CG,670,"LABOREX BRZ",,"TRITACE 2.5MG TAB BL2X14 S4 M36 XE",627595
CG,670,"LABOREX BRZ",,"TRITACE 5MG TAB BL2X14 S4 M36 XE",627597
CG,670,"LABOREX BRZ",,"TRITAZIDE 10-12.5MG TAB BL2X14 S3 M36 XD",282345
CG,670,"LABOREX BRZ",,"TRITAZIDE 10-25MG TAB BL2X14 S3 M36 XD",282319
CG,670,"LABOREX BRZ",,"TRITAZIDE 5-12.5MG TAB BL2X14 S3 M36 XD",282348
CG,670,"LABOREX BRZ",,"TRITAZIDE 5-25MG TAB BL2X14 S4 M36 XD",627062
CG,670,"LABOREX BRZ",,"TRITAZIDE 5-25MG TAB BL2X14 S3 M36 XE",209742
CG,670,"LABOREX BRZ",,"ULCAR 1G/5ML SUSP SC30 S3 M48 XD",168279
CG,670,"LABOREX BRZ",,"XATRAL 10MG TABCR BL30 M36 XD",545747
CG,670,"LABOREX BRZ",,"XATRAL 5MG TABCR BL4X14 S4 M36 XD",612011
CG,670,"LABOREX BRZ",,"XATRAL 5MG TABCR BL4X14 S3 M36 XD",223652
CG,670,"LABOREX BRZ",,"ZEBEN 400MG TAB BL1 M48 EX",476947
CG,670,"LABOREX BRZ",,"ZEBEN 200MG TAB BL2 M60 KE",477012
CG,670,"LABOREX BRZ",,"ZOXON 1G INJPO VL1+AM1 M36 KE",477044
CG,670,"LABOREX BRZ",,"DOLIPRANE 1G SUP BL2X4 FR",62375
CG,670,"LABOREX BRZ",,"MAGNE B6 186MG/+ SOL AM10 S3 M36 XM",224948
CG,670,"LABOREX BRZ",,"ZOXON 1G INJPO VL100 M36 MG",476624
CG,670,"LABOREX BRZ",,"BUSCOPAN 10MG TABSC BL5X10 M48 EX",652485
CG,670,"LABOREX BRZ",,"DULCOLAX 5MG TABSC BL3X10 M36 XD",655329
CG,670,"LABOREX BRZ",,"MUCOSOLVAN 600MG/+ SYR BT1 CHILD M36 EX",651766
CG,670,"LABOREX BRZ",,"RISORDAN 10MG/10ML INJ AM50 H FR",68141
CG,670,"LABOREX BRZ",,"METHOTREXATE 2.5MG TABCO BT20 M36 FR",355496
CG,670,"LABOREX BRZ",,"TIMOL 50MG/10ML EYDRO BT1 M36 GH",477787
CG,670,"LABOREX BRZ",,"FLAGYL 500MG/+ INJ BG25 H FR",67933
CG,670,"LABOREX BRZ",,"CLEXANE 6KIU/0.6ML INJ PS2 SWI M24 XE",306225
CG,670,"LABOREX BRZ",,"TAVANIC 500MG/+ INFLS VL1 S3 M36 XE",251781
CG,670,"LABOREX BRZ",,"CLEXANE 4KIU/0.4ML INJ PS2 SWI M24 XE",306222
CG,670,"LABOREX BRZ",,"COAPRO 300-12.5MG TABCO BL2X14 RM M36 XD",247832
CG,670,"LABOREX BRZ",,"COAPRO 150-12.5MG TABCO BL2X14 RM M36 XD",247831
CG,670,"LABOREX BRZ",,"CLEXANE 8KIU/0.8ML INJ PS2 SWI M24 XE",306226
CG,670,"LABOREX BRZ",,"CLEXANE 2KIU/0.2ML INJ PS2 SWI M24 XE",306220
CG,670,"LABOREX BRZ",,"MAALOX PLUS 8.1G/+ SUSP BT1 S3 M36 XD",250798
CG,670,"LABOREX BRZ",,"TRITACE 2.5MG TAB BL2X14 S3 M60 XE",263707
CG,670,"LABOREX BRZ",,"TRITACE 5MG TAB BL2X14 S3 M60 XE",263703
CG,670,"LABOREX BRZ",,"APROVEL 150MG TAB BL28 M36 PT",191391
CG,670,"LABOREX BRZ",,"APIDRA 1KIU/10ML INJ VL1 PT",158893
CG,670,"LABOREX BRZ",,"APIDRA 300IU/3ML INJ CRT5 PT",159086
CG,670,"LABOREX BRZ",,"APIDRA 300IU/3ML INJ SOLO5 PT",293791
CG,670,"LABOREX BRZ",,"APROVEL 300MG TAB BL2X14 M36 PT",191379
CG,670,"LABOREX BRZ",,"ASPEGIC 100MG POWD SC20 M24 PT",190104
CG,670,"LABOREX BRZ",,"ASPEGIC 1G POWD SC20 M30 PT",190107
CG,670,"LABOREX BRZ",,"ASPEGIC 500MG POWD SC20 M30 PT",190106
CG,670,"LABOREX BRZ",,"BENESTAN 10MG TAB BL30 M36 PT",515284
CG,670,"LABOREX BRZ",,"COAPRO 150-12.5MG TAB BL28 M36 PT",316433
CG,670,"LABOREX BRZ",,"COAPRO 300-12.5MG TAB BL2X14 M36 PT",250545
CG,670,"LABOREX BRZ",,"CORDARONE 150MG/3ML INJ AM6 PT",592475
CG,670,"LABOREX BRZ",,"CORDARONE 200MG TAB BL4X15 PT",332328
CG,670,"LABOREX BRZ",,"COROTROPE 10MG/10ML INJ AM10 H PT",592504
CG,670,"LABOREX BRZ",,"DAONIL 5MG TAB BL3X20 PT",227380
CG,670,"LABOREX BRZ",,"DEPAK CHRO 199.8-87MG TABCR BL6X10 PT",511293
CG,670,"LABOREX BRZ",,"DEPAK CHRO 333-145MG TABCR BL6X10 M36 PT",510643
CG,670,"LABOREX BRZ",,"DEPAKINE 10G/50ML SOL BT1 PT",188840
CG,670,"LABOREX BRZ",,"DEPAKINE 8G/200ML SYR BT1 PT",188841
CG,670,"LABOREX BRZ",,"DICLOSPRAY 25G NASSP BT1 PT",272453
CG,670,"LABOREX BRZ",,"DILTIEM AP 200MG CAP BL4X14 M24 PT",519330
CG,670,"LABOREX BRZ",,"DITROPAN 5MG TAB BL2X30 M36 PT",192775
CG,670,"LABOREX BRZ",,"DOGMATIL 50MG CAP BL2X30 PT",592560
CG,670,"LABOREX BRZ",,"DORMONOCT 1MG TAB BL15 PT",278343
CG,670,"LABOREX BRZ",,"INSUMAN BAS 300IU/3ML INJSU CRT5 M24 PT",29585
CG,670,"LABOREX BRZ",,"INSUMAN BAS 300IU/3ML INJSU SOLO5 M24 PT",389144
CG,670,"LABOREX BRZ",,"INSUMAN C25 300IU/3ML INJSU CRT5 M24 PT",29649
CG,670,"LABOREX BRZ",,"INSUMAN C25 300IU/3ML INJSU SOLO5 M24 PT",389146
CG,670,"LABOREX BRZ",,"INSUMAN RAP 300IU/3ML INJ CRT5 M24 PT",29612
CG,670,"LABOREX BRZ",,"INSUMAN RAP 300IU/3ML INJ SOLO5 M24 PT",389142
CG,670,"LABOREX BRZ",,"LANTUS 1KIU/10ML INJ VL1 M36 PT",298191
CG,670,"LABOREX BRZ",,"LANTUS 300IU/3ML INJ CRT5 M36 PT",58604
CG,670,"LABOREX BRZ",,"LANTUS 300IU/3ML INJ SOLO5 PT",272773
CG,670,"LABOREX BRZ",,"LASIX 20MG/2ML INJ AM5 M36 PT",592632
CG,670,"LABOREX BRZ",,"LASIX 40MG TAB BL2X10 PT",600314
CG,670,"LABOREX BRZ",,"LASIX 40MG TAB BL4X15 PT",600315
CG,670,"LABOREX BRZ",,"LETTER 100MCG TAB BL3X20 PT",329051
CG,670,"LABOREX BRZ",,"LOVENOX 100MG/1ML INJ PS2 PT",328228
CG,670,"LABOREX BRZ",,"LOVENOX 100MG/1ML INJ PS6 PT",611636
CG,670,"LABOREX BRZ",,"LOVENOX 120MG/+ INJ PS6 PT",296329
CG,670,"LABOREX BRZ",,"LOVENOX 150MG/1ML INJ PS6 PT",296331
CG,670,"LABOREX BRZ",,"LOVENOX 20MG/0.2ML INJ PS2 PT",328151
CG,670,"LABOREX BRZ",,"LOVENOX 20MG/0.2ML INJ PS6 PT",611613
CG,670,"LABOREX BRZ",,"LOVENOX 40MG/0.4ML INJ PS2 PT",328213
CG,670,"LABOREX BRZ",,"LOVENOX 40MG/0.4ML INJ PS6 PT",611618
CG,670,"LABOREX BRZ",,"LOVENOX 60MG/0.6ML INJ PS2 PT",328216
CG,670,"LABOREX BRZ",,"LOVENOX 60MG/0.6ML INJ PS6 PT",611633
CG,670,"LABOREX BRZ",,"LOVENOX 80MG/0.8ML INJ PS2 PT",328226
CG,670,"LABOREX BRZ",,"LOVENOX 80MG/0.8ML INJ PS6 PT",611635
CG,670,"LABOREX BRZ",,"MAALOX PLUS 200MG+ TABCW BL4X10 PT",436427
CG,670,"LABOREX BRZ",,"MAXILASE 200MG/ML SYR BT1 PT",192768
CG,670,"LABOREX BRZ",,"MAXILASE 3KIU TABSC BL6X10 PT",335666
CG,670,"LABOREX BRZ",,"MITOSYL BALSAMO 0MG/25ML OINT TB1 M36 E1",480578
CG,670,"LABOREX BRZ",,"MUCORAL 10G/200ML SYR BT1 PT",511532
CG,670,"LABOREX BRZ",,"MUCORAL 400MG CAP BL20 PT",190071
CG,670,"LABOREX BRZ",,"MUCORAL 4G/200ML SYR BT1 M36 PT",411383
CG,670,"LABOREX BRZ",,"NASORHINATHIOL 15MG/15ML NASSP BT1 PT",196179
CG,670,"LABOREX BRZ",,"NASORHINATHIOL 37.5MG/+ NASSP BT1 PT",192637
CG,670,"LABOREX BRZ",,"NASORHINATHIOL 75MG/15ML NASSP BT1 PT",192636
CG,670,"LABOREX BRZ",,"OPTICROM-UD 20MG/1ML EYDRO BT20 PT",569252
CG,670,"LABOREX BRZ",,"PARACETAMOL 500MG TAB BL20 PT",188850
CG,670,"LABOREX BRZ",,"PLAVIX 75MG TABCO BL28 PT",592735
CG,670,"LABOREX BRZ",,"PRAMIDE 500MG CAP BL2X30 PT",421873
CG,670,"LABOREX BRZ",,"PRIMPERAN 10MG/2ML INJ AM6 PT",592778
CG,670,"LABOREX BRZ",,"PRIMPERAN 10MG TAB BL20 M36 PT",592782
CG,670,"LABOREX BRZ",,"PRIMPERAN 10MG TAB BL3X20 M36 PT",592781
CG,670,"LABOREX BRZ",,"REDRATE 0.7G/+ POWD SC20 PT",316979
CG,670,"LABOREX BRZ",,"RELMUS 4MG CAP BL3X10 PT",544575
CG,670,"LABOREX BRZ",,"RELMUS 4MG/2ML INJ AM6 PT",592806
CG,670,"LABOREX BRZ",,"RELMUS 8MG CAP BL14 PT",544576
CG,670,"LABOREX BRZ",,"RENVELA 2.4G POWD SC60 PT",425957
CG,670,"LABOREX BRZ",,"RESONIUM 453.7G/+ POWD BT1 M48 PT",195146
CG,670,"LABOREX BRZ",,"RHINATHIOL 266MG/+ SYR BT1 M36 PT",323076
CG,670,"LABOREX BRZ",,"RIFADIN 1.2G/60ML SYR BT1 PT",14820
CG,670,"LABOREX BRZ",,"RIFADIN 300MG CAP BL3X20 PT",529654
CG,670,"LABOREX BRZ",,"RIFINAH 300-150MG TABSC BL3X8 PT",14901
CG,670,"LABOREX BRZ",,"SABRIL 500MG TABCO BL6X10 PT",13196
CG,670,"LABOREX BRZ",,"TELFAST 120MG TABCO BL10 PT",480201
CG,670,"LABOREX BRZ",,"TELFAST 180MG TABCO BL2X10 PT",537710
CG,670,"LABOREX BRZ",,"TRANXENE 10MG CAP BL6X10 PT",365768
CG,670,"LABOREX BRZ",,"TRANXENE 5MG CAP BL6X10 PT",365770
CG,670,"LABOREX BRZ",,"TRENTAL 400MG TABCR BL6X10 M36 PT",539414
CG,670,"LABOREX BRZ",,"TURRESIS 400MG TAB BL3X30 H PT",192750
CG,670,"LABOREX BRZ",,"BIPROFENID 100MG TAB BL2X10 S4 M24 XD",636858
CG,670,"LABOREX BRZ",,"DOLIPRANE VIT C 500-150MG TABEF TB16 FR",292037
CG,670,"LABOREX BRZ",,"DOLIPREX 500MG+ POWD SC8 NDSI XD",626998
CG,670,"LABOREX BRZ",,"FLAGYL 125MG/5ML SUSP BT1 XD",678014
CG,670,"LABOREX BRZ",,"FLAGYL 500MG PESSA BL2X5 S4 M36 XD",642941
CG,670,"LABOREX BRZ",,"LASILIX 20MG/2ML INJ AM1 XE",518938
CG,670,"LABOREX BRZ",,"OFLOCET 200MG TABCO BL10 S4 M36 XD",632425
CG,670,"LABOREX BRZ",,"OROKEN 100MG/5ML POWD BT1 S4 M24 XD",628390
CG,670,"LABOREX BRZ",,"OROKEN 200MG TABCO BL8 S4 M24 XD",628389
CG,670,"LABOREX BRZ",,"OROKEN 40MG/5ML POWD BT1 S4 M24 XD",628391
CG,670,"LABOREX BRZ",,"PROFENID 100MG SUP BL2X6 S4 M24 XD",639164
CG,670,"LABOREX BRZ",,"PROFENID 100MG/2ML INJ AM2 S4 M36 XE",540717
CG,670,"LABOREX BRZ",,"PROFENID 100MG TABCO BL3X10 XD",671609
CG,670,"LABOREX BRZ",,"PROFENID LP 200MG TABEC BL14 S3 M24 XD",624622
