MONTH,COUNTRY,DISTRIBUTOR,Distributor NAMING,QUANTITY_UNITS
2,KE,Laborex,NO SPA 40MG INJ 2ML B/5       ,209
2,KE,Laborex,NO SPA 80MG CP B/20           ,104
2,KE,Laborex,ORELOX 100MG CP B/10          ,2819
2,KE,Laborex,ORELOX 200MG CP B/10          ,3036
2,KE,Laborex,ORELOX ENF 40MG/5ML SUSP/50ML ,5839
2,KE,Laborex,PLAVIX 75MG CP B/28 AFR       ,1188
2,KE,Laborex,RHINATHIOL AD 5% SP F/125ML   ,12817
2,KE,Laborex,RHINATHIOL PROMETH SP 125ML   ,5306
2,KE,Laborex,RIFINAH 150/75MG TABS 56'S    ,15
2,KE,Laborex,RIFOCIN INJ 250MG 1'S         ,1818
2,KE,Laborex,STILNOX TABLETS 10MG 14'S     ,4746
2,KE,Laborex,TARGOCID 200MG/3ML INJ /1     ,53
2,KE,Laborex,TAVANIC 500MG CP B/5          ,1879
2,KE,Laborex,TRITAZIDE 5-25MG CP B/28      ,37
2,KE,Laborex,"XATRAL 2,5MG CP B/30          ",24
2,KE,Laborex,XATRAL LP 10MG COMP B/30      ,254
2,KE,Laborex,XATRAL LP 5MG CP B/56         ,23
3,KE,Harleys,Amaryl M 2mg/500mgtablets 30's,768
3,KE,Harleys,Amaryl M SR 2mg/500mg tablets 30's,60
3,KE,Harleys,Amaryl Tablets 1mg  30's,629
3,KE,Harleys,Amaryl Tablets 2mg  30's,3233
3,KE,Harleys,Amaryl Tablets 4mg  30's,264
3,KE,Harleys,Apidra Solostar 300IU pens 5s - COLD CHAIN,29
3,KE,Harleys,Aprovasc 150mg/10mg tablets 28's,1
3,KE,Harleys,Aprovasc 150mg/5mg tablets 28's,200
3,KE,Harleys,Aprovel 300mg tablets 28's,93
3,KE,Harleys,Axacef 250mg Tablets 10's,1424
3,KE,Harleys,Axacef 500mg Tablets 10's,5
3,KE,Harleys,Bioferon Capsules 30's,337
3,KE,Harleys,Buscopan injection 20mg/ml  - 5s,884
3,KE,Harleys,Buscopan plus tablets 50's,15639
3,KE,Harleys,Clexane 40mg inj 2's,7306
3,KE,Harleys,Clexane 80mg injection 2's,2252
3,KE,Harleys,Coaprovel Tablets 150/12.5 mg 28's,588
3,KE,Harleys,Cordarone Tablets 200mg 30's,18
3,KE,Harleys,Eloxatin 5mg/ml  Injection 10ml,18
3,KE,Harleys,Enterogermina Oral Suspension 10 x 5ml,9147
3,KE,Harleys,Epilim Chrono 300mg  Tablets 100's - DDA,1355
3,KE,Harleys,Epilim Chrono 500mg  Tablets 100's - DDA,22
3,KE,Harleys,Epilim EC 200mg tablets 100's - DDA,10
3,KE,Harleys,Epilim IV 400mg/4ml Vial,218
3,KE,Harleys,Flagentyl  500mg Tablets 4's,61
3,KE,Harleys,Fleming 1.2g Dry Powder For Injection 5's,581
3,KE,Harleys,Fleming 1gm Tablets 14's,438
3,KE,Harleys,Fleming 228.5mg/5ml Dry Powder For Suspension 70ml,8795
3,KE,Harleys,Fleming 457mg/5ml Dry Powder For Suspension 70ml,1430
3,KE,Harleys,Fleming 625mg Tablets 14's,17
3,KE,Harleys,Ibex Capsule 2 x 12's,1200
3,KE,Harleys,Lantus Solostar 100u/3ml 5's PENS - COLD CHAIN,852
3,KE,Harleys,Lantus vial 10ml - COLD CHAIN,102
3,KE,Harleys,Lasix 40mg Tablets 20's,391
3,KE,Harleys,Lasix Injection 20mg 5 x 2ml AMP,830
3,KE,Harleys,Maalox plus 200mg (4x10),1473
3,KE,Harleys,Maalox Suspension 350ml,286
3,KE,Harleys,Monotildiem SR 200mg Capsules 28's,39
3,KE,Harleys,Mucosolvan liquid 15mg/5ml 100ml,23690
3,KE,Harleys,No-Spa 40mg Tablets 100's,610
3,KE,Harleys,No-Spa 40mg/2ml Injection 25's,4
3,KE,Harleys,No-Spa Forte 80mg Tablets 20's,303
3,KE,Harleys,No-Spa Tablets 40mg 20's,3
3,KE,Harleys,Orelox 200mg Tablets 10's,32
3,KE,Harleys,Orelox 40mg/5ml suspension 100ml,1104
3,KE,Harleys,Orelox 40mg/5ml suspension 50ml,658
3,KE,Harleys,Paraflam Tablets 10's,128
3,KE,Harleys,Plavix 75mg Tablets 28's,336
3,KE,Harleys,Stilnox10mg Tablet's 14's - DDA,5033
3,KE,Harleys,Targocid 200mg/vial inj,30
3,KE,Harleys,Tavanic 500mg inj 1FL 100ml,299
3,KE,Harleys,Tavanic Tablets 500mg 5's,3169
3,KE,Harleys,Taxotere 20mg/Vial,156
3,KE,Harleys,Taxotere 80mg/4ml Injection Vial,2
3,KE,Harleys,Tritace 2.5mg tabs 28's,42
3,KE,Harleys,Tritazide 5mg/25mg Tablets 28's,4
3,KE,Harleys,Xatral 5mg Tablets 56's,16
3,KE,Harleys,Zoxon 1gm Injection 1's,9666
3,KE,Highchem,AMARYL M 2mg/500mg 30'S,541
3,KE,Highchem,AMARYL TABS 1.0mg 30'S,801
3,KE,Highchem,AMARYL TABS 2.0mg 30'S,93
3,KE,Highchem,AMARYL TABS 4.0mg 30'S,448
3,KE,Highchem,APROVASC 150/5mg TABS 28'S,50
3,KE,Highchem,APROVASC 150-10 MG 28'S,9
3,KE,Highchem,APROVASC 300-10 MG 28'S,81
3,KE,Highchem,APROVASC 300-5MG TABS,15
3,KE,Highchem,APROVEL 300mg TABS 28'S,140
3,KE,Highchem,ARTESUNATE AMO 100mg/270mg 3's,14309
3,KE,Highchem,ARTESUNATE AMO.25mg/67.5mg 3's,56534
3,KE,Highchem,ARTESUNATE AMOD 100MG/270 6's,7378
3,KE,Highchem,ARTESUNATE AMOD 50mg/135mg 3's,22376
3,KE,Highchem,BIOFERON CAPS 30'S,131
3,KE,Highchem,BRONCHICUM ELIXIR 100ml,1969
3,KE,Highchem,CLEXANE 20mg 2'S,140
3,KE,Highchem,CLEXANE 40mg 2'S,478
3,KE,Highchem,CO-APROVEL TABS 150/12.5mg 28'S,275
3,KE,Highchem,CORDARONE TAB 200mg 30'S,531
3,KE,Highchem,ENTEROGERMINA 5.0ml 10'S,847
3,KE,Highchem,EPILIM 200mg TABS EC 100'S,1476
3,KE,Highchem,EPILIM 300ml SYRUP,1092
3,KE,Highchem,EPILIM CHRONO 300mg TABS 100'S,808
3,KE,Highchem,EPILIM CHRONO 500mg TABS 100'S,856
3,KE,Highchem,ERCEFURYL 200mg CAPS 28'S,61
3,KE,Highchem,FLAGENTYL 500mg TABS,921
3,KE,Highchem,FLEMING 1000mg+200mg 5's INJ,157
3,KE,Highchem,FLEMING 228.5mg/5ml 70ml SUSPE..,742
3,KE,Highchem,FLEMING 500mg+125mg TABS 14'S,211
3,KE,Highchem,FLEMING 875mg+125mg TABS 14'S,30
3,KE,Highchem,LANTUS SOLOSTAR 3ml 5'S,272
3,KE,Highchem,LASIX 20mg AMPS 5'S,500
3,KE,Highchem,LASIX 40mg TABS 20'S,970
3,KE,Highchem,MAALOX 150ml SUSPENSION,1332
3,KE,Highchem,MAALOX 350ml SUSPENSION,358
3,KE,Highchem,MAALOX PLUS 200MG TABS BL4X10,494
3,KE,Highchem,NO SPA 40mg TABS 100'S,283
3,KE,Highchem,NO SPA 40mg TABS 20'S,308
3,KE,Highchem,NO SPA 40mg/2ml INJECTION 25'S,33
3,KE,Highchem,NO SPA 40mg/2ml INJECTION 5'S,120
3,KE,Highchem,NO SPA FORTE 80mg TABS 20'S,1
3,KE,Highchem,ORELOX 100mg TABS 10'S,286
3,KE,Highchem,ORELOX 100ml SUSPENSION,382
3,KE,Highchem,ORELOX 200mg TABS 10'S,555
3,KE,Highchem,ORELOX 50ml SUSPENSION,408
3,KE,Highchem,PLAVIX 75mg TABS 28'S,388
3,KE,Highchem,RESONIUM 454g ADULT POWDER,646
3,KE,Highchem,RHINATHIOL AD 125ml SP,3955
3,KE,Highchem,RHINATHIOL ENFT 125ml SP,5823
3,KE,Highchem,RHINATHIOL PROM 125ml SP,2972
3,KE,Highchem,STILNOX 10mg TABS 14'S,2266
3,KE,Highchem,TAVANIC 500mg TABS 5'S,1845
3,KE,Highchem,TAVANIC INJECTION 500mg,350
3,KE,Highchem,TRITAZIDE 5/12.5mg TABS 28'S,6
3,KE,Highchem,TRITAZIDE 5/25mg TABS 28'S,242
3,KE,Highchem,XATRAL LP 10mg TABS 30'S,54
3,KE,Highchem,XATRAL LP TABLETS 5MG*56s,236
3,KE,Highchem,ZOXON 1000mg,960
3,KE,Laborex,AMARYL M 2MG CP B/30          ,1156
3,KE,Laborex,AMARYL M SR 2MG CP B/30       ,524
3,KE,Laborex,AMARYL TABS 1MG 30'S          ,815
3,KE,Laborex,AMARYL TABS 4MG 30'S          ,1865
3,KE,Laborex,APIDRA SOLOSTAR 100IU/ML 3ML/5,160
3,KE,Laborex,APROVASC 150-5MG CP B/28      ,13
3,KE,Laborex,APROVASC 300-5MG CP B/28      ,4
3,KE,Laborex,BRONCHICUM ELIXIR 100ML       ,6054
3,KE,Laborex,BUSCOPAN PLUS TABS 50'S      .,4134
3,KE,Laborex,CLEXANE 40MG INJ 2'S          ,23995
3,KE,Laborex,CLEXANE INJ  20MG 2'S         ,450
3,KE,Laborex,CLEXANE INJ  60MG 2'S         ,6861
3,KE,Laborex,CLEXANE INJ 80MG 2'S          ,3621
3,KE,Laborex,"CO APROVEL 150/12,5MG RMCP/28 ",1258
3,KE,Laborex,"CO APROVEL 300/12,5MG RMCP/28 ",807
3,KE,Laborex,CORDARONE 200MG CP B/30       ,352
3,KE,Laborex,ENTEROGERMINA 2M/5ML F/10     ,29810
3,KE,Laborex,EPILIM CHRONO TABS 500MG 100S ,1623
3,KE,Laborex,EPILIM EC TABS 200MG 100'S    ,458
3,KE,Laborex,EPILIM IV 400MG PER VIAL      ,137
3,KE,Laborex,EPILIM SYRUP 200MG/5ML 300ML  ,10154
3,KE,Laborex,ERCEFURYL 200MG GELU B/28     ,21
3,KE,Laborex,ERCEFURYL SUSP BUV F/90ML     ,87
3,KE,Laborex,LANTUS 1000UI VIAL 1'S        ,164
3,KE,Laborex,LANTUS 300IU/3ML CART/5       ,811
3,KE,Laborex,LANTUS SOLOSTAR 100IU 3ML 5'S ,669
3,KE,Laborex,LASIX INJ 20MG/2ML AMP 5'S    ,12160
3,KE,Laborex,LASIX TABS 40MG 20'S          ,7
3,KE,Laborex,"MAALOX ME CIT SUSP4,3MLSAC/20 ",3571
3,KE,Laborex,MAALOX PLUS SUSP 150ML        ,2
3,KE,Laborex,MAALOX SUSP 350ML             ,7
3,KE,Laborex,MONOTILDIEM SR 200MG TAB 28'S ,6
3,KE,Laborex,"MUCOSOLVAN 1,5G/100ML SIR    .",37030
3,KE,Laborex,NO SPA 40MG CP B/100          ,174
3,KE,Laborex,NO SPA 40MG CP B/20           ,33
3,KE,Laborex,NO SPA 40MG INJ 2ML B/25      ,65
3,KE,Laborex,NO SPA 40MG INJ 2ML B/5       ,208
3,KE,Laborex,NO SPA 80MG CP B/20           ,67
3,KE,Laborex,ORELOX 100MG CP B/10          ,5079
3,KE,Laborex,ORELOX 200MG CP B/10          ,5379
3,KE,Laborex,ORELOX ENF 40MG/5ML SUS/100ML ,6522
3,KE,Laborex,ORELOX ENF 40MG/5ML SUSP/50ML ,5311
3,KE,Laborex,PLAVIX 75MG CP B/28 AFR       ,1114
3,KE,Laborex,RHINATHIOL AD 5% SP F/125ML   ,12528
3,KE,Laborex,"RHINATHIOL ENF 2% 2,5G /125ML ",14595
3,KE,Laborex,RHINATHIOL PROMETH SP 125ML   ,49212
3,KE,Laborex,RIFAFOUR TABLETS 84'S         ,32
3,KE,Laborex,RIFINAH 150/75MG TABS 56'S    ,15
3,KE,Laborex,RIFOCIN INJ 250MG 1'S         ,1634
3,KE,Laborex,STILNOX TABLETS 10MG 14'S     ,3810
3,KE,Laborex,TARGOCID 200MG/3ML INJ /1     ,53
3,KE,Laborex,TAVANIC 500MG CP B/5          ,2743
3,KE,Laborex,TRITAZIDE 5-25MG CP B/28      ,27
3,KE,Laborex,"XATRAL 2,5MG CP B/30          ",14
3,KE,Laborex,XATRAL LP 10MG COMP B/30      ,177
3,KE,Laborex,XATRAL LP 5MG CP B/56         ,10
3,KE,Surgipharm,ALLSTAR PEN,218
3,KE,Surgipharm,AMARYL M TABS 2mg * 30's,1925
3,KE,Surgipharm,AMARYL TABS 1mg * 30's,2059
3,KE,Surgipharm,AMARYL TABS 2mg * 30's,610
3,KE,Surgipharm,AMARYL TABS 4mg * 30's,646
3,KE,Surgipharm,APIDRA SOLOSTAR 3ML DISP PENS * 5s,160
3,KE,Surgipharm,APROVASC TAB 150-5MG *28,362
3,KE,Surgipharm,APROVASC TAB 300-10MG *28,267
3,KE,Surgipharm,APROVASC TAB 300-5MG *28,321
3,KE,Surgipharm,APROVEL TABS 300mg * 28's,569
3,KE,Surgipharm,AXACEF TABLETS 250MG * 10,172
3,KE,Surgipharm,AXACEF TABLETS 500MG * 10's,129
3,KE,Surgipharm,CLEXANE INJ. 20mg * 2,198
3,KE,Surgipharm,CLEXANE INJ. 40mg * 2,20876
3,KE,Surgipharm,CLEXANE INJ. 80mg * 2,8
3,KE,Surgipharm,CO APROVEL TABS 150mg * 28's,512
3,KE,Surgipharm,CO APROVEL TABS 300mg * 28's,717
3,KE,Surgipharm,CORDARONE TABLETS 200mg * 30,880
3,KE,Surgipharm,ELOXATIN INJ 100mg * 1,12
3,KE,Surgipharm,ELOXATIN INJ 50mg * 1,20
3,KE,Surgipharm,EPILIM CHRONO TABS 300mg * 100,302
3,KE,Surgipharm,EPILIM CHRONO TABS 500mg * 100,178
3,KE,Surgipharm,EPILIM EC TABLETS 200mg * 100,307
3,KE,Surgipharm,EPILIM INJECTION 400MG * 1,50
3,KE,Surgipharm,EPILIM SYRUP 300ml,5478
3,KE,Surgipharm,FLAGENTYL TABS 500mg * 4,5361
3,KE,Surgipharm,FLEMING INJ 1.2GM * 5'S,1207
3,KE,Surgipharm,FLEMING SUSP 228.5MG/5ML * 70ML,2568
3,KE,Surgipharm,FLEMING SUSP 457MG/5ML * 70ML,1903
3,KE,Surgipharm,FLEMING TABS 1 G * 2*7'S,1327
3,KE,Surgipharm,FLEMING TABS 625MG * 14'S,4200
3,KE,Surgipharm,LANTUS 10ml VIAL,376
3,KE,Surgipharm,LANTUS 3ml CARTRIDGE * 5's,606
3,KE,Surgipharm,LANTUS SOLOSTAR 3ML CARTRIDGE (INSULIN GLARGINE),2337
3,KE,Surgipharm,LASIX AMPS 2ml * 5,3991
3,KE,Surgipharm,LASIX TABS 40mg * 20,46
3,KE,Surgipharm,MONO-TILDIEM CAPS SR 200mg * 28's,296
3,KE,Surgipharm,ORELOX SUSP 40MG/5ML 100ML,3951
3,KE,Surgipharm,ORELOX SUSP 40MG/5ML 50ML,2523
3,KE,Surgipharm,ORELOX TABS 100MG *10'S,4160
3,KE,Surgipharm,ORELOX TABS 200MG *10'S,3323
3,KE,Surgipharm,PLAVIX TABS 75mg * 28's,1533
3,KE,Surgipharm,RESONIUM ADULT POWDER 454G,2
3,KE,Surgipharm,RIFOCIN INJ. 250mg * 1's,2062
3,KE,Surgipharm,STILNOX TABS 10MG * 14,4008
3,KE,Surgipharm,TAVANIC INJ. 500mg VIAL,111
3,KE,Surgipharm,TAVANIC TABS 500mg * 5,1680
3,KE,Surgipharm,TAXOTERE 80mg/4ml * 1 VIAL,296
3,KE,Surgipharm,TRITACE TABS 2.5mg * 28's,566
3,KE,Surgipharm,TRITAZIDE TABS 5/12.5MG * 28'S,549
3,KE,Surgipharm,TRITAZIDE TABS 5/25MG * 28'S,110
3,KE,Surgipharm,XATRAL LP TABLETS 5mg * 56's,139
3,KE,Surgipharm,XATRAL LP TABS 10mg * 30's,1640
3,KE,Surgipharm,BIOFERON CAPS *30  (SANOFI),539
3,KE,Surgipharm,BRONCHICUM SYRUP * 100ml,85
3,KE,Surgipharm,BUSCOPAN AMPOULES 20mg/1ml * 5's,11468
3,KE,Surgipharm,BUSCOPAN PLUS TABLETS * 50's,400
3,KE,Surgipharm,ENTEROGERMINA VIALS 5ML * 10's,6146
3,KE,Surgipharm,ERCEFURYL CAPSULES 200mg * 28,837
3,KE,Surgipharm,ERCEFURYL SUSPENSION 90ml,44
3,KE,Surgipharm,IBEX CAPSULES 2*12,10106
3,KE,Surgipharm,MAALOX LEMON STICK 460mg/susp *20s,2490
3,KE,Surgipharm,MAALOX PLUS TABLETS 200MG * 40's,2931
3,KE,Surgipharm,MAALOX SUSPENSION 350ml,57
3,KE,Surgipharm,MUCOSOLVAN LIQUID 15mg/5ml * 100ml,51483
3,KE,Surgipharm,NO SPA FORTE TABLETS 80MG * 20,168
3,KE,Surgipharm,NO SPA INJECTION 40mg/2ml * 25Amps,104
3,KE,Surgipharm,NO SPA TABLETS 40mg * 100's,139
3,KE,Surgipharm,NO SPA TABLETS 40mg * 20,173
3,KE,Surgipharm,RHINATHIOL ADULT EXP 200M(SUGAR FR),29
3,KE,Surgipharm,RHINATHIOL EXPEC/ADULT SYRUP 125ml,4453
3,KE,Surgipharm,RHINATHIOL INFANT SYRUP 125ml,10090
3,KE,Surgipharm,RHINATHIOL PROMETHAZINE SYRUP 125ml,9840
3,KE,Harleys,Zoxon 1gm Injection 1's,9666
4,KE,Harleys,Amaryl M 2mg/500mgtablets 30's,525
4,KE,Harleys,Amaryl M SR 2mg/500mg tablets 30's,65
4,KE,Harleys,Amaryl Tablets 1mg  30's,351
4,KE,Harleys,Amaryl Tablets 2mg  30's,2074
4,KE,Harleys,Amaryl Tablets 4mg  30's,26
4,KE,Harleys,Apidra Solostar 300IU pens 5s - COLD CHAIN,26
4,KE,Harleys,Aprovasc 150mg/10mg tablets 28's,1
4,KE,Harleys,Aprovasc 150mg/5mg tablets 28's,173
4,KE,Harleys,Aprovel 300mg tablets 28's,19
4,KE,Harleys,Axacef 250mg Tablets 10's,1310
4,KE,Harleys,Axacef 500mg Tablets 10's,5
4,KE,Harleys,Bioferon Capsules 30's,19
4,KE,Harleys,Buscopan injection 20mg/ml  - 5s,79
4,KE,Harleys,Buscopan plus tablets 50's,5653
4,KE,Harleys,Clexane 40mg inj 2's,5986
4,KE,Harleys,Clexane 80mg injection 2's,1857
4,KE,Harleys,Coaprovel Tablets 150/12.5 mg 28's,544
4,KE,Harleys,Cordarone Tablets 200mg 30's,13
4,KE,Harleys,Eloxatin 5mg/ml  Injection 10ml,18
4,KE,Harleys,Eloxatin 5mg/ml  Injection 20ml,9
4,KE,Harleys,Enterogermina Oral Suspension 10 x 5ml,269
4,KE,Harleys,Epilim Chrono 300mg  Tablets 100's - DDA,1091
4,KE,Harleys,Epilim Chrono 500mg  Tablets 100's - DDA,6
4,KE,Harleys,Epilim IV 400mg/4ml Vial,124
4,KE,Harleys,Flagentyl  500mg Tablets 4's,5
4,KE,Harleys,Fleming 1.2g Dry Powder For Injection 5's,10
4,KE,Harleys,Fleming 1gm Tablets 14's,30
4,KE,Harleys,Fleming 228.5mg/5ml Dry Powder For Suspension 70ml,6217
4,KE,Harleys,Fleming 457mg/5ml Dry Powder For Suspension 70ml,314
4,KE,Harleys,Ibex Capsule 2 x 12's,12
4,KE,Harleys,Lantus 300iu /3ml inj  Cartridges  5'S - COLD CHAIN,10
4,KE,Harleys,Lantus Solostar 100u/3ml 5's PENS - COLD CHAIN,618
4,KE,Harleys,Lantus vial 10ml - COLD CHAIN,91
4,KE,Harleys,Lasix 40mg Tablets 20's,71
4,KE,Harleys,Lasix Injection 20mg 5 x 2ml AMP,648
4,KE,Harleys,Maalox plus 200mg (4x10),1193
4,KE,Harleys,Monotildiem SR 200mg Capsules 28's,15
4,KE,Harleys,Mucosolvan liquid 15mg/5ml 100ml,17605
4,KE,Harleys,No-Spa 40mg Tablets 100's,11
4,KE,Harleys,No-Spa 40mg/2ml Injection 25's,1
4,KE,Harleys,No-Spa Forte 80mg Tablets 20's,274
4,KE,Harleys,NO-SPA Tablets 40mg 100's,420
4,KE,Harleys,No-Spa Tablets 40mg 20's,1
4,KE,Harleys,Orelox 100mg tablets 10's,147
4,KE,Harleys,Orelox 200mg Tablets 10's,20
4,KE,Harleys,Orelox 40mg/5ml suspension 100ml,584
4,KE,Harleys,Orelox 40mg/5ml suspension 50ml,150
4,KE,Harleys,Paraflam Tablets 10's,104
4,KE,Harleys,Plavix 75mg Tablets 28's,222
4,KE,Harleys,Stilnox10mg Tablet's 14's - DDA,4158
4,KE,Harleys,Targocid 200mg/vial inj,30
4,KE,Harleys,Tavanic 500mg inj 1FL 100ml,229
4,KE,Harleys,Tavanic Tablets 500mg 5's,2817
4,KE,Harleys,Taxotere 20mg/Vial,156
4,KE,Harleys,Tritace 2.5mg tabs 28's,15
4,KE,Harleys,Tritazide 5mg/25mg Tablets 28's,4
4,KE,Harleys,Xatral 5mg Tablets 56's,16
4,KE,Harleys,Zoxon 1gm Injection 1's,3266
4,KE,Laborex,AMARYL M 2MG CP B/30          ,990
4,KE,Laborex,AMARYL M SR 2MG CP B/30       ,522
4,KE,Laborex,AMARYL TABS 1MG 30'S          ,711
4,KE,Laborex,AMARYL TABS 2MG 30'S          ,4091
4,KE,Laborex,AMARYL TABS 4MG 30'S          ,1663
4,KE,Laborex,APIDRA SOLOSTAR 100IU/ML 3ML/5,158
4,KE,Laborex,APROVASC 150-5MG CP B/28      ,199
4,KE,Laborex,APROVASC 300-5MG CP B/28      ,86
4,KE,Laborex,BRONCHICUM ELIXIR 100ML       ,4545
4,KE,Laborex,BUSCOPAN AMPOULES 20MG 5'S    ,535
4,KE,Laborex,BUSCOPAN PLUS TABS 50'S      .,2797
4,KE,Laborex,CLEXANE 40MG INJ 2'S          ,21148
4,KE,Laborex,CLEXANE INJ  20MG 2'S         ,255
4,KE,Laborex,CLEXANE INJ  60MG 2'S         ,16009
4,KE,Laborex,CLEXANE INJ 80MG 2'S          ,5942
4,KE,Laborex,"CO APROVEL 150/12,5MG RMCP/28 ",1215
4,KE,Laborex,"CO APROVEL 300/12,5MG RMCP/28 ",694
4,KE,Laborex,CORDARONE 200MG CP B/30       ,312
4,KE,Laborex,ENTEROGERMINA 2M/5ML F/10     ,21596
4,KE,Laborex,EPILIM CHRONO TABS 500MG 100S ,1415
4,KE,Laborex,EPILIM EC TABS 200MG 100'S    ,1128
4,KE,Laborex,EPILIM IV 400MG PER VIAL      ,127
4,KE,Laborex,EPILIM SYRUP 200MG/5ML 300ML  ,9742
4,KE,Laborex,ERCEFURYL 200MG GELU B/28     ,14
4,KE,Laborex,ERCEFURYL SUSP BUV F/90ML     ,33
4,KE,Laborex,LANTUS 1000UI VIAL 1'S        ,150
4,KE,Laborex,LANTUS 300IU/3ML CART/5       ,789
4,KE,Laborex,LANTUS SOLOSTAR 100IU 3ML 5'S ,513
4,KE,Laborex,LASIX INJ 20MG/2ML AMP 5'S    ,12003
4,KE,Laborex,LASIX TABS 40MG 20'S          ,1433
4,KE,Laborex,"MAALOX ME CIT SUSP4,3MLSAC/20 ",3293
4,KE,Laborex,MAALOX PLUS 200MG TABS 40'S  .,433
4,KE,Laborex,MAALOX SUSP 350ML             ,3307
4,KE,Laborex,MONOTILDIEM SR 200MG TAB 28'S ,6
4,KE,Laborex,"MUCOSOLVAN 1,5G/100ML SIR    .",35716
4,KE,Laborex,NO SPA 40MG CP B/100          ,103
4,KE,Laborex,NO SPA 40MG CP B/20           ,190
4,KE,Laborex,NO SPA 40MG INJ 2ML B/25      ,42
4,KE,Laborex,NO SPA 40MG INJ 2ML B/5       ,43
4,KE,Laborex,NO SPA 80MG CP B/20           ,46
4,KE,Laborex,ORELOX 100MG CP B/10          ,4960
4,KE,Laborex,ORELOX 200MG CP B/10          ,5054
4,KE,Laborex,ORELOX ENF 40MG/5ML SUSP/50ML ,4942
4,KE,Laborex,PLAVIX 75MG CP B/28 AFR       ,1061
4,KE,Laborex,RHINATHIOL AD 5% SP F/125ML   ,11431
4,KE,Laborex,"RHINATHIOL ENF 2% 2,5G /125ML ",13384
4,KE,Laborex,RHINATHIOL PROMETH SP 125ML   ,47215
4,KE,Laborex,RIFAFOUR TABLETS 84'S         ,32
4,KE,Laborex,RIFINAH 150/75MG TABS 56'S    ,15
4,KE,Laborex,RIFOCIN INJ 250MG 1'S         ,1370
4,KE,Laborex,STILNOX TABLETS 10MG 14'S     ,2777
4,KE,Laborex,TARGOCID 200MG/3ML INJ /1     ,56
4,KE,Laborex,TAVANIC 500MG CP B/5          ,2401
4,KE,Laborex,"TRITACE 2,5MG TABS 28'S       ",212
4,KE,Laborex,TRITAZIDE 5-25MG CP B/28      ,8
4,KE,Laborex,"XATRAL 2,5MG CP B/30          ",56
4,KE,Laborex,XATRAL LP 10MG COMP B/30      ,216
4,KE,Laborex,XATRAL LP 5MG CP B/56         ,191
4,KE,Surgipharm,ALLSTAR PEN,103
4,KE,Surgipharm,AMARYL M TABS 2mg * 30's,1824
4,KE,Surgipharm,AMARYL TABS 1mg * 30's,2350
4,KE,Surgipharm,AMARYL TABS 2mg * 30's,863
4,KE,Surgipharm,AMARYL TABS 4mg * 30's,284
4,KE,Surgipharm,APIDRA SOLOSTAR 3ML DISP PENS * 5s,140
4,KE,Surgipharm,APROVASC TAB 150-5MG *28,380
4,KE,Surgipharm,APROVASC TAB 300-10MG *28,201
4,KE,Surgipharm,APROVASC TAB 300-5MG *28,429
4,KE,Surgipharm,APROVEL TABS 300mg * 28's,532
4,KE,Surgipharm,AXACEF TABLETS 250MG * 10,30
4,KE,Surgipharm,AXACEF TABLETS 500MG * 10's,30
4,KE,Surgipharm,BIOFERON CAPS *30,521
4,KE,Surgipharm,BRONCHICUM SYRUP * 100ml,85
4,KE,Surgipharm,BUSCOPAN AMPOULES 20mg/1ml * 5's,11133
4,KE,Surgipharm,BUSCOPAN PLUS TABLETS * 50's,541
4,KE,Surgipharm,CLEXANE INJ. 20mg * 2,291
4,KE,Surgipharm,CLEXANE INJ. 40mg * 2,15439
4,KE,Surgipharm,CLEXANE INJ. 60mg * 2,104
4,KE,Surgipharm,CLEXANE INJ. 80mg * 2,92
4,KE,Surgipharm,CO APROVEL TABS 150mg * 28's,632
4,KE,Surgipharm,CO APROVEL TABS 300mg * 28's,577
4,KE,Surgipharm,CORDARONE TABLETS 200mg * 30,616
4,KE,Surgipharm,ELOXATIN INJ 100mg * 1,9
4,KE,Surgipharm,ELOXATIN INJ 50mg * 1,20
4,KE,Surgipharm,ENTEROGERMINA VIALS 5ML * 10's,2255
4,KE,Surgipharm,EPILIM CHRONO TABS 300mg * 100,418
4,KE,Surgipharm,EPILIM CHRONO TABS 500mg * 100,339
4,KE,Surgipharm,EPILIM EC TABLETS 200mg * 100,765
4,KE,Surgipharm,EPILIM INJECTION 400MG * 1,233
4,KE,Surgipharm,EPILIM SYRUP 300ml,4714
4,KE,Surgipharm,ERCEFURYL CAPSULES 200mg * 28,546
4,KE,Surgipharm,ERCEFURYL SUSPENSION 90ml,26
4,KE,Surgipharm,FLAGENTYL TABS 500mg * 4,3615
4,KE,Surgipharm,FLEMING INJ 1.2GM * 5'S,1195
4,KE,Surgipharm,FLEMING SUSP 228.5MG/5ML * 70ML,2281
4,KE,Surgipharm,FLEMING SUSP 457MG/5ML * 70ML,1486
4,KE,Surgipharm,FLEMING TABS 1 G * 2*7'S,673
4,KE,Surgipharm,FLEMING TABS 625MG * 14'S,2807
4,KE,Surgipharm,IBEX CAPSULES 2*12,8467
4,KE,Surgipharm,LANTUS 10ml VIAL,289
4,KE,Surgipharm,LANTUS 3ml CARTRIDGE * 5's,553
4,KE,Surgipharm,LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,1789
4,KE,Surgipharm,LASIX AMPS 2ml * 5,3419
4,KE,Surgipharm,LASIX TABS 40mg * 20,2069
