country,distributor,distributor_product_name,sanofi_product_name,sanofi_gmid
ET,Dejen,Rhinathiol 2.5g/125ml syr,RHINATHIOL 2.5G/125ML SYR BTX1 SAF XM,479387
ET,Dejen,Rhinathiol 6.25g/125ml syr,RHINATHIOL 6.25G/+ SYR BT,479530
ET,Dejen,ORELOX 100 mg OF 10 Tab,ORELOX 100MG TABCO BL1X10 SWI M36 XE,298689
ET,Dejen,PLAVIX 75mg OF 28 Tab,PLAVIX 75MG CP PELL B 28,544062
ET,Dejen,XATRAL 10mg OF 30 Tab,XATRAL LP 10MG CP B/30,633072
ET,Beker,DAONIL 5MG OF 10*10,DAONIL 5MG TAB BL10X10 SWI M24 XE,305481
ET,Beker,Epilim 200 CP EX S2 ,EPILIM 200MG TAB BL10X10,728129
ET,Beker,Epilim* Chrono 500 CP EX S2,EPILIM CHRONO 333-145MG TABCR BL10X10 XE,643216
ET,Beker,Amaryl SA 2mg 30 tabs,AMARYL 2MG TAB BL2X15 S3 M36 XE,261605
ET,Beker,Amaryl SA 4mg 2*15 tabs,AMARYL 4MG TAB BL2X15 S3 M36 XE,261610
ET,Beker,NO-SPA Tab 40mg of 100 Total,NOSPA 40MG TAB BL10X10 S3,287552
ET,Beker,ORELOX 100MG OF 10 TAB,ORELOX 100MG TABCO BL1X10 SWI M36 XE,298689
ET,Beker,Clexane 4000IU 21NJD SWI,CLEXANE 4KIU/0.4ML INJ PS2 S3 M24 XE,655023
ET,Beker,Clexane 6000IU 21NJD SWI,CLEXANE 6KIU/0.6ML INJ PS2 SWI M24 XE,655024
ET,Beker,Clexane 8000IU 21NJD SWI,CLEXANE 8KIU/0.8ML INJ PS2 S3 M24 XE,655025
ET,Beker,XATRAL LP 10MG OF 30CP,XATRAL LP 10MG CP B/30,633072
ET,Beker,lASIX 20MG OF 5INJ.,LASIX 20MG/2ML INJ AM5 S3 M60 XE,296593
ET,Beker,Clomid 50mg 10 tab,CLOMID 50MG TAB BL10 NDSI M36 XE,551042
ET,Beker,Aprovel Rm 150 28cap,APROVEL RM 150 MG 28 COMP (MVI),196680
ET,Beker,Coaprovel 150mg /12.5mg 28 tab tab,"CO-APROVEL RM 150/12,5MG 28 COMP (MVI)",247831
ET,Beker,Coaprovel 300mg/12.5mg 28 tab,"CO-APROVEL RM 300/12,5MG 28 comp (MVI)",247832
ET,zemera,AMARYL 2mg 2x15 Tab,AMARYL 2MG TAB BL2X15 S3 M36 XE,261605
ET,zemera,AMARYL 4mg 2x15 Tab,AMARYL 4MG TAB BL2X15 S3 M36 XE,261610
ET,zemera,Amaryl 2mg of 2*15tab,AMARYL 2MG TAB BL2X15 S3 M36 XE,261605
ET,zemera,Amaryl 4mg of 2*15tab,AMARYL 4MG TAB BL2X15 S3 M36 XE,261610
ET,zemera,Clexane 8000IU/0.8ml of 2,CLEXANE 8KIU/0.8ML INJ PS2 S3 M24 XE,655025
ET,zemera,Clexane 6000IU/0.6ml of 2,CLEXANE 6KIU/0.6ML INJ PS2 SWI M24 XE,655024
ET,zemera,Clexane 4000IU/0.4ml of 2,CLEXANE 4KIU/0.4ML INJ PS2 S3 M24 XE,655023
ET,zemera,Orelox 100mg of 10tab,ORELOX 100MG TABCO BL1X10 SWI M36 XE,298689
ET,zemera,CLEXANE 4000 IU/0.4ml 2 INJ ,CLEXANE 4KIU/0.4ML INJ PS2 S3 M24 XE,655023
ET,zemera,CLEXANE 6000 IU/0.6ml 2 INJ ,CLEXANE 6KIU/0.6ML INJ PS2 SWI M24 XE,655024
ET,zemera,CLEXANE 8000 IU/0.8ml 2 INJ,CLEXANE 8KIU/0.8ML INJ PS2 S3 M24 XE,655025
ET,zemera,DAONIL 5 mg OF 100 Tab,DAONIL 5MG TAB BL10X10 SWI M24 XE,305481
ET,zemera,EPILIM 200 mg 10X10 Tab,EPILIM 200MG TAB BL10X10,728129
ET,zemera,EPILIM CHRONO 500 mg 10X10 Tab,EPILIM CHRONO 333-145MG TABCR BL10X10 XE,643216
ET,zemera,LASIX 40mg 2x10 Tab,LASIX 40MG TAB BL2X10 SWI M60 XE,505579
ET,zemera,ORELOX 100 mg OF 10 Tab,ORELOX 100MG TABCO BL1X10 SWI M36 XE,298689
ET,zemera,XATRAL 10mg OF 30 Tab,XATRAL LP 10MG CP B/30,633072
ET,Zemera,clexane 4000iu/0.4mlof 2,CLEXANE 4KIU/0.4ML INJ PS2 S3 M24 XE,655023
TZ,JD,SANOFI CLEXANE INJ 60MG 2S,CLEXANE 6KIU/0.6ML INJ PS2 SWI M24 XE,655024
ET,Zemera,clexane 6000iu/0.6mlof2,CLEXANE 6KIU/0.6ML INJ PS2 SWI M24 XE,655024
ET,Zemera,clexane 8000 iu /0.8ml of 2,CLEXANE 8KIU/0.8ML INJ PS2 S3 M24 XE,655025
ET,EBG,Amaryl SA 2mg 30CP,AMARYL 2MG TAB BL2X15 S3 M36 XE,261605
ET,EBG,Aprovel 150mg tablet 2x14,APROVEL RM 150 MG 28 COMP (MVI),196680
ET,EBG,Clexane 4000 IU 21NJD SWI,CLEXANE 4KIU/0.4ML INJ PS2 S3 M24 XE,655023
ET,EBG,Clexane 6000IU 1NJD SWI,CLEXANE 6KIU/0.6ML INJ PS2 SWI M24 XE,655024
ET,EBG,Co-aprovel 150mg /12.5mg tab.,"CO-APROVEL RM 150/12,5MG 28 COMP (MVI)",247831
ET,EBG,Daonil 5mg of 10*10(157.60),DAONIL 5MG TAB BL10X10 SWI M24 XE,305481
ET,EBG,Epilim 200 cp EX s2 100,EPILIM 200MG TAB BL10X10,728129
ET,EBG,Epilim*chrono 500EX s2,EPILIM CHRONO 333-145MG TABCR BL10X10 XE,643216
ET,EBG,"Lantus solostar 300IU/3ml, inj.",LANTUS SOLOSTAR 100IU/ML 3ML 5,615902
ET,EBG,ORELOX 100MG 10TABCA SWI,ORELOX 100MG TABCO BL1X10 SWI M36 XE,298689
ET,EBG,Amaryl SA 2mg tab.,AMARYL 2MG TAB BL2X15 S3 M36 XE,261605
ET,EBG,Amaryl SA 4mg tab.,AMARYL 4MG TAB BL2X15 S3 M36 XE,261610
ET,EBG,Daonil 5mg tab.,DAONIL 5MG TAB BL10X10 SWI M24 XE,305481
ET,EBG,Epilim 200mg tab,EPILIM 200MG TAB BL10X10,728129
ET,EBG,NO-SPA 40mg tab.,NOSPA 40MG TAB BL10X10 S3,287552
ET,EBG,Orelox 100mg tab.,ORELOX 100MG TABCO BL1X10 SWI M36 XE,298689
ET,EBG,Rhinathiol SRP 5%125ml,RHINATHIOL 6.25G/+ SYR BT,479530
ET,Dugda,Amaryl 4mg of 30tab,AMARYL 4MG TAB BL2X15 S3 M36 XE,261610
ET,Dugda,Aprovel 300mg 2x14 Tab,APROVEL RM 300 MG 28 COMP (MVI),196681
ET,Dugda,Clexane 4000 Iu/0.4ml 2INJ,CLEXANE 4KIU/0.4ML INJ PS2 S3 M24 XE,655023
ET,Dugda,Clexane 6000 IU/0.6ml of 2,CLEXANE 6KIU/0.6ML INJ PS2 SWI M24 XE,655024
ET,Dugda,Clexane 8000 IU/0.8ml 2 IUJ,CLEXANE 8KIU/0.8ML INJ PS2 S3 M24 XE,655025
ET,Dugda,Clomid 50mg of 10 Tab,CLOMID 50MG TAB BL10 NDSI M36 XE,551042
ET,Dugda,Co-Aprovel 150/12.5 mg of 28 Tab,"CO-APROVEL RM 150/12,5MG 28 COMP (MVI)",247831
ET,Dugda,Co-Aprovel 300/12.5 mg of 28 Tab,"CO-APROVEL RM 300/12,5MG 28 comp (MVI)",247832
ET,Dugda,Daonil 5mg of 100Tab,DAONIL 5MG TAB BL10X10 SWI M24 XE,305481
ET,Dugda,Epilim 200mg 10x10 Tab,EPILIM 200MG TAB BL10X10,728129
ET,Dugda,Epilim chrono 500mg 10x10 tab,EPILIM CHRONO 333-145MG TABCR BL10X10 XE,643216
ET,Dugda,LASIX 20MG/2ML OF 5 AMP,LASIX 20MG/2ML INJ AM5 S3 M60 XE,296593
ET,Dugda,No-Spa 40mg 10x10 tab,NOSPA 40MG TAB BL10X10 S3,287552
ET,Dugda,Orelox 100mg of 10 tab,ORELOX 100MG TABCO BL1X10 SWI M36 XE,298689
ET,Dugda,Lasix 40mg of 2x10 tabs,LASIX 40MG TAB BL2X10 SWI M60 XE,505579
ET,Dejen,AMARYL 1MG Tab. BL2*15,AMARYL 1MG TAB BL2X15 S3 M36 XE,261604
ET,Dejen,CLEXANE 4000IU/0.4ML Inj 2,CLEXANE 4KIU/0.4ML INJ PS2 S3 M24 XE,655023
ET,Dejen,CLOMID 50MG. Tab. BL10,CLOMID 50MG TAB BL10 NDSI M36 XE,551042
ET,Dejen,CO-APROVEL 150/12.5MG Tab 28,"CO-APROVEL RM 150/12,5MG 28 COMP (MVI)",247831
ET,Dejen,CO-APROVEL 300/12.5MG Tab 28,"CO-APROVEL RM 300/12,5MG 28 comp (MVI)",247832
ET,Dejen,EPILIM CHRONO 500TAb. 10*10,EPILIM CHRONO 333-145MG TABCR BL10X10 XE,643216
ET,Zemera,Clexane 8000IU/0.8ml of 2 ,CLEXANE 8KIU/0.8ML INJ PS2 S3 M24 XE,655025
