country,distributor,distributor_customer_name,sanofi_customer_name
KE,Surgipharm,AVENUE HEALTHCARE  - EMBAKASI,AVENUE HEALTHCARE - EMBAKASI
KE,Surgipharm,AVENUE HEALTHCARE - ELDORET,AVENUE HEALTHCARE - ELDORET
KE,Surgipharm,AVENUE HEALTHCARE - ENTERPRISE,AVENUE HEALTHCARE - ENTERPRISE
KE,Surgipharm,AVENUE HEALTHCARE  GARDEN CITY,AVENUE HEALTHCARE GARDEN CITY
KE,Surgipharm,AVENUE HEALTHCARE - KISUMU,AVENUE HEALTHCARE - KISUMU
KE,Surgipharm,AVENUE HEALTHCARE - LIFESTYLE.,AVENUE HEALTHCARE - NAIROBI BRANCH
KE,Surgipharm,AVENUE HEALTHCARE - NAKURU,AVENUE HEALTHCARE - NAKURU
KE,Surgipharm,AVENUE HEALTHCARE - NGONG ROAD,AVENUE HEALTHCARE - NGONG ROAD
KE,Surgipharm,AVENUE HEALTHCARE - RONGAI,AVENUE HEALTHCARE - RONGAI
KE,Surgipharm,AVENUE HEALTHCARE LTD(MSA),AVENUE HEALTHCARE LTD MOMBASA
KE,Surgipharm,AVENUE HEALTHCARE-BURUBURU,AVENUE HEALTHCARE-BURUBURU
KE,Surgipharm,AVENUE HEALTHCARE-GREENSPAN MALL,AVENUE HEALTHCARE-GREENSPAN MALL
KE,Surgipharm,AVENUE HEALTHCARE-LANGATA,AVENUE HEALTHCARE-LANGATA
KE,Surgipharm,AVENUE HEALTHCARE-SOUTH C,AVENUE HEALTHCARE-SOUTH C
KE,Surgipharm,AVENUE HEALTHCARE-THIKA,AVENUE HEALTHCARE LTD THIKA BR
KE,Surgipharm,AVENUE HOSPITAL LTD.,AVENUE HOSPITAL LTD.
KE,Surgipharm,BADAR PHARMACY LTD.,BADAR PHARMACY LTD.
KE,Surgipharm,BEKY HOLDINGS LIMITED,BEKY HOLDINGS PHARMACY LTD
KE,Surgipharm,BEL-EA PHARMACY LTD,BEL-EA PHARMACY LTD
KE,Surgipharm,BELLEVIEW SOUTH HOSPITAL LTD,BELLEVIEW SOUTH HOSPITAL       
KE,Surgipharm,BELMONT PHARMACEUTICALS LTD.,BELMONT PHARMACEUTICALS LTD
KE,Surgipharm,BIBO PHARMACEUTICALS LTD,BIBO PHARMACEUTICALS LTD
KE,Surgipharm,BILOVA CHEMISTS LTD,BILOVA CHEMISTS LTD
KE,Surgipharm,BLISS GVS HEALTHCARE LTD.,BLISS GVS HEALTHCARE LTD/ ASTERIXS
KE,Surgipharm,BOMENI CHEMIST LTD,BOMENI CHEMIST LTD
KE,Surgipharm,BOMU HOSPITAL,BOMU HOSPITAL
KE,Surgipharm,BURHANI PHARMACY,BURHANI PHARMACY - MOMBASA
KE,Surgipharm,CANAAN PHARMACEUTICALS LTD,CANAAN PHARMACEUITICAL LTD
KE,Surgipharm,CANARY PHARMACY,CANARY PHARMACY
KE,Surgipharm,CARE CHEMISTS LTD,CARE CHEMIST LTD
KE,Surgipharm,CARE HOSPITAL LTD,CARE HOSPITAL LIMITED
KE,Surgipharm,CASH ACCOUNT MSA- DR IBRAHIM,CASH ACCOUNT MOMBASA
KE,Surgipharm,CASH ACCOUNT MSA- DR MIOMIN,CASH SALE CUSTOMER
KE,Surgipharm,CASH ACCOUNT MSA- DR WANJALA ELDOHOSP,CASH SALE CUSTOMER
KE,Surgipharm,CASH ACCOUNT MSA- DR.IBRAHIM,CASH SALE CUSTOMER
KE,Surgipharm,CASH ACCOUNT MSA- DR.WANJALA,CASH SALE CUSTOMER
KE,Surgipharm,CASH ACCOUNT MSA- MEWA,CASH ACCOUNT MOMBASA
KE,Surgipharm,CASH ACCOUNT MSA- MEWA HOSP,MEWA HOSPITAL
KE,Surgipharm,CASH ACCOUNT MSA- MEWA MEDICAL CENTRE,MEWA HOSPITAL
KE,Surgipharm,CASH ACCOUNT MSA- MEWA-DN 172984,CASH SALE CUSTOMER
KE,Surgipharm,CASH SALE (C.O.D)- BROCHE PHARMACY,BROCHE PHARMACY
KE,Surgipharm,CASH SALE (C.O.D)- DR BHARAT PATEL,CASH SALE CUSTOMER
KE,Surgipharm,CASH SALE (C.O.D)- DR. R.C PATEL C/O RISHANT,DR. R.C. PATEL
KE,Surgipharm,CASH SALE (C.O.D)- DR. RAMESH SHAH,CASH SALE CUSTOMER
KE,Surgipharm,CASH SALE (C.O.D)- MR. HABIB JIN- C/O DR. HUSSEIN JIN,CASH SALE CUSTOMER
KE,Surgipharm,CASH SALE (C.O.D)- SARITA SOMAIA C/O SYLVESTRE,CASH SALE CUSTOMER
KE,Surgipharm,CEDAR PHARMACARE LTD,CEDAR PHARMACARE LTD
KE,Surgipharm,CENTRE FOR HEART DISEASE AND DIABETES,CENTRE FOR HEART AND DISEASE & DIABETES - CASH
KE,Surgipharm,CENTURION PHARMACY LTD.,CENTURION PHARMACY LTD
KE,Surgipharm,CITY LINK PHARMA LTD,CITY LINK PHARMA LTD
KE,Surgipharm,COAST PROVINCIAL  HOSP.,COAST PROVINCIAL HOSP.
KE,Surgipharm,COPTIC CHURCH NURSING HOME,COPTIC HOSPITAL
KE,Surgipharm,COSTAVIS PHARMACEUTICALS LTD,COSTAVIS PHARMACEUTICALS LTD
KE,Surgipharm,DAMCO PHARMA LTD,DAMCO PHARMA LTD
KE,Surgipharm,DELL-LIGHT PHARMACEUTICALS,DELL-LIGHT PHARMACEUTICALS.
KE,Surgipharm,DIAMOND ARCADE PHARMACY,DIAMOND ARCADE PHARMACY
KE,Surgipharm,DIANI BEACH HOSPITAL,DIANI BEACH HOSPITAL - MOMBASA
KE,Surgipharm,DISCHEM PHAMACIE,DISCHEM PHARMACIE
KE,Surgipharm,DOCPHARMA,DOCPHARMA LTD
KE,Surgipharm,DOVEYPHARMA LTD(NAIROBI),DOVEY PHARMACEUTICALS LIMITED
KE,Surgipharm,DR J C PATEL,DR. R.C. PATEL
KE,Surgipharm,DR. GAMAN MOHAMED,DR. GAMAN MOHAMED
KE,Surgipharm,DR. RAKESH RAJPAL,DR. RAKESH RAJPAL
KE,Surgipharm,DR. V. S. SUR,DR. V. S. SUR
KE,Surgipharm,DR. V.K.MAINI (CASH A/C),DR. V.K.MAINI (CASH A/C)
KE,Surgipharm,DR. WACHIRA HEALTH SERVICES LTD,DR. WACHIRA HEALTH SERVICES LTD
KE,Surgipharm,EASTLEIGH PHARMACEUTICAL CO,EASTLEIGH PHARMACEUTICALS LTD
KE,Surgipharm,ELDOBASE CHEMISTS,ELDOBASE CHEMIST
KE,Surgipharm,ELDOHOSP PHARMACEUTICALS LTD,ELDOHOSP PHARMACEUTICALS LTD
KE,Surgipharm,ELEMENTAITA PHARMACEUTICALS,ELEMENTAITA PHARMACEUTICALS
KE,Surgipharm,ELIM CENTRAL PHARMACY,ELIM CENTRAL PHARMACY
KE,Surgipharm,EMALA CHEMIST,EMALA CHEMIST
KE,Surgipharm,FAIZ PHARMACY,FAIZ PHARMACY - MOMBASA -
KE,Surgipharm,FIELD TECHNOLOGY DEVELOPMENT PARTNERS LTD,FIELD TECHNOLOGY DEVELOPMENT PARTNERS LTD
KE,Surgipharm,FLAME TREE PHARMACY,FLAME TREE PHARMACY
KE,Surgipharm,FORCES MEM HOSP (SUSP A/C ),FORCES MEMORIAL HOSPITAL
KE,Surgipharm,FREB PHARMACY,FREB PHARMACEUTICALS LTD
KE,Surgipharm,FREETOWN CHEMIST,FREETOWN CHEMIST
KE,Surgipharm,FRIENDS CHEMIST CO.LTD,FRIENDS CHEMIST CO.LTD
KE,Surgipharm,FUSAM INVESTMENTS LTD,FUSAM INVESTMENTS LTD
KE,Surgipharm,GATHIMAINI PHARMACY CO. LTD,GATHIMAINI PHARMACY
KE,Surgipharm,GENERICS AFRICA LTD.,GENERIC AFRICA LTD
KE,Surgipharm,GERTRUDE'S CHILDREN HOSPITAL,GERTRUDE'S CHILDREN HOSPITAL
KE,Surgipharm,GOODLIFE PHARMACY LTD,GOODLIFE PHARMACY LIMITED
KE,Surgipharm,HALTONS PHARMA LTD,HALTONS LIMITED
KE,Surgipharm,HARIPHARM PHARMACY LTD,HARIPHARM PHARMACY LTD
KE,Surgipharm,HEALTH AID CHEMIST,HEALTH AID CHEMIST
KE,Surgipharm,HEALTHWAY CHEMIST,HEALTHWAY CHEMIST - TOM MBOYA
KE,Surgipharm,HIGHPHARM PHARMACEUTICALS LTD,HIGHCHEM PHARMACEUTICALS
KE,Surgipharm,HIGHRIDGE PHARMACY LTD,HIGHRIDGE PHARMACY LTD
KE,Surgipharm,HILLSIDE PHARMACY,HILLSIDE PHARMACY
KE,Surgipharm,HOPEPHARM PHARMACEUTICALS LTD.,HOPEPHARM PHARMACEUTICALS LTD
KE,Surgipharm,HOUGHTON MEDICAL CENTRE LTD,HOUGHTON MEDICAL CENTER LTD
KE,Surgipharm,INDEPENDENT PHARMACY LIMITED,INDEPENDENT PHARMACY LIMITED
KE,Surgipharm,INKAMED PHARMACEUTICALS - TWN,INKAMED PHARMACEUTICALS
KE,Surgipharm,ION KENYA LIMITED,ION KENYA
KE,Surgipharm,ISANDO PHARMACY LTD,ISANDO PHARMACY LTD
KE,Surgipharm,IVORY HEALTH SOLUTIONS,IVORY HEALTH SOLUTIONS
KE,Surgipharm,JACARANDA CHEMISTS,JACARANDA CHEMISTS LTD.
KE,Surgipharm,JACKS PHARMACY,JACKS PHARMACY LTD
KE,Surgipharm,JALARAM MEDICAL SERVICES,JALARAM MEDICAL CENTER
KE,Surgipharm,JAMB PHARMACY LIMITED,JAMB PHARMACY LIMITED
KE,Surgipharm,JAMBO MEDICAL STORES,JAMBO MEDICAL CLINIC - MOMBASA
KE,Surgipharm,JOCHAM HOSPITAL,JOCHAM HOSPITAL LTD - MOMBASA
KE,Surgipharm,KAM PHARMACY (I.P.S. BUILDING),KAM PHARMACY LTD
KE,Surgipharm,KAM PHARMACY LTD (HARAMBEE AV),KAM PHARMACY LTD
KE,Surgipharm,KAREN CHEMISTS,KAREN CHEMIST
KE,Surgipharm,KARURI STORES,KARURI STORES PHARMACEUTICALS
KE,Surgipharm,KAVA KAVA PHARMACY LTD,KAVAKAVA PHARMACY LTD
KE,Surgipharm,KEMSA (SUSP-EUR),KEMSA
KE,Surgipharm,KENGELENI PHARMACY,KENGELENI PHARMACY
KE,Surgipharm,KENTONS LTD.,KENTONS LIMITED KISUMU AC
KE,Surgipharm,KENYA AIR FORCE (SUSP A/C),KENYA AIR FORCE
KE,Surgipharm,KENYA NAVY (SUSP A/C),KENYA NAVY BASE
KE,Surgipharm,KENYATTA NATIONAL HOSPITAL(SUSP A/C),KENYATTA NATIONAL HOSPITAL
KE,Surgipharm,KENYATTA UNIVERSITY TEACHING REFERRAL AND RESEARCH HOSPITAL(SUSP A/C),KENYATTA UNIVERSITY TEACHING REFERRAL AND RESEARCH HOSPITAL
KE,Surgipharm,KERU HEALTHCARE LIMITED,KERU HEALTHCARE
KE,Surgipharm,KILIMANI CHILDREN'S CLINIC,KILIMANI CHILDREN'S CLINIC LTD
KE,Surgipharm,KING DAVIDS HOSPITAL,KING DAVIDS HOSPITAL
KE,Surgipharm,KISUMU SPECIALISTS HOSPITAL,KISUMU SPECIALISTS HOSPITAL
KE,Surgipharm,KITENGELA WEST HOSPITAL LTD,KITENGELA WEST HOSPITAL       
KE,Surgipharm,KLINCARE PHARMACY,KLINCARE PHARMACY
KE,Surgipharm,KRISHNA CHEMISTS LTD,KRISHNA CHEMIST LTD
KE,Surgipharm,KULAL INTERNATIONAL LTD.,KULAL INTERNATIONAL LTD
KE,Surgipharm,LAKEPHARM LIMITED,LAKEPHARM LIMITED KISUMU AC
KE,Surgipharm,LAKEVIEW ESTATE CHEMIST,LAKEVIEW ESTATE CHEMIST
KE,Surgipharm,LEBILLE PHARMACEUTICALS LTD,LEBILLE PHARMACEUTICALS
KE,Surgipharm,LELESHWA PHARMACY LIMITED,LELESHWA PHARMACY LIMITED
KE,Surgipharm,LENANA PHARMACEUTICALS LTD,LENANA PHARMACEUTICAL LTD
KE,Surgipharm,LIFEMED PHARMACY LTD,LIFEMED PHARMACY LTD
KE,Surgipharm,LIFEMED PHARMACY LTD (KILELESHWA),LIFEMED PHARMACY LTD
KE,Surgipharm,LIMELIGHT CHEMIST LTD,LIMELIGHT CHEMIST
KE,Surgipharm,LIONS SIGHT FIRST EYE HOSPITAL,LIONS SIGHTFIRST EYE HOSPITAL
KE,Surgipharm,M. I. B. M. -,M. I. B. M. -
KE,Surgipharm,M.P SHAH HOSPITAL,M.P SHAH HOSPITAL
KE,Surgipharm,MAIRUNE CHEMIST LTD,MAIRUNE CHEMIST LTD- MDS - PH
KE,Surgipharm,MAKADARA CHEMISTS,MAKADARA CHEMISTS LTD. - MOMBASA
KE,Surgipharm,MAKUPA CHEMISTS,MAKUPA CHEMISTS LIMITED - MOMBASA
KE,Surgipharm,MALIBA PHARMACY,MALIBA PHARMACY ELDORET ACC
KE,Surgipharm,MALIBU PHARMACY,MALIBU PHARMACY
KE,Surgipharm,MALINDI CHEMISTS LTD,MALINDI CHEMISTS LTD
KE,Surgipharm,MARIAN PHARMACY,MARIAN PHARMACY
KE,Surgipharm,MEDECINS SANS FRONTIERS-HOLLAN,MEDECINS SANS FRONTIERS-HOLLAN
KE,Surgipharm,MEDICHEM PHARMACY,MEDICHEM PHARMACY
KE,Surgipharm,MEDIMART HEALTHCARE LTD - THIKA ROAD,MEDIMART HEALTHCARE LTD - THIKA ROAD
KE,Surgipharm,MEDINA PHARMACY,MEDINA PHARMACY LIMITED
KE,Surgipharm,MEDINA REMEDIES LTD,MEDINA REMEDIES LIMITED       
KE,Surgipharm,MEDS PHARMACEUTICALS LTD,MEDS PHARMACEUTICALS LTD
KE,Surgipharm,MEDSOURCE GROUP LTD,MEDSOURCE GROUP LTD
KE,Surgipharm,MEGALIFE LIMITED,MEGALIFE LTD
KE,Surgipharm,MERIDIAN EQUATOR HOSPITAL - 1,MERIDIAN EQUATOR HOSPITAL - 1
KE,Surgipharm,METROPOLITAN HOSPITAL LTD,METROPOLITAN HOSPITAL LTD
KE,Surgipharm,MISSION FOR ESSENTIAL DRUGS,MISSION FOR ESSENTIAL DRUGS (M.E.D.S)
KE,Surgipharm,MITRA PHARMACEUTICAL(CASH AC),MITRA PHARMACEUTICALS - KAKAMEGA
KE,Surgipharm,MITRA PHARMACEUTICALS,MITRA PHARMACEUTICALS - KAKAMEGA
KE,Surgipharm,MODESTY MEDICAL CENTRE LTD,MODESTY PHARMACEUTICALS LTD
KE,Surgipharm,MOMBASA CANCER CENTRE LLP,MOMBASA CANCER CENTRE LLP
KE,Surgipharm,MOMBASA HOSPITAL ASS.,MOMBASA HOSPITAL
KE,Surgipharm,MOTHERS PHARMACY,MOTHERS PHARMACY - ELD ACC
KE,Surgipharm,MPESA CASH SALE- ACONITE PHARMACEUTICAL,MPESA CASH SALE
KE,Surgipharm,MPESA CASH SALE- AHWAN PHARMACEUTICALS,AHWAN PHARMACEUTICALS
KE,Surgipharm,MPESA CASH SALE- ALFAJIRI PHARMACEUTICALS,ALFAJIRI PHARMACEUTICALS LTD
KE,Surgipharm,MPESA CASH SALE- BERIWAH CHEMIST,BERIWAH CHEMIST
KE,Surgipharm,MPESA CASH SALE- BEVEL CHEMIST,BEVEL CHEMIST
KE,Surgipharm,MPESA CASH SALE- BLUE OAK PHARMACY,BLUE OAK PHARMACY-CASH
KE,Surgipharm,MPESA CASH SALE- BREEZEPHARM CHEMIST,BREEZEPHARM CHEMIST
KE,Surgipharm,MPESA CASH SALE- BRETT PHARMACY,CASH SALE CUSTOMER
KE,Surgipharm,MPESA CASH SALE- CHOICE PHARMACEUTICAL,CHOICE PHARMACEUTICALS
KE,Surgipharm,MPESA CASH SALE- CROSSAL CHEMICAL SERVICES,CROSSAL CHEMICAL SERVICES
KE,Surgipharm,MPESA CASH SALE- DALAL PARKROAD PHARMACY,DALAL PARKROAD PHARMACY
KE,Surgipharm,MPESA CASH SALE- DALCAMED LIMITED,CASH SALE CUSTOMER
KE,Surgipharm,MPESA CASH SALE- DAVID MULI C/O AGA KHAN HOSPITAL,CASH SALE CUSTOMER
KE,Surgipharm,MPESA CASH SALE- DR IRENE C/O  LITTLEROCK CLINIC,LITTLEROCK CLINIC
KE,Surgipharm,MPESA CASH SALE- DR KIRTIDA ARCHARYA C/O SHEHNAZ,CASH SALE CUSTOMER
KE,Surgipharm,MPESA CASH SALE- DR MUNYI,CASH SALE CUSTOMER
KE,Surgipharm,MPESA CASH SALE- FARMATICA PHARMACEUTICAL,FARMATICA PHARMACEUTICALS
KE,Surgipharm,MPESA CASH SALE- FLOSSYVIA PHARMACEUTICALS,FLOSSYVIA PHARMACEUTICALS
KE,Surgipharm,MPESA CASH SALE- FLOSYVIA PHARMACEUTICALS,FLOSYVIA PHARMACEUTICALS
KE,Surgipharm,MPESA CASH SALE- GARDEN OF SILOAM,SILOAM HOSPITAL
KE,Surgipharm,MPESA CASH SALE- HELLO PHARMACY,HELLO PHARMACY
KE,Surgipharm,MPESA CASH SALE- HOMETOWN COMMUNITY PHARMACY,HOMETOWN COMMUNITY PHARMACY
KE,Surgipharm,MPESA CASH SALE- JAIT PHARMACY,JAIT PHARMACY
KE,Surgipharm,MPESA CASH SALE- JAYLEEN CHEMIST,JAYLEEN CHEMIST
KE,Surgipharm,MPESA CASH SALE- JOSPHAT C/O NJIMIA,CASH SALE CUSTOMER
KE,Surgipharm,MPESA CASH SALE- LEADING PHARMACY,LEADING PHARMACY
KE,Surgipharm,MPESA CASH SALE- LOXINE PHARMACY,LOXINE PHARMACY
KE,Surgipharm,MPESA CASH SALE- MUGI CHEMIST,MUGI CHEMIST
KE,Surgipharm,MPESA CASH SALE- MWEA PLAIN PHARMACY,MWEA PLAIN PHARMACY
KE,Surgipharm,MPESA CASH SALE- MWENGA PHARMACEUTICALS,MWENGA PHARMACEUTICALS
KE,Surgipharm,MPESA CASH SALE- NAZARENE CLINIC,NAZARENE CLINIC
KE,Surgipharm,MPESA CASH SALE- NEW JERUSALEM PHARMACY,NEW JERUSALEM PHARMACY
KE,Surgipharm,MPESA CASH SALE- OPTIHEALTH PHARMACY LIMITED,OPTIHEALTH PHARMACY LIMITED
KE,Surgipharm,MPESA CASH SALE- PAYLESS PHARMACY,CASH SALE CUSTOMER
KE,Surgipharm,MPESA CASH SALE- PRIMELIFE PHARMACEUTICAL,MPESA CASH SALE
KE,Surgipharm,MPESA CASH SALE- PROF. E. N. OGOLA,CASH SALE CUSTOMER
KE,Surgipharm,MPESA CASH SALE- RYAVIL PHARMACY,RYAVIL PHARMACY
KE,Surgipharm,MPESA CASH SALE- TRANSPAN CHEMIST,TRANSPAN CHEMIST
KE,Surgipharm,MUIGANANIA PHARMACY,MUIGANANIA PHARMACY
KE,Surgipharm,MX RX ONE STOP PHARMACY LTD,MX RX ONE STOP PHARMACY LTD
KE,Surgipharm,NAIROBI EAST HOSPITAL LTD,NAIROBI EAST HOSPITAL LTD
KE,Surgipharm,NAIROBI HOSPITAL,THE NAIROBI HOSPITAL
KE,Surgipharm,NAIROBI SOUTH HOSPITAL,NAIROBI SOUTH HOSPITAL
KE,Surgipharm,NAIROBI WEST HOSPITAL,NAIROBI WEST HOSPITAL
KE,Surgipharm,NATIONAL SECURITY INTEL. SERV.,NATIONAL SECURITY INTEL. SERV.
KE,Surgipharm,NAZARETH HOSPITAL,NAZARETH HOSPITAL
KE,Surgipharm,NEW LEMUMA PHARMACY CO LTD,NEW LEMUMA PHARMACY CO LTD
KE,Surgipharm,NILA PHARMACY LTD,NILA PHARMACEUTICALS
KE,Surgipharm,NILSON PHARMACEUTICALS,NILSON PHARMACEUTICALS LTD
KE,Surgipharm,NORTHERN PHARMACY LIMITED,NORTHERN PHARMACY
KE,Surgipharm,NYALI BRIDGE MOMBASA HOSPITAL,NYALI BRIDGE MOMBASA HOSPITAL
KE,Surgipharm,NYERI MED SERV LTD/OUTSPAN HSP,NYERI MED SERV LTD/OUTSPAN HSP
KE,Surgipharm,OMAERA PHARMACEUTICALS LTD.,OMAERA PHARMACEUTICALS LTD.
KE,Surgipharm,OPERA PHARMA (K) LTD.,OPERA PHARMA (K) LTD
KE,Surgipharm,ORION PHARMACY LIMITED[FOREST BRANCH],ORION PHARMACY LTD.
KE,Surgipharm,ORION PHARMACY-LANDMARK,ORION PHARMACY LTD.
KE,Surgipharm,ORION PHARMACY-MUTHAIGA,ORION PHARMACY LTD.
KE,Surgipharm,PALM BEACH HOSPITAL,PALM BEACH HOSPITAL
KE,Surgipharm,PANDYA MEMORIAL HOSPITAL,PANDYA MEMORIAL HOSPITAL - MOMBASA
KE,Surgipharm,PANKAJ PATEL,PANKAJ PATEL
KE,Surgipharm,PHARMACY LINKS,PHARMACY LINKS C/O MURAVEJ HOLDINGS
KE,Surgipharm,PHARMAPLUS PHARMACEUTICALS LTD,PHARMAPLUS PHARMACEUTICALS LTD
KE,Surgipharm,PHARMART ABC CHEMIST LTD,PHARMART CHEMIST LIMITED.
KE,Surgipharm,PHARMART GALLERIA CHEMIST LTD,PHARMART CHEMIST LIMITED.
KE,Surgipharm,PHILMED PHARMACY LTD.,PHILMED LIMITED
KE,Surgipharm,PREMIER HOSPITAL LTD,PREMIER HOSPITAL LIMITED
KE,Surgipharm,PRIMEPHARM PHARMACY AND MEDICAL CENTER,PRIMEPHARM PHARMACY AND MEDICAL CENTER
KE,Surgipharm,QUEENS VILLE PHARMACY LTD.,QUEENS VILLE PHARMACY LTD
KE,Surgipharm,RAJ PHARMACY LIMITED,RAJ PHARMACY LIMITED
KE,Surgipharm,RAM PHARMACEUTICALS LTD,RAM PHARMACEUTICALS LIMITED
KE,Surgipharm,RANGECHEM PHARMACEUTICALS LTD,RANGECHEM PHARMACEUTICALS LTD
KE,Surgipharm,RANIATAWAKAL CHEMIST,RANIATAWAKAL CHEMIST
KE,Surgipharm,RELIANCE HOSPITAL LIMITED,RELIANCE HOSPITAL LIMITED     
KE,Surgipharm,RIDDHI PHARMACY KAKAMEGA(CASH A/C),RIDDHI PHARMACEUTICALS
KE,Surgipharm,SABOTI CHEMIST,SABOTI CHEMIST KISUMU AC
KE,Surgipharm,SAEED PHARMACY,SAFEDOSE PHARMACY & DIAGNOSTICS LTD(CASH A/C)
KE,Surgipharm,SAGITARIX LTD,SAGITARIX LTD
KE,Surgipharm,SAIFEE FOUNDATION MED CENTRE,SAIFEE FOUNDATION & CENTRE
KE,Surgipharm,SALAMA PHARMACEUTICALS,SALAMA PHARMACEUTICALS
KE,Surgipharm,SATYA PHARMACY LIMITED,SATYA PHARMACY LIMITED
KE,Surgipharm,SHIELD PHARMACEUTICALS LTD,SHIELD PHARMACEUTICALS LIMITED
KE,Surgipharm,SHIFA CHEM LIMITED,SHIFA CHEM LTD. - MOMBASA
KE,Surgipharm,SHORELINE PHARMACY,SHORELINE PHARMACY
KE,Surgipharm,SIERRA DISPENSING CHEMISTS LTD,SIERRA DISPENSING CHEMISTS LTD
KE,Surgipharm,SIYARA PHARMACY LIMITED,SIYARA PHARMACY LTD
KE,Surgipharm,SKY HEALTHCARE LIMITED,SKY HEALTHCARE LIMITED
KE,Surgipharm,SONACHEM PHARMACEUTICALS,SONACHEM PHARMACEUTICALS
KE,Surgipharm,STAFF CASH SALES,CASH SALES STAFF
KE,Surgipharm,SUNCITY CHEMISTS LTD.,SUNCITY CHEMISTS LTD
KE,Surgipharm,SUNMED PHARMACY LTD,SUNMED PHARMACY LTD
KE,Surgipharm,SUPREME PHARMACY LTD,SUPREME PHARMACY LTD
KE,Surgipharm,SURGIK PHARMACEUTICALS,SURGIK PHARMACEUTICALS LTD
KE,Surgipharm,TEALANDS CHEMISTS LIMITED(KCH),TEALANDS CHEMISTS LIMITED
KE,Surgipharm,TEMPLE STORES PHARMACEUTICALS,TEMPLE STORES PHARMACEUTICALS
KE,Surgipharm,THE KAREN HOSPITAL LIMITED,THE KAREN HOSPITAL
KE,Surgipharm,THE MATER HOSPITAL,MATER MISEROCORDIAE HOSPITAL
KE,Surgipharm,THE NAIROBI WOMENS HOSPITAL,NAIROBI WOMENS HOSPITAL LTD
KE,Surgipharm,THWAKE PHARMACY,THWAKE PHARMACY
KE,Surgipharm,TOUCHSTONE PHARMACEUTICALS LTD.,TOUCHSTONE PHARMACEUTICALS LTD
KE,Surgipharm,TRANSCHEM PHARMACY,TRANSCHEM PHARMACEUTICALS
KE,Surgipharm,TRANSLAB PHARMACEUTICALS LTD,TRANSLAB PHARMACEUTICALS LTD
KE,Surgipharm,TRANSWIDE PHARMACY,TRANSWIDE PHARMACEUTICALS LTD
KE,Surgipharm,TRIDEV PHARMACY,TRIDEV PHARMACEUTICAL LTD
KE,Surgipharm,TWO FAMILIES LTD - KAREN,TWO FAMILIES LTD - KAREN
KE,Surgipharm,TWO FAMILIES LTD - PARKLANDS LIMURU ROAD,TWO FAMILIES LIMITED - PHARMACY
KE,Surgipharm,TWO FAMILIES LTD - WAIYAKI WAY,TWO FAMILIES LIMITED - PHARMACY
KE,Surgipharm,UPESI PHARMACY,UPESI PHARMACY
KE,Surgipharm,UPPER HILL MEDICAL CENTRE LTD,UPPER HILL MEDICAL CENTRE LTD
KE,Surgipharm,UPPER MATHIOYA CHEMISTS,UPPER MATHIOYA CHEMISTS
KE,Surgipharm,UTAMADUNI PHARMACEUTICALS LTD,UTAMADUNI PHARMACEUTICALS LTD
KE,Surgipharm,VETERAN PHARMACEUTICALS LTD,VETERAN PHARMACEUTICALS LTD
KE,Surgipharm,VIRDI PHARMACY LTD,VIRDI PHARMACY LTD
KE,Surgipharm,WELLMED PHARMACEUTICALS LTD,WELLMED PHARMACEUTICALS LTD
KE,Surgipharm,YAYA CHEMISTS,YAYA CHEMIST
KE,Surgipharm,ZOEB PHARMACY,ZOEB PHARMACY-CASH
