country,distributor_id,distributor,distributor_product_name,sanofi_product_name,sanofi_gmid
KE,692,Laborex,ORELOX ENF 40MG/5ML SUS/100ML ,ORELOX 40 mg / 5 ml GRANULES,298691
UG,734,Laborex,ORELOX ENF 40MG/5ML SUS/100ML ,ORELOX 40 mg / 5 ml GRANULES,298691
KE,692,Laborex,ORELOX ENF 40MG/5ML SUSP/50ML ,ORELOX ENF/NOUR 400MG/50ML (MVI),298693
UG,734,Laborex,ORELOX ENF 40MG/5ML SUSP/50ML ,ORELOX ENF/NOUR 400MG/50ML (MVI),298693
KE,693,Surgipharm,ORELOX SUSP 40MG/5ML 100ML,ORELOX 40 mg / 5 ml GRANULES,298691
KE,693,Surgipharm,ORELOX SUSP 40MG/5ML 100ML ,ORELOX 40 mg / 5 ml GRANULES,298691
KE,693,Surgipharm,ORELOX SUSP 40MG/5ML 50ML,ORELOX ENF/NOUR 400MG/50ML (MVI),298693
UG,736,Surgipharm,Orelox Susp 40mg/5ml x 100ml (Cefpodoxime),ORELOX 40 mg / 5 ml GRANULES,298691
UG,736,Surgipharm,Orelox Susp 40mg/5ml x 50ml (Cefpodoxime),ORELOX ENF/NOUR 400MG/50ML (MVI),298693
KE,693,Surgipharm,ORELOX TABS 100MG *10'S,ORELOX 100MG 10CP  XD,298689
UG,736,Surgipharm,Orelox Tabs 100mg x 10 (Cefpodoxime),ORELOX 100MG 10CP  XD,298689
KE,693,Surgipharm,ORELOX TABS 200MG *10'S,ORELOX 200MG 10CP XE,374872
UG,736,Surgipharm,Orelox Tabs 200mg x 10 (Cefpodoxime),ORELOX 200MG 10CP XE,374872
BF,667,LABOREX,OROKEN 100MG/5ML  PDR SUSP BUV,OROKEN 100MG/5ML POWD BT1 S3 M25 XD,252039
BF,669,UBIPHARM,OROKEN 100MG/5ML  PDR SUSP BUV,OROKEN 100MG/5ML POWD BT1 S3 M25 XD,252039
BF,666,DPBF,OROKEN 100MG/5ML  PDR SUSP BUV,OROKEN 100MG/5ML POWD BT1 S3 M25 XD,252039
BF,668,TEDIS,OROKEN 100MG/5ML  PDR SUSP BUV,OROKEN 100MG/5ML POWD BT1 S3 M25 XD,252039
CG,670,LABOREX BRZ,OROKEN 100MG/5ML  PDR SUSP BUV,OROKEN 100MG/5ML POWD BT1 S3 M25 XD,252039
CG,671,LABOREX PNR,OROKEN 100MG/5ML  PDR SUSP BUV,OROKEN 100MG/5ML POWD BT1 S3 M25 XD,252039
CG,672,SEP BRZ,OROKEN 100MG/5ML  PDR SUSP BUV,OROKEN 100MG/5ML POWD BT1 S3 M25 XD,252039
CG,673,SEP PNR,OROKEN 100MG/5ML  PDR SUSP BUV,OROKEN 100MG/5ML POWD BT1 S3 M25 XD,252039
CG,674,UBI BRZ,OROKEN 100MG/5ML  PDR SUSP BUV,OROKEN 100MG/5ML POWD BT1 S3 M25 XD,252039
CG,675,UBI PNR,OROKEN 100MG/5ML  PDR SUSP BUV,OROKEN 100MG/5ML POWD BT1 S3 M25 XD,252039
GN,687,LABOREX,OROKEN 100MG/5ML  PDR SUSP BUV,OROKEN 100MG/5ML POWD BT1 S3 M25 XD,252039
GN,688,SGIP,OROKEN 100MG/5ML  PDR SUSP BUV,OROKEN 100MG/5ML POWD BT1 S3 M25 XD,252039
GN,689,SODIPH,OROKEN 100MG/5ML  PDR SUSP BUV,OROKEN 100MG/5ML POWD BT1 S3 M25 XD,252039
BF,667,LABOREX,OROKEN 200MG 8CP,OROKEN 200MG TABCO BL8 S3 M25 XD,252040
BF,669,UBIPHARM,OROKEN 200MG 8CP,OROKEN 200MG TABCO BL8 S3 M25 XD,252040
BF,666,DPBF,OROKEN 200MG 8CP,OROKEN 200MG TABCO BL8 S3 M25 XD,252040
BF,668,TEDIS,OROKEN 200MG 8CP,OROKEN 200MG TABCO BL8 S3 M25 XD,252040
CG,670,LABOREX BRZ,OROKEN 200MG 8CP,OROKEN 200MG TABCO BL8 S3 M25 XD,252040
CG,671,LABOREX PNR,OROKEN 200MG 8CP,OROKEN 200MG TABCO BL8 S3 M25 XD,252040
CG,672,SEP BRZ,OROKEN 200MG 8CP,OROKEN 200MG TABCO BL8 S3 M25 XD,252040
CG,673,SEP PNR,OROKEN 200MG 8CP,OROKEN 200MG TABCO BL8 S3 M25 XD,252040
CG,674,UBI BRZ,OROKEN 200MG 8CP,OROKEN 200MG TABCO BL8 S3 M25 XD,252040
CG,675,UBI PNR,OROKEN 200MG 8CP,OROKEN 200MG TABCO BL8 S3 M25 XD,252040
GN,687,LABOREX,OROKEN 200MG 8CP,OROKEN 200MG TABCO BL8 S3 M25 XD,252040
GN,688,SGIP,OROKEN 200MG 8CP,OROKEN 200MG TABCO BL8 S3 M25 XD,252040
GN,689,SODIPH,OROKEN 200MG 8CP,OROKEN 200MG TABCO BL8 S3 M25 XD,252040
BF,667,LABOREX,OROKEN 40MG PDR BUV VL1,OROKEN 40MG/5ML POWD BT1 S3 M25 XD,252041
BF,669,UBIPHARM,OROKEN 40MG PDR BUV VL1,OROKEN 40MG/5ML POWD BT1 S3 M25 XD,252041
BF,666,DPBF,OROKEN 40MG PDR BUV VL1,OROKEN 40MG/5ML POWD BT1 S3 M25 XD,252041
BF,668,TEDIS,OROKEN 40MG PDR BUV VL1,OROKEN 40MG/5ML POWD BT1 S3 M25 XD,252041
CG,670,LABOREX BRZ,OROKEN 40MG PDR BUV VL1,OROKEN 40MG/5ML POWD BT1 S3 M25 XD,252041
CG,671,LABOREX PNR,OROKEN 40MG PDR BUV VL1,OROKEN 40MG/5ML POWD BT1 S3 M25 XD,252041
CG,672,SEP BRZ,OROKEN 40MG PDR BUV VL1,OROKEN 40MG/5ML POWD BT1 S3 M25 XD,252041
CG,673,SEP PNR,OROKEN 40MG PDR BUV VL1,OROKEN 40MG/5ML POWD BT1 S3 M25 XD,252041
CG,674,UBI BRZ,OROKEN 40MG PDR BUV VL1,OROKEN 40MG/5ML POWD BT1 S3 M25 XD,252041
CG,675,UBI PNR,OROKEN 40MG PDR BUV VL1,OROKEN 40MG/5ML POWD BT1 S3 M25 XD,252041
GN,687,LABOREX,OROKEN 40MG PDR BUV VL1,OROKEN 40MG/5ML POWD BT1 S3 M25 XD,252041
GN,688,SGIP,OROKEN 40MG PDR BUV VL1,OROKEN 40MG/5ML POWD BT1 S3 M25 XD,252041
GN,689,SODIPH,OROKEN 40MG PDR BUV VL1,OROKEN 40MG/5ML POWD BT1 S3 M25 XD,252041
CG,673,SEP PNR,PALUJECT 400MG 6 AMP SN,ZEBEN 400MG/20ML SUSP BT1 M36 EX,476960
KE,692,Laborex,PARAFLAM 400/325 TAB 1X10 ND  ,PARAFLAM 400-325MG TABCO BL1X10 M36 EX,476714
BF,667,LABOREX,PARAFLAM 400/325MG CP B/10,PARAFLAM 400-325MG TABCO BL10 M36 EX,476714
CG,670,LABOREX BRZ,PARAFLAM 400/325MG CP B/10,PARAFLAM 400-325MG TABCO BL10 M36 EX,476714
CG,671,LABOREX PNR,PARAFLAM 400/325MG CP B/10,PARAFLAM 400-325MG TABCO BL10 M36 EX,476714
CG,672,SEP BRZ,PARAFLAM 400/325MG CP B/10,PARAFLAM 400-325MG TABCO BL10 M36 EX,476714
CG,673,SEP PNR,PARAFLAM 400/325MG CP B/10,PARAFLAM 400-325MG TABCO BL10 M36 EX,476714
CG,674,UBI BRZ,PARAFLAM 400/325MG CP B/10,PARAFLAM 400-325MG TABCO BL10 M36 EX,476714
CG,675,UBI PNR,PARAFLAM 400/325MG CP B/10,PARAFLAM 400-325MG TABCO BL10 M36 EX,476714
GN,687,LABOREX,PARAFLAM 400/325MG CP B/10,PARAFLAM 400-325MG TABCO BL10 M36 EX,476714
GN,688,SGIP,PARAFLAM 400/325MG CP B/10,PARAFLAM 400-325MG TABCO BL10 M36 EX,476714
GN,689,SODIPH,PARAFLAM 400/325MG CP B/10,PARAFLAM 400-325MG TABCO BL10 M36 EX,476714
KE,691,Highchem,PARAFLAM 400mg+325mg TABS 10'S,PARAFLAM 400-325MG TABCO BL1X10 M36 EX,476714
KE,690,Harleys,Paraflam Tablets 10's,PARAFLAM 400-325MG TABCO BL1X10 M36 EX,476714
UG,736,Surgipharm,Paraflam Tabs 400mg/325mg x 10 (Ibuprofen/Paracetamol),PARAFLAM 400-325MG TABCO BL1X10 M36 EX,476714
KE,692,Laborex,PHARMATON CAPS X100'S        .,PHARMATON CAPSULES * 100'S ,
KE,693,Surgipharm,PHARMATON CAPSULES * 100'S,PHARMATON CAPSULES * 100'S ,
KE,693,Surgipharm,PHARMATON CAPSULES * 30'S,Pharmaton Capsu/30/40MG EAK,653312
KE,693,Surgipharm,PHARMATON KIDDI SYRUP 100ML,Pharmatonkiddi Syrup/100 ML 1/100/5GM ,696079
KE,693,Surgipharm,PHARMATON KIDDI SYRUP 200ML,Pharmatonkiddi Syrup/200 ML 1/100/5GM ,696080
KE,693,Surgipharm,PHARMATON ProAGE CAPSULES 30'S,PHARMATON ProAGE CAPSULES 30'S ,
KE,693,Surgipharm,PHARMATON ProAGE CAPSULES 60'S,PHARMATON ProAGE CAPSULES 60'S ,
KE,692,Laborex,PLAVIX 75MG CP B/28 AFR       ,PLAVIX 75MG CP PELL B28 (MVI),222428
BF,667,LABOREX,PLAVIX 75MG CP PELL B28,PLAVIX 75MG TABCO BL2X14 M36 XE,222428
BF,669,UBIPHARM,PLAVIX 75MG CP PELL B28,PLAVIX 75MG TABCO BL2X14 M36 XE,222428
BF,666,DPBF,PLAVIX 75MG CP PELL B28,PLAVIX 75MG TABCO BL2X14 M36 XE,222428
BF,668,TEDIS,PLAVIX 75MG CP PELL B28,PLAVIX 75MG TABCO BL2X14 M36 XE,222428
CG,670,LABOREX BRZ,PLAVIX 75MG CP PELL B28,PLAVIX 75MG TABCO BL2X14 M36 XE,222428
CG,671,LABOREX PNR,PLAVIX 75MG CP PELL B28,PLAVIX 75MG TABCO BL2X14 M36 XE,222428
CG,672,SEP BRZ,PLAVIX 75MG CP PELL B28,PLAVIX 75MG TABCO BL2X14 M36 XE,222428
CG,673,SEP PNR,PLAVIX 75MG CP PELL B28,PLAVIX 75MG TABCO BL2X14 M36 XE,222428
CG,674,UBI BRZ,PLAVIX 75MG CP PELL B28,PLAVIX 75MG TABCO BL2X14 M36 XE,222428
CG,675,UBI PNR,PLAVIX 75MG CP PELL B28,PLAVIX 75MG TABCO BL2X14 M36 XE,222428
GN,687,LABOREX,PLAVIX 75MG CP PELL B28,PLAVIX 75MG TABCO BL2X14 M36 XE,222428
GN,688,SGIP,PLAVIX 75MG CP PELL B28,PLAVIX 75MG TABCO BL2X14 M36 XE,222428
GN,689,SODIPH,PLAVIX 75MG CP PELL B28,PLAVIX 75MG TABCO BL2X14 M36 XE,222428
ET,678,Dugda,PLAVIX 75mg OF 28 Tab,PLAVIX 75MG CP PELL B28 (MVI),222428
ET,677,Dejen,PLAVIX 75mg OF 28 Tab,PLAVIX 75MG CP PELL B28 (MVI),222428
KE,690,Harleys,Plavix 75mg Tablets 28's,PLAVIX 75MG CP PELL B28 (MVI),222428
KE,691,Highchem,PLAVIX 75mg TABS 28'S,PLAVIX 75MG CP PELL B28 (MVI),222428
KE,693,Surgipharm,PLAVIX TABS 75mg * 28's,PLAVIX 75MG CP PELL B28 (MVI),222428
KE,692,Laborex,PRIMPERAN TABLETS             ,PRIMPERAN 10MG/2ML INJ AM12 S3 M36 XD,476716
BF,669,UBIPHARM,PROFEMIGR 150MG 10CP,PROFEMIGR 150MG TAB BL10 M60 FR,371014
CG,670,LABOREX BRZ,PROFEMIGR 150MG 10CP,PROFEMIGR 150MG TAB BL10 M60 FR,371014
CG,671,LABOREX PNR,PROFEMIGR 150MG 10CP,PROFEMIGR 150MG TAB BL10 M60 FR,371014
CG,672,SEP BRZ,PROFEMIGR 150MG 10CP,PROFEMIGR 150MG TAB BL10 M60 FR,371014
CG,673,SEP PNR,PROFEMIGR 150MG 10CP,PROFEMIGR 150MG TAB BL10 M60 FR,371014
CG,674,UBI BRZ,PROFEMIGR 150MG 10CP,PROFEMIGR 150MG TAB BL10 M60 FR,371014
CG,675,UBI PNR,PROFEMIGR 150MG 10CP,PROFEMIGR 150MG TAB BL10 M60 FR,371014
GN,687,LABOREX,PROFEMIGR 150MG 10CP,PROFEMIGR 150MG TAB BL10 M60 FR,371014
GN,688,SGIP,PROFEMIGR 150MG 10CP,PROFEMIGR 150MG TAB BL10 M60 FR,371014
GN,689,SODIPH,PROFEMIGR 150MG 10CP,PROFEMIGR 150MG TAB BL10 M60 FR,371014
CG,670,LABOREX BRZ,PROFENID 1.5/60 GEL TUBE 1,PROFENID 1.5G/60G GEL TB1 M36 XE,263269
CG,671,LABOREX PNR,PROFENID 1.5/60 GEL TUBE 1,PROFENID 1.5G/60G GEL TB1 M36 XE,263269
CG,672,SEP BRZ,PROFENID 1.5/60 GEL TUBE 1,PROFENID 1.5G/60G GEL TB1 M36 XE,263269
CG,673,SEP PNR,PROFENID 1.5/60 GEL TUBE 1,PROFENID 1.5G/60G GEL TB1 M36 XE,263269
CG,674,UBI BRZ,PROFENID 1.5/60 GEL TUBE 1,PROFENID 1.5G/60G GEL TB1 M36 XE,263269
CG,675,UBI PNR,PROFENID 1.5/60 GEL TUBE 1,PROFENID 1.5G/60G GEL TB1 M36 XE,263269
GN,687,LABOREX,PROFENID 1.5/60 GEL TUBE 1,PROFENID 1.5G/60G GEL TB1 M36 XE,263269
GN,688,SGIP,PROFENID 1.5/60 GEL TUBE 1,PROFENID 1.5G/60G GEL TB1 M36 XE,263269
GN,689,SODIPH,PROFENID 1.5/60 GEL TUBE 1,PROFENID 1.5G/60G GEL TB1 M36 XE,263269
BF,667,LABOREX,PROFENID 100MG CP BL2x15,PROFENID 100MG TABCO BL2X15 S3 M61 XE,249438
BF,669,UBIPHARM,PROFENID 100MG CP BL2x15,PROFENID 100MG TABCO BL2X15 S3 M61 XE,249438
BF,666,DPBF,PROFENID 100MG CP BL2x15,PROFENID 100MG TABCO BL2X15 S3 M61 XE,249438
BF,668,TEDIS,PROFENID 100MG CP BL2x15,PROFENID 100MG TABCO BL2X15 S3 M61 XE,249438
CG,670,LABOREX BRZ,PROFENID 100MG CP BL2x15,PROFENID 100MG TABCO BL2X15 S3 M61 XE,249438
CG,671,LABOREX PNR,PROFENID 100MG CP BL2x15,PROFENID 100MG TABCO BL2X15 S3 M61 XE,249438
CG,672,SEP BRZ,PROFENID 100MG CP BL2x15,PROFENID 100MG TABCO BL2X15 S3 M61 XE,249438
CG,673,SEP PNR,PROFENID 100MG CP BL2x15,PROFENID 100MG TABCO BL2X15 S3 M61 XE,249438
CG,674,UBI BRZ,PROFENID 100MG CP BL2x15,PROFENID 100MG TABCO BL2X15 S3 M61 XE,249438
CG,675,UBI PNR,PROFENID 100MG CP BL2x15,PROFENID 100MG TABCO BL2X15 S3 M61 XE,249438
GN,687,LABOREX,PROFENID 100MG CP BL2x15,PROFENID 100MG TABCO BL2X15 S3 M61 XE,249438
GN,688,SGIP,PROFENID 100MG CP BL2x15,PROFENID 100MG TABCO BL2X15 S3 M61 XE,249438
GN,689,SODIPH,PROFENID 100MG CP BL2x15,PROFENID 100MG TABCO BL2X15 S3 M61 XE,249438
BF,667,LABOREX,PROFENID 100MG INJ AMP/2,PROFENID 100MG/2ML INJ AM2 S3 M36 XE,368552
BF,669,UBIPHARM,PROFENID 100MG INJ AMP/2,PROFENID 100MG/2ML INJ AM2 S3 M36 XE,368552
BF,666,DPBF,PROFENID 100MG INJ AMP/2,PROFENID 100MG/2ML INJ AM2 S3 M36 XE,368552
BF,668,TEDIS,PROFENID 100MG INJ AMP/2,PROFENID 100MG/2ML INJ AM2 S3 M36 XE,368552
CG,670,LABOREX BRZ,PROFENID 100MG INJ AMP/2,PROFENID 100MG/2ML INJ AM2 S3 M36 XE,368552
CG,671,LABOREX PNR,PROFENID 100MG INJ AMP/2,PROFENID 100MG/2ML INJ AM2 S3 M36 XE,368552
CG,672,SEP BRZ,PROFENID 100MG INJ AMP/2,PROFENID 100MG/2ML INJ AM2 S3 M36 XE,368552
CG,673,SEP PNR,PROFENID 100MG INJ AMP/2,PROFENID 100MG/2ML INJ AM2 S3 M36 XE,368552
CG,674,UBI BRZ,PROFENID 100MG INJ AMP/2,PROFENID 100MG/2ML INJ AM2 S3 M36 XE,368552
CG,675,UBI PNR,PROFENID 100MG INJ AMP/2,PROFENID 100MG/2ML INJ AM2 S3 M36 XE,368552
GN,687,LABOREX,PROFENID 100MG INJ AMP/2,PROFENID 100MG/2ML INJ AM2 S3 M36 XE,368552
GN,688,SGIP,PROFENID 100MG INJ AMP/2,PROFENID 100MG/2ML INJ AM2 S3 M36 XE,368552
GN,689,SODIPH,PROFENID 100MG INJ AMP/2,PROFENID 100MG/2ML INJ AM2 S3 M36 XE,368552
BF,667,LABOREX,PROFENID 100MG INJ IV FL/50,PROFENID 100MG INJPO VL50 H FR,172136
BF,669,UBIPHARM,PROFENID 100MG INJ IV FL/50,PROFENID 100MG INJPO VL50 H FR,172136
BF,666,DPBF,PROFENID 100MG INJ IV FL/50,PROFENID 100MG INJPO VL50 H FR,172136
BF,668,TEDIS,PROFENID 100MG INJ IV FL/50,PROFENID 100MG INJPO VL50 H FR,172136
CG,670,LABOREX BRZ,PROFENID 100MG INJ IV FL/50,PROFENID 100MG INJPO VL50 H FR,172136
CG,671,LABOREX PNR,PROFENID 100MG INJ IV FL/50,PROFENID 100MG INJPO VL50 H FR,172136
CG,672,SEP BRZ,PROFENID 100MG INJ IV FL/50,PROFENID 100MG INJPO VL50 H FR,172136
CG,673,SEP PNR,PROFENID 100MG INJ IV FL/50,PROFENID 100MG INJPO VL50 H FR,172136
CG,674,UBI BRZ,PROFENID 100MG INJ IV FL/50,PROFENID 100MG INJPO VL50 H FR,172136
CG,675,UBI PNR,PROFENID 100MG INJ IV FL/50,PROFENID 100MG INJPO VL50 H FR,172136
GN,687,LABOREX,PROFENID 100MG INJ IV FL/50,PROFENID 100MG INJPO VL50 H FR,172136
GN,688,SGIP,PROFENID 100MG INJ IV FL/50,PROFENID 100MG INJPO VL50 H FR,172136
GN,689,SODIPH,PROFENID 100MG INJ IV FL/50,PROFENID 100MG INJPO VL50 H FR,172136
BF,667,LABOREX,PROFENID 100MG SUPPO/12,PROFENID 100MG SUP BL2X6 S3 XE,354950
BF,669,UBIPHARM,PROFENID 100MG SUPPO/12,PROFENID 100MG SUP BL2X6 S3 XE,354950
BF,666,DPBF,PROFENID 100MG SUPPO/12,PROFENID 100MG SUP BL2X6 S3 XE,354950
BF,668,TEDIS,PROFENID 100MG SUPPO/12,PROFENID 100MG SUP BL2X6 S3 XE,354950
CG,670,LABOREX BRZ,PROFENID 100MG SUPPO/12,PROFENID 100MG SUP BL2X6 S3 XE,354950
CG,671,LABOREX PNR,PROFENID 100MG SUPPO/12,PROFENID 100MG SUP BL2X6 S3 XE,354950
CG,672,SEP BRZ,PROFENID 100MG SUPPO/12,PROFENID 100MG SUP BL2X6 S3 XE,354950
CG,673,SEP PNR,PROFENID 100MG SUPPO/12,PROFENID 100MG SUP BL2X6 S3 XE,354950
CG,674,UBI BRZ,PROFENID 100MG SUPPO/12,PROFENID 100MG SUP BL2X6 S3 XE,354950
CG,675,UBI PNR,PROFENID 100MG SUPPO/12,PROFENID 100MG SUP BL2X6 S3 XE,354950
GN,687,LABOREX,PROFENID 100MG SUPPO/12,PROFENID 100MG SUP BL2X6 S3 XE,354950
GN,688,SGIP,PROFENID 100MG SUPPO/12,PROFENID 100MG SUP BL2X6 S3 XE,354950
GN,689,SODIPH,PROFENID 100MG SUPPO/12,PROFENID 100MG SUP BL2X6 S3 XE,354950
BF,667,LABOREX,PROFENID 1MG/ML SP150ML,PROFENID 150MG/+ SYR BT1 X EX,663992
BF,669,UBIPHARM,PROFENID 1MG/ML SP150ML,PROFENID 150MG/+ SYR BT1 X EX,663992
BF,666,DPBF,PROFENID 1MG/ML SP150ML,PROFENID 150MG/+ SYR BT1 X EX,663992
BF,668,TEDIS,PROFENID 1MG/ML SP150ML,PROFENID 150MG/+ SYR BT1 X EX,663992
CG,670,LABOREX BRZ,PROFENID 1MG/ML SP150ML,PROFENID 150MG/+ SYR BT1 X EX,663992
CG,671,LABOREX PNR,PROFENID 1MG/ML SP150ML,PROFENID 150MG/+ SYR BT1 X EX,663992
CG,672,SEP BRZ,PROFENID 1MG/ML SP150ML,PROFENID 150MG/+ SYR BT1 X EX,663992
CG,673,SEP PNR,PROFENID 1MG/ML SP150ML,PROFENID 150MG/+ SYR BT1 X EX,663992
CG,674,UBI BRZ,PROFENID 1MG/ML SP150ML,PROFENID 150MG/+ SYR BT1 X EX,663992
CG,675,UBI PNR,PROFENID 1MG/ML SP150ML,PROFENID 150MG/+ SYR BT1 X EX,663992
GN,687,LABOREX,PROFENID 1MG/ML SP150ML,PROFENID 150MG/+ SYR BT1 X EX,663992
GN,688,SGIP,PROFENID 1MG/ML SP150ML,PROFENID 150MG/+ SYR BT1 X EX,663992
GN,689,SODIPH,PROFENID 1MG/ML SP150ML,PROFENID 150MG/+ SYR BT1 X EX,663992
BF,667,LABOREX,PROFENID 50MG GEL24,PROFENID 50MG CAP BL2X12 S4 M36 XD,639608
BF,669,UBIPHARM,PROFENID 50MG GEL24,PROFENID 50MG CAP BL2X12 S4 M36 XD,639608
BF,666,DPBF,PROFENID 50MG GEL24,PROFENID 50MG CAP BL2X12 S4 M36 XD,639608
BF,668,TEDIS,PROFENID 50MG GEL24,PROFENID 50MG CAP BL2X12 S4 M36 XD,639608
CG,670,LABOREX BRZ,PROFENID 50MG GEL24,PROFENID 50MG CAP BL2X12 S4 M36 XD,639608
CG,671,LABOREX PNR,PROFENID 50MG GEL24,PROFENID 50MG CAP BL2X12 S4 M36 XD,639608
CG,672,SEP BRZ,PROFENID 50MG GEL24,PROFENID 50MG CAP BL2X12 S4 M36 XD,639608
CG,673,SEP PNR,PROFENID 50MG GEL24,PROFENID 50MG CAP BL2X12 S4 M36 XD,639608
CG,674,UBI BRZ,PROFENID 50MG GEL24,PROFENID 50MG CAP BL2X12 S4 M36 XD,639608
CG,675,UBI PNR,PROFENID 50MG GEL24,PROFENID 50MG CAP BL2X12 S4 M36 XD,639608
GN,687,LABOREX,PROFENID 50MG GEL24,PROFENID 50MG CAP BL2X12 S4 M36 XD,639608
GN,688,SGIP,PROFENID 50MG GEL24,PROFENID 50MG CAP BL2X12 S4 M36 XD,639608
GN,689,SODIPH,PROFENID 50MG GEL24,PROFENID 50MG CAP BL2X12 S4 M36 XD,639608
BF,667,LABOREX,PROFENID LP 200MG CP14,PROFENID SR 200MG TABEC BL14 S3 M37 XE,249439
BF,669,UBIPHARM,PROFENID LP 200MG CP14,PROFENID SR 200MG TABEC BL14 S3 M37 XE,249439
BF,666,DPBF,PROFENID LP 200MG CP14,PROFENID SR 200MG TABEC BL14 S3 M37 XE,249439
BF,668,TEDIS,PROFENID LP 200MG CP14,PROFENID SR 200MG TABEC BL14 S3 M37 XE,249439
CG,670,LABOREX BRZ,PROFENID LP 200MG CP14,PROFENID SR 200MG TABEC BL14 S3 M37 XE,249439
CG,671,LABOREX PNR,PROFENID LP 200MG CP14,PROFENID SR 200MG TABEC BL14 S3 M37 XE,249439
CG,672,SEP BRZ,PROFENID LP 200MG CP14,PROFENID SR 200MG TABEC BL14 S3 M37 XE,249439
CG,673,SEP PNR,PROFENID LP 200MG CP14,PROFENID SR 200MG TABEC BL14 S3 M37 XE,249439
CG,674,UBI BRZ,PROFENID LP 200MG CP14,PROFENID SR 200MG TABEC BL14 S3 M37 XE,249439
CG,675,UBI PNR,PROFENID LP 200MG CP14,PROFENID SR 200MG TABEC BL14 S3 M37 XE,249439
GN,687,LABOREX,PROFENID LP 200MG CP14,PROFENID SR 200MG TABEC BL14 S3 M37 XE,249439
GN,688,SGIP,PROFENID LP 200MG CP14,PROFENID SR 200MG TABEC BL14 S3 M37 XE,249439
GN,689,SODIPH,PROFENID LP 200MG CP14,PROFENID SR 200MG TABEC BL14 S3 M37 XE,249439
KE,691,Highchem,PROM0X 500MG CAPS 50*10's,PROMOX 500MG CAPEM BL50X10 M36 EX,476715
KE,692,Laborex,PROMOX 250MG CAP 1000'S       ,PROMOX 250MG CAPEM BTX1000 M36 EX,476997
KE,692,Laborex,PROMOX 250MG CAP 10X10'S      ,PROMOX 250MG CAPEM BL10X10 M36 UG,476996
KE,691,Highchem,PROMOX 250MG CAPS 100's ,PROMOX 250MG CAPEM BL10X10 M36 UG,476996
KE,692,Laborex,PROMOX 500 50X10'S            ,PROMOX 500MG CAPEM BL50X10 M36 EX,258746
KE,693,Surgipharm,PROMOX CAPSULES 250MG * 1000's(SANOFI),PROMOX 250MG CAPEM BTX1000 M36 EX,476997
BF,667,LABOREX,PROXACIN 500MG CP10,PROXACIN 500MG TABCO BL10 M36 EX,476716
BF,669,UBIPHARM,PROXACIN 500MG CP10,PROXACIN 500MG TABCO BL10 M36 EX,476716
BF,666,DPBF,PROXACIN 500MG CP10,PROXACIN 500MG TABCO BL10 M36 EX,476716
BF,668,TEDIS,PROXACIN 500MG CP10,PROXACIN 500MG TABCO BL10 M36 EX,476716
GN,687,LABOREX,PROXACIN 500MG CP10,PROXACIN 500MG TABCO BL10 M36 EX,476716
GN,688,SGIP,PROXACIN 500MG CP10,PROXACIN 500MG TABCO BL10 M36 EX,476716
GN,689,SODIPH,PROXACIN 500MG CP10,PROXACIN 500MG TABCO BL10 M36 EX,476716
KE,690,Harleys,Proxacin 500mg Tablets 10's,PROXACIN 500MG TABCO BL1X10 M36 EX,323469
KE,691,Highchem,PROXACIN 500MG TABS 10's,PROXACIN 500MG TABCO BL1X10 M36 EX,323469
KE,691,Highchem,PROXACIN 750 MG TABS 10'S,PROXACIN 750MG TABS 1X10,323468
KE,692,Laborex,PROXACIN TABLET 500MG 1X10    ,PROXACIN 500MG TABCO BL1X10 M36 EX,323469
BF,667,LABOREX,PYOSTACINE 500MG CP16,PYOSTACINE 500MG TABCO BL2X8 NF M48 XD,571696
BF,669,UBIPHARM,PYOSTACINE 500MG CP16,PYOSTACINE 500MG TABCO BL2X8 NF M48 XD,571696
BF,666,DPBF,PYOSTACINE 500MG CP16,PYOSTACINE 500MG TABCO BL2X8 NF M48 XD,571696
BF,668,TEDIS,PYOSTACINE 500MG CP16,PYOSTACINE 500MG TABCO BL2X8 NF M48 XD,571696
CG,670,LABOREX BRZ,PYOSTACINE 500MG CP16,PYOSTACINE 500MG TABCO BL2X8 NF M48 XD,571696
CG,671,LABOREX PNR,PYOSTACINE 500MG CP16,PYOSTACINE 500MG TABCO BL2X8 NF M48 XD,571696
CG,672,SEP BRZ,PYOSTACINE 500MG CP16,PYOSTACINE 500MG TABCO BL2X8 NF M48 XD,571696
CG,673,SEP PNR,PYOSTACINE 500MG CP16,PYOSTACINE 500MG TABCO BL2X8 NF M48 XD,571696
CG,674,UBI BRZ,PYOSTACINE 500MG CP16,PYOSTACINE 500MG TABCO BL2X8 NF M48 XD,571696
CG,675,UBI PNR,PYOSTACINE 500MG CP16,PYOSTACINE 500MG TABCO BL2X8 NF M48 XD,571696
GN,687,LABOREX,PYOSTACINE 500MG CP16,PYOSTACINE 500MG TABCO BL2X8 NF M48 XD,571696
GN,688,SGIP,PYOSTACINE 500MG CP16,PYOSTACINE 500MG TABCO BL2X8 NF M48 XD,571696
GN,689,SODIPH,PYOSTACINE 500MG CP16,PYOSTACINE 500MG TABCO BL2X8 NF M48 XD,571696
BF,667,LABOREX,QUINIMAX 125MG CP18,QUINIMAX 125MG TABCO BT18 M36 XE,187750
BF,669,UBIPHARM,QUINIMAX 125MG CP18,QUINIMAX 125MG TABCO BT18 M36 XE,187750
