Month,Country,distributor,GMID,Product,Qty,Source
7,KE,Laborex,639918,EPILIM 200MG COMP BL10X10,1680,EPDIS
7,KE,Laborex,639918,EPILIM 200MG TAB BL10X10,8272,EPDIS
7,KE,Laborex,641849,EPILIM 200MG/5ML SYR300ML,1800,EPDIS
7,KE,Laborex,642931,EPILIM 400MG/4ML INJ 1VIAL,760,EPDIS
7,KE,Laborex,643215,EPILIM CHRONO 300 CP 10x10,300,EPDIS
7,KE,Laborex,643215,EPILIM CHRONO 300 TAB10x10,280,EPDIS
7,KE,Laborex,643216,EPILIM CHRONO 500 CP10X10,600,EPDIS
7,KE,Laborex,643216,EPILIM CHRONO 500 TAB 10X10,2064,EPDIS
7,KE,Laborex,645815,FLAGYL 200MG/5ML SUSP 100ML,10200,EPDIS
7,KE,Laborex,645817,FLAGYL TABS 400MG 100'S,700,EPDIS
7,KE,Laborex,645818,AMARYL TABS 2MG 30'S,2360,EPDIS
7,KE,Laborex,645819,AMARYL TABS 4MG 30'S,800,EPDIS
7,KE,Laborex,645820,AMARYL TABS 1MG 30'S,1080,EPDIS
7,KE,Laborex,651777,MUCOSOLVAN 1.5G/100ML SYR BT1,5000,EPDIS
7,KE,Laborex,651969,BUSCOPAN 10MG CP BL5X10,3040,EPDIS
7,KE,Laborex,651969,BUSCOPAN 10MG TAB BL5X10,6000,EPDIS
7,KE,Laborex,655022,CLEXANE 2000IU/0.2ML INJ2,630,EPDIS
7,KE,Laborex,655022,CLEXANE 2KIU/0.2ML INJ2,360,EPDIS
7,KE,Laborex,664051,FLAGENTYL 500MG CP4,4000,EPDIS
7,KE,Laborex,664051,FLAGENTYL 500MG TAB4,3000,EPDIS
7,KE,Laborex,671538,ERCEFURYL 4PCT SYR90ML,1100,EPDIS
8,KE,Laborex,196680,APROVEL 150MG TAB BL2x14,468,EPDIS
8,KE,Laborex,196681,APROVEL 300MG TAB BL2x14,144,EPDIS
8,KE,Laborex,222428,PLAVIX 75MG TAB28,192,EPDIS
8,KE,Laborex,247832,"CO-APROVEL 300/12,5MG TAB28",1144,EPDIS
8,KE,Laborex,258746,RESONIUM A 454G PDE,36,EPDIS
8,KE,Laborex,287550,NO - SPA 40MG TAB BL2x10,160,EPDIS
8,KE,Laborex,287552,NO - SPA 40MG TAB BL10x10,384,EPDIS
8,KE,Laborex,289137,NO-SPA 40MG/2ML INJ AMP/25,150,EPDIS
8,KE,Laborex,292174,MAALOX 460MG SACH/20 LEMON FLA,1500,EPDIS
8,KE,Laborex,298689,ORELOX 100MG TAB10,135,EPDIS
8,KE,Laborex,298691,ORELOX 40MG/5ML GRAN 100ML BT1,540,EPDIS
8,KE,Laborex,298693,ORELOX 40MG/5ML GRAN. SUSP50ML,448,EPDIS
8,KE,Laborex,306222,CLEXANE 4000IU/0.4ML INJ2,15000,EPDIS
8,KE,Laborex,306225,CLEXANE 6000IU/0.6ML INJ2,180,EPDIS
8,KE,Laborex,306226,CLEXANE 8000IU/0.8ML INJ2,2200,EPDIS
8,KE,Laborex,307013,AMARYL M 2MG/500 MG TAB 30,1100,EPDIS
8,KE,Laborex,352016,BRONCHICUM  ELIXIR S 100ML,3000,EPDIS
8,KE,Laborex,374872,ORELOX 200MG FILM COATED TAB10,450,EPDIS
8,KE,Laborex,436418,MAALOX PLUS 200MG TAB BL4x10,360,EPDIS
8,KE,Laborex,475988,AXACEF 500MG TAB10,600,EPDIS
8,KE,Laborex,476009,FLEMING 228.5MG/5ML  SUSP70ML,3840,EPDIS
8,KE,Laborex,476043,FLEMING 1000MG TAB BL2X7,1740,EPDIS
8,KE,Laborex,476963,FLEMING 1200MG INJ VL/5,500,EPDIS
8,KE,Laborex,505579,LASIX 40MG TAB20,1920,EPDIS
8,KE,Laborex,528888,ENTEROGERMINA 2B5ML SUSP/10,8000,EPDIS
8,KE,Laborex,539181,APROVASC 300-10MG TAB BL4X7,300,EPDIS
8,KE,Laborex,539183,APROVASC 150-5MG TAB BL4X7,480,EPDIS
8,KE,Laborex,592593,ERCEFURYL 200MG CAP BL2x14,756,EPDIS
8,KE,Laborex,612011,XATRAL LP 5MG TAB56,50,EPDIS
8,KE,Laborex,615902,LANTUS SOLOSTAR 100IU 3ML 5PN,600,EPDIS
8,KE,Laborex,615926,LANTUS 100UI VIAL 10ML 1'S,140,EPDIS
8,KE,Laborex,627595,TRITACE 2.5MG TAB BL2x14,84,EPDIS
8,KE,Laborex,627597,TRITACE 5MG TAB BL2x14,540,EPDIS
8,KE,Laborex,639918,EPILIM 200MG TAB BL10X10,5000,EPDIS
8,KE,Laborex,643215,EPILIM CHRONO 300 TAB10x10,400,EPDIS
8,KE,Laborex,643216,EPILIM CHRONO 500 TAB 10X10,480,EPDIS
8,KE,Laborex,645817,FLAGYL TABS 400MG 100'S,700,EPDIS
8,KE,Laborex,645818,AMARYL TABS 2MG 30'S,1520,EPDIS
8,KE,Laborex,645819,AMARYL TABS 4MG 30'S,1160,EPDIS
8,KE,Laborex,655022,CLEXANE 2000IU/0.2ML INJ2,1200,EPDIS
8,KE,Laborex,664051,FLAGENTYL 500MG TAB4,7000,EPDIS
8,KE,Laborex,671538,ERCEFURYL 4PCT SYR90ML,100,EPDIS
9,KE,Laborex,196681,APROVEL 300MG TAB BL2x14,144,EPDIS
9,KE,Laborex,247831,"CO-APROVEL 150/12,5MG TAB28",432,EPDIS
9,KE,Laborex,247832,"CO-APROVEL 300/12,5MG CP28",100,EPDIS
9,KE,Laborex,287550,NO - SPA 40MG TAB BL2x10,360,EPDIS
9,KE,Laborex,287552,NO - SPA 40MG TAB BL10x10,384,EPDIS
9,KE,Laborex,289137,NO-SPA 40MG/2ML INJ AMP/25,150,EPDIS
9,KE,Laborex,298689,ORELOX 100MG TAB10,2400,EPDIS
9,KE,Laborex,298691,ORELOX 40MG/5ML GRAN 100ML BT1,2400,EPDIS
9,KE,Laborex,306225,CLEXANE 6000IU/0.6ML INJ2,2900,EPDIS
9,KE,Laborex,306226,CLEXANE 8000IU/0.8ML INJ2,1350,EPDIS
9,KE,Laborex,306226,CLEXANE 8KIU/0.8ML INJ2,2506,EPDIS
9,KE,Laborex,310637,TAVANIC 500MG TAB5,640,EPDIS
9,KE,Laborex,352016,BRONCHICUM  ELIXIR S 100ML,2010,EPDIS
9,KE,Laborex,374872,ORELOX 200MG FILM COATED TAB10,2000,EPDIS
9,KE,Laborex,414074,TAXOTERE 80MG/4ML IV  INJ FL1,160,EPDIS
9,KE,Laborex,477044,ZOXON 1G PDR INJ VL1+AM1,20160,EPDIS
9,KE,Laborex,505579,LASIX 40MG TAB20,2400,EPDIS
9,KE,Laborex,506739,MAALOX SUSP 350ML,980,EPDIS
9,KE,Laborex,528888,ENTEROGERMINA 2B5ML SUSP/10,12000,EPDIS
9,KE,Laborex,528888,ENTEROGERMINA 2M5ML SUSP BU/10,13720,EPDIS
9,KE,Laborex,539181,APROVASC 300-10MG BL4X7CP,234,EPDIS
9,KE,Laborex,539182,APROVASC 300-5MG BL4X7CP,40,EPDIS
9,KE,Laborex,539183,APROVASC 150-5MG BL4X7CP,216,EPDIS
9,KE,Laborex,554510,CORDARONE 200MG CP30,316,EPDIS
9,KE,Laborex,592593,ERCEFURYL 200MG CAP BL2x14,504,EPDIS
9,KE,Laborex,612011,XATRAL LP 5MG CP56,120,EPDIS
9,KE,Laborex,612011,XATRAL LP 5MG TAB56,360,EPDIS
9,KE,Laborex,615902,LANTUS SOLOSTAR 100IU 3ML 5STY,600,EPDIS
9,KE,Laborex,615926,LANTUS 1000UI VIAL 1'S,100,EPDIS
9,KE,Laborex,627595,TRITACE 2.5MG CP BL2x14,200,EPDIS
9,KE,Laborex,627595,TRITACE 2.5MG TAB BL2x14,240,EPDIS
9,KE,Laborex,627597,TRITACE 5MG CP  BL2x14,100,EPDIS
9,KE,Laborex,633072,XATRAL LP 10MG CP30,160,EPDIS
9,KE,Laborex,639628,"XATRAL 2,5MG CP30",10,EPDIS
9,KE,Laborex,641849,EPILIM 200MG/5ML SYR300ML,4512,EPDIS
9,KE,Laborex,642931,EPILIM 400MG/4ML INJ 1VIAL,360,EPDIS
9,KE,Laborex,643215,EPILIM CHRONO 300 TAB10x10,280,EPDIS
9,KE,Laborex,643216,EPILIM CHRONO 500 CP10X10,480,EPDIS
9,KE,Laborex,643216,EPILIM CHRONO 500 TAB 10X10,900,EPDIS
9,KE,Laborex,645815,FLAGYL 200MG/5ML SUSP 100ML,2010,EPDIS
9,KE,Laborex,655022,CLEXANE 2000IU/0.2ML INJ2,540,EPDIS
9,KE,Laborex,664051,FLAGENTYL 500MG CP4,2000,EPDIS
9,KE,Laborex,664051,FLAGENTYL 500MG TAB4,2000,EPDIS
9,KE,Laborex,693896,DULCOLAX 5MG CP BL3X10,5120,EPDIS
10,KE,Laborex,196680,APROVEL 150 MG BL2x14CP,10,EPDIS
10,KE,Laborex,196680,APROVEL 150MG TAB BL2x14,360,EPDIS
10,KE,Laborex,196681,APROVEL 300MG TAB BL2x14,144,EPDIS
10,KE,Laborex,213714,MONO-TILDIEM SR 200MG CAP28,300,EPDIS
10,KE,Laborex,222428,PLAVIX 75MG TAB28,384,EPDIS
10,KE,Laborex,247831,"CO-APROVEL 150/12,5MG TAB28",432,EPDIS
10,KE,Laborex,247832,"CO-APROVEL 300/12,5MG CP28",288,EPDIS
10,KE,Laborex,247832,"CO-APROVEL 300/12,5MG TAB28",1000,EPDIS
10,KE,Laborex,258746,RESONIUM A 454G PDE,192,EPDIS
10,KE,Laborex,287552,NO - SPA 40MG CP BL10x10,384,EPDIS
10,KE,Laborex,287553,NO - SPA FORTE 80MG TAB BL2x10,180,EPDIS
10,KE,Laborex,289137,NO-SPA 40MG/2ML INJ AMP/25,40,EPDIS
10,KE,Laborex,289138,NO-SPA 40MG/2ML INJ AMP/5,20,EPDIS
10,KE,Laborex,292174,MAALOX 460MG SACH/20 LEMON FLA,1500,EPDIS
10,KE,Laborex,298689,ORELOX 100MG TAB10,2400,EPDIS
10,KE,Laborex,298691,ORELOX 40MG/5ML GRAN 100ML BT1,2400,EPDIS
10,KE,Laborex,298691,ORELOX 40MG/5ML GRAN SUSP100ML,5724,EPDIS
10,KE,Laborex,298693,ORELOX 40MG/5ML GRAN. SUSP50ML,2800,EPDIS
10,KE,Laborex,307013,AMARYL M 2MG/500 MG TAB 30,900,EPDIS
10,KE,Laborex,310637,TAVANIC 500MG TAB5,960,EPDIS
10,KE,Laborex,312451,RIFOCINE 250MG/3ML 1INJ,2240,EPDIS
10,KE,Laborex,352016,BRONCHICUM  ELIXIR S 100ML,7200,EPDIS
10,KE,Laborex,374872,ORELOX 200MG FILM COATED TAB10,2400,EPDIS
10,KE,Laborex,380567,APIDRA SOLOSTAR 100IU/ML 3MLX5,50,EPDIS
10,KE,Laborex,436418,MAALOX PLUS 200MG CP 40 CITRON,100,EPDIS
10,KE,Laborex,436418,MAALOX PLUS 200MG TAB BL4x10,216,EPDIS
10,KE,Laborex,475987,AXACEF 250MG TAB BL10,600,EPDIS
10,KE,Laborex,475988,AXACEF 500MG TAB10,600,EPDIS
10,KE,Laborex,476009,FLEMING 228.5MG/5ML  SUSP70ML,3600,EPDIS
10,KE,Laborex,476043,FLEMING 1000MG TAB BL2X7,900,EPDIS
10,KE,Laborex,476963,FLEMING 1200MG INJ VL/5,1000,EPDIS
10,KE,Laborex,477034,FLEMING 457MG/5ML SUSP F70ML,1200,EPDIS
10,KE,Laborex,479387,RHINATHIOL2% ENFT SP FL/125ML,10200,EPDIS
10,KE,Laborex,479530,RHINATHIOL 6.25G/125ML  1SYR,4500,EPDIS
10,KE,Laborex,505579,LASIX 40MG CP20,5040,EPDIS
10,KE,Laborex,505579,LASIX 40MG TAB20,2400,EPDIS
10,KE,Laborex,506739,MAALOX SUSP 350ML,960,EPDIS
10,KE,Laborex,518946,LASIX 20MG INJ 5AMP 2ML,1920,EPDIS
10,KE,Laborex,528888,ENTEROGERMINA 2B5ML SUSP/10,20000,EPDIS
10,KE,Laborex,539182,APROVASC 300-5MG TAB BL4X7,480,EPDIS
10,KE,Laborex,539183,APROVASC 150-5MG BL4X7CP,50,EPDIS
10,KE,Laborex,539183,APROVASC 150-5MG TAB BL4X7,480,EPDIS
10,KE,Laborex,554510,CORDARONE 200MG CP30,150,EPDIS
10,KE,Laborex,554510,CORDARONE 200MG TAB30,720,EPDIS
10,KE,Laborex,592593,ERCEFURYL 200MG GEL BL2x14,500,EPDIS
10,KE,Laborex,612011,XATRAL LP 5MG TAB56,240,EPDIS
10,KE,Laborex,615902,LANTUS SOLOSTAR 100IU 3ML 5PN,1200,EPDIS
10,KE,Laborex,615926,LANTUS 100UI VIAL 10ML 1'S,420,EPDIS
10,KE,Laborex,627595,TRITACE 2.5MG CP BL2x14,150,EPDIS
10,KE,Laborex,627595,TRITACE 2.5MG TAB BL2x14,480,EPDIS
10,KE,Laborex,627597,TRITACE 5MG CP  BL2x14,150,EPDIS
10,KE,Laborex,627597,TRITACE 5MG TAB BL2x14,1080,EPDIS
10,KE,Laborex,633072,XATRAL LP 10MG CP30,50,EPDIS
10,KE,Laborex,633072,XATRAL LP 10MG TAB30,800,EPDIS
10,KE,Laborex,636825,STILNOX 10MG TAB14,2400,EPDIS
10,KE,Laborex,639628,"XATRAL 2,5MG CP30",10,EPDIS
10,KE,Laborex,639918,EPILIM 200MG TAB BL10X10,4230,EPDIS
10,KE,Laborex,642931,EPILIM 400MG/4ML INJ 1VIAL,600,EPDIS
10,KE,Laborex,643215,EPILIM CHRONO 300 CP 10x10,100,EPDIS
10,KE,Laborex,643215,EPILIM CHRONO 300 TAB10x10,400,EPDIS
10,KE,Laborex,643216,EPILIM CHRONO 500 CP10X10,500,EPDIS
10,KE,Laborex,643216,EPILIM CHRONO 500 TAB 10X10,1000,EPDIS
10,KE,Laborex,645815,FLAGYL 200MG/5ML SUSP 100ML,2815,EPDIS
10,KE,Laborex,645817,FLAGYL TABS 400MG 100'S,1470,EPDIS
10,KE,Laborex,645818,AMARYL TABS 2MG 30'S,500,EPDIS
10,KE,Laborex,645819,AMARYL TABS 4MG 30'S,960,EPDIS
10,KE,Laborex,651969,BUSCOPAN 10MG TAB BL5X10,12000,EPDIS
10,KE,Laborex,652574,BUSCOPAN  20MG 1ML AMP B5,200,EPDIS
10,KE,Laborex,653030,BUSCOPAN PLUS 10-500MG TAB5x10,10000,EPDIS
10,KE,Laborex,654229,BISOLVON LINCTUS 200ML SYR BT1,14249,EPDIS
10,KE,Laborex,655022,CLEXANE 2000IU/0.2ML INJ2,738,EPDIS
10,KE,Laborex,655023,CLEXANE 4000IU/0.4ML INJ2,16444,EPDIS
10,KE,Laborex,655023,CLEXANE 4KIU/0.4ML INJ2,3960,EPDIS
10,KE,Laborex,655024,CLEXANE 6000IU/0.6ML INJ2,2000,EPDIS
10,KE,Laborex,655025,CLEXANE 8000IU/0.8ML INJ2,2000,EPDIS
10,KE,Laborex,664051,FLAGENTYL 500MG TAB4,10000,EPDIS
10,KE,Laborex,679090,BIOFERON 8G/200ML SYR BT1,2400,EPDIS
10,KE,Laborex,693896,DULCOLAX 5MG TABS BL3X10,33010,EPDIS
10,KE,Laborex,694156,TAVANIC 500MG  INJ 100ML,1025,EPDIS
11,KE,Laborex,196680,APROVEL 150 MG BL2x14CP,50,EPDIS
11,KE,Laborex,196680,APROVEL 150MG TAB BL2x14,360,EPDIS
11,KE,Laborex,196681,APROVEL 300 MG BL2x14CP,20,EPDIS
11,KE,Laborex,196681,APROVEL 300MG TAB BL2x14,288,EPDIS
11,KE,Laborex,213714,MONO-TILDIEM SR 200MG GEL28,100,EPDIS
11,KE,Laborex,222428,PLAVIX 75MG TAB28,576,EPDIS
11,KE,Laborex,241634,LANTUS 100 IU/ML 3 ML CR/5,100,EPDIS
11,KE,Laborex,247832,"CO-APROVEL 300/12,5MG CP28",144,EPDIS
11,KE,Laborex,258746,RESONIUM A 454G PDE,144,EPDIS
11,KE,Laborex,287550,NO - SPA 40MG TAB BL2x10,360,EPDIS
11,KE,Laborex,287552,NO - SPA 40MG CP BL10x10,96,EPDIS
11,KE,Laborex,287552,NO - SPA 40MG TAB BL10x10,480,EPDIS
11,KE,Laborex,289137,NO-SPA 40MG/2ML INJ AMP/25,280,EPDIS
11,KE,Laborex,289138,NO-SPA 40MG/2ML INJ AMP/5,90,EPDIS
11,KE,Laborex,292174,MAALOX 4.3ML SCH/20 GOUT CITRO,1536,EPDIS
11,KE,Laborex,292174,MAALOX 460MG SACH/20 LEMON FLA,1500,EPDIS
11,KE,Laborex,298689,ORELOX 100MG TAB10,1890,EPDIS
11,KE,Laborex,298691,ORELOX 40MG/5ML GRAN 100ML BT1,3120,EPDIS
11,KE,Laborex,298693,ORELOX 40MG/5ML GRAN. SUSP50ML,2400,EPDIS
11,KE,Laborex,307013,AMARYL M 2MG/500 MG TAB 30,2600,EPDIS
11,KE,Laborex,307013,AMARYL M 2MG/500MG CP30,400,EPDIS
11,KE,Laborex,310637,TAVANIC 500MG TAB5,480,EPDIS
11,KE,Laborex,312451,RIFOCINE 250MG/3ML 1INJ,1120,EPDIS
11,KE,Laborex,352016,BRONCHICUM  ELIXIR S 100ML,3600,EPDIS
11,KE,Laborex,370351,ELOXATIN 5MG/ML 10ML INJ VL1,20,EPDIS
11,KE,Laborex,374872,ORELOX 200MG FILM COATED TAB10,3900,EPDIS
11,KE,Laborex,380567,APIDRA SOLOSTAR 100IU/ML 3MLX5,20,EPDIS
11,KE,Laborex,414074,TAXOTERE 80MG/4ML IV  INJ FL1,160,EPDIS
11,KE,Laborex,436418,MAALOX PLUS 200MG CP 40 CITRON,500,EPDIS
11,KE,Laborex,436418,MAALOX PLUS 200MG TAB BL4x10,432,EPDIS
11,KE,Laborex,476009,FLEMING 228.5MG/5ML  SUSP70ML,6300,EPDIS
11,KE,Laborex,476043,FLEMING 1000MG TAB BL2X7,4650,EPDIS
11,KE,Laborex,476963,FLEMING 1200MG INJ VL/5,1168,EPDIS
11,KE,Laborex,477015,FLEMING 500-125MG TAB BL2X7,5000,EPDIS
11,KE,Laborex,477034,FLEMING 457MG/5ML SUSP F70ML,7200,EPDIS
11,KE,Laborex,477825,RHINATHIOL 10G/200ML SOL BT1,600,EPDIS
11,KE,Laborex,479387,RHINATHIOL 2.5G/125ML  1SYR,2100,EPDIS
11,KE,Laborex,479530,RHINATHIOL 6.25G/125ML  1SYR,1500,EPDIS
11,KE,Laborex,505579,LASIX 40MG CP20,2400,EPDIS
11,KE,Laborex,505579,LASIX 40MG TAB20,12240,EPDIS
11,KE,Laborex,506739,MAALOX SUSP 350ML,480,EPDIS
11,KE,Laborex,518946,LASIX 20MG INJ 5AMP 2ML,1200,EPDIS
11,KE,Laborex,528888,ENTEROGERMINA 2B5ML SUSP/10,3000,EPDIS
11,KE,Laborex,528888,ENTEROGERMINA 2M5ML SUSP BU/10,13691,EPDIS
11,KE,Laborex,539181,APROVASC 300-10MG BL4X7CP,190,EPDIS
11,KE,Laborex,539181,APROVASC 300-10MG TAB BL4X7,214,EPDIS
11,KE,Laborex,539182,APROVASC 300-5MG TAB BL4X7,234,EPDIS
11,KE,Laborex,539183,APROVASC 150-5MG TAB BL4X7,240,EPDIS
11,KE,Laborex,554510,CORDARONE 200MG TAB30,360,EPDIS
11,KE,Laborex,592593,ERCEFURYL 200MG CAP BL2x14,1008,EPDIS
11,KE,Laborex,612011,XATRAL LP 5MG TAB56,360,EPDIS
11,KE,Laborex,615902,LANTUS SOLOSTAR 100IU 3ML 5PN,3100,EPDIS
11,KE,Laborex,615902,LANTUS SOLOSTAR 100IU 3ML 5STY,120,EPDIS
11,KE,Laborex,615926,LANTUS 1000UI VIAL 1'S,100,EPDIS
11,KE,Laborex,615926,LANTUS 100UI VIAL 10ML 1'S,70,EPDIS
11,KE,Laborex,627595,TRITACE 2.5MG TAB BL2x14,936,EPDIS
11,KE,Laborex,627597,TRITACE 5MG CP  BL2x14,336,EPDIS
11,KE,Laborex,627597,TRITACE 5MG TAB BL2x14,720,EPDIS
11,KE,Laborex,633072,XATRAL LP 10MG TAB30,1300,EPDIS
11,KE,Laborex,639628,"XATRAL 2,5MG CP30",10,EPDIS
11,KE,Laborex,639918,EPILIM 200MG TAB BL10X10,26606,EPDIS
11,KE,Laborex,641849,EPILIM 200MG/5ML SYR300ML,480,EPDIS
11,KE,Laborex,643215,EPILIM CHRONO 300 TAB10x10,960,EPDIS
11,KE,Laborex,643216,EPILIM CHRONO 500 TAB 10X10,2152,EPDIS
11,KE,Laborex,645815,FLAGYL 200MG/5ML SUSP 100ML,9185,EPDIS
11,KE,Laborex,645817,FLAGYL TABS 400MG 100'S,2500,EPDIS
11,KE,Laborex,645818,AMARYL TABS 2MG 30'S,3200,EPDIS
11,KE,Laborex,645819,AMARYL TABS 4MG 30'S,880,EPDIS
11,KE,Laborex,645820,AMARYL TABS 1MG 30'S,260,EPDIS
11,KE,Laborex,651777,MUCOSOLVAN 1.5G/100ML SYR BT1,15000,EPDIS
11,KE,Laborex,651969,BUSCOPAN 10MG CP BL5X10,1530,EPDIS
11,KE,Laborex,653030,BUSCOPAN PLUS 10-500MG CP BL50,17025,EPDIS
11,KE,Laborex,653030,BUSCOPAN PLUS 10-500MG TAB5x10,9991,EPDIS
11,KE,Laborex,655022,CLEXANE 2000IU/0.2ML INJ2,1366,EPDIS
11,KE,Laborex,655023,CLEXANE 4000IU/0.4ML INJ2,12888,EPDIS
11,KE,Laborex,655024,CLEXANE 6000IU/0.6ML INJ2,2180,EPDIS
11,KE,Laborex,655025,CLEXANE 8000IU/0.8ML INJ2,2090,EPDIS
11,KE,Laborex,664051,FLAGENTYL 500MG CP4,1000,EPDIS
11,KE,Laborex,664051,FLAGENTYL 500MG TAB4,2000,EPDIS
11,KE,Laborex,671538,ERCEFURYL 4PCT SYR90ML,320,EPDIS
11,KE,Laborex,679090,BIOFERON 8G/200ML SYR BT1,900,EPDIS
11,KE,Laborex,693896,DULCOLAX 5MG TABS BL3X10,6200,EPDIS
11,KE,Laborex,694156,TAVANIC 500MG  INJ 100ML,500,EPDIS
12,KE,Laborex,196680,APROVEL 150MG TAB BL2x14,220,EPDIS
12,KE,Laborex,196681,APROVEL 300MG TAB BL2x14,174,EPDIS
12,KE,Laborex,241634,LANTUS 100 IU/ML 3 ML CR/5,60,EPDIS
12,KE,Laborex,247831,"CO-APROVEL 150/12,5MG TAB28",216,EPDIS
12,KE,Laborex,247832,"CO-APROVEL 300/12,5MG TAB28",1388,EPDIS
12,KE,Laborex,287550,NO - SPA 40MG TAB BL2x10,150,EPDIS
12,KE,Laborex,287552,NO - SPA 40MG TAB BL10x10,576,EPDIS
12,KE,Laborex,289137,NO-SPA 40MG/2ML INJ AMP/25,440,EPDIS
12,KE,Laborex,289138,NO-SPA 40MG/2ML INJ AMP/5,150,EPDIS
12,KE,Laborex,292174,MAALOX 460MG SACH/20 LEMON FLA,4508,EPDIS
12,KE,Laborex,298691,ORELOX 40MG/5ML GRAN 100ML BT1,3216,EPDIS
12,KE,Laborex,307013,AMARYL M 2MG/500 MG TAB 30,2000,EPDIS
12,KE,Laborex,312451,RIFOCINE 250MG/3ML 1INJ,448,EPDIS
12,KE,Laborex,312451,RIFOCINE 250MG/3ML INJ x 1,560,EPDIS
12,KE,Laborex,323473,RHINATHIOL PROMETH 125ML 1SYR,14400,EPDIS
12,KE,Laborex,323473,RHINATHIOL PROMETH SP/125ML,10008,EPDIS
12,KE,Laborex,352016,BRONCHICUM  ELIXIR S 100ML,2846,EPDIS
12,KE,Laborex,374872,ORELOX 200MG FILM COATED TAB10,2520,EPDIS
12,KE,Laborex,380567,APIDRA SOLOSTAR 100IU/ML 3MLX5,100,EPDIS
12,KE,Laborex,407096,ELOXATIN 5MG/ML 20ML INJ VL1,10,EPDIS
12,KE,Laborex,414074,TAXOTERE 80MG/4ML IV  INJ FL1,80,EPDIS
12,KE,Laborex,436418,MAALOX PLUS 200MG TAB BL4x10,1296,EPDIS
12,KE,Laborex,475987,AXACEF 250MG TAB BL10,500,EPDIS
12,KE,Laborex,505579,LASIX 40MG TAB20,14880,EPDIS
12,KE,Laborex,506739,MAALOX SUSP 350ML,79,EPDIS
12,KE,Laborex,518946,LASIX 20MG INJ 5AMP 2ML,1200,EPDIS
12,KE,Laborex,539182,APROVASC 300-5MG TAB BL4X7,100,EPDIS
12,KE,Laborex,539183,APROVASC 150-5MG TAB BL4X7,474,EPDIS
12,KE,Laborex,554510,CORDARONE 200MG TAB30,216,EPDIS
12,KE,Laborex,612011,XATRAL LP 5MG TAB56,410,EPDIS
12,KE,Laborex,615902,LANTUS SOLOSTAR 100IU 3ML 5PN,1720,EPDIS
12,KE,Laborex,615902,LANTUS SOLOSTAR 100IU 3ML 5STY,400,EPDIS
12,KE,Laborex,615926,LANTUS 1000UI VIAL 1'S,250,EPDIS
12,KE,Laborex,615926,LANTUS 100UI VIAL 10ML 1'S,240,EPDIS
12,KE,Laborex,627597,TRITACE 5MG TAB BL2x14,1008,EPDIS
12,KE,Laborex,633072,XATRAL LP 10MG TAB30,2250,EPDIS
12,KE,Laborex,636825,STILNOX 10MG TAB14,6000,EPDIS
12,KE,Laborex,639628,"XATRAL 2,5MG TAB30",50,EPDIS
12,KE,Laborex,639918,EPILIM 200MG TAB BL10X10,616,EPDIS
12,KE,Laborex,642931,EPILIM 400MG/4ML INJ 1VIAL,600,EPDIS
12,KE,Laborex,643215,EPILIM CHRONO 300 TAB10x10,320,EPDIS
12,KE,Laborex,643216,EPILIM CHRONO 500 TAB 10X10,1488,EPDIS
12,KE,Laborex,645815,FLAGYL 200MG/5ML SUSP 100ML,2002,EPDIS
12,KE,Laborex,645818,AMARYL TABS 2MG 30'S,2880,EPDIS
12,KE,Laborex,645819,AMARYL TABS 4MG 30'S,900,EPDIS
12,KE,Laborex,645820,AMARYL TABS 1MG 30'S,540,EPDIS
12,KE,Laborex,651777,MUCOSOLVAN 1.5G/100ML SYR BT1,12000,EPDIS
12,KE,Laborex,651969,BUSCOPAN 10MG TAB BL5X10,5310,EPDIS
12,KE,Laborex,655022,CLEXANE 2000IU/0.2ML INJ2,1911,EPDIS
12,KE,Laborex,655023,CLEXANE 4000IU/0.4ML INJ2,990,EPDIS
12,KE,Laborex,655024,CLEXANE 6000IU/0.6ML INJ2,2160,EPDIS
12,KE,Laborex,655025,CLEXANE 8000IU/0.8ML INJ2,2000,EPDIS
12,KE,Laborex,664051,FLAGENTYL 500MG TAB4,19000,EPDIS
12,KE,Laborex,670688,MONO-TILDIEM SR 200MG CAP28,350,EPDIS
12,KE,Laborex,694156,TAVANIC 500MG  INJ 100ML,300,EPDIS
12,KE,Laborex,698116,BIOFERON 305MG CAPS BL3x10,30,EPDIS
