country,distributor,distributor_customer_name,sanofi_customer_name
KE,Laborex,KENGEN                        ,KENGEN                        
KE,Laborex,CEDAR CLINICAL ASSOCIATES     ,CEDAR CLINICAL ASSOCIATES
KE,Laborex,GUARDIAN CHEMIST              ,GUARDIAN PHARMACEUTICALS
KE,Laborex,GILO CHEMIST                  ,GILO CHEMIST
KE,Laborex,TRANSLATIONS HEALCARE LTD     ,TRANSLATIONS HEALCARE LTD
KE,Laborex,GERTRUDES G.CHILDREN MUTHAIGA ,GERTRUDES G.CHILDREN MUTHAIGA
KE,Laborex,STAFF: JAMES KABIRU         NK,CASH SALES STAFF
KE,Laborex,RAJ PHARMACY                  ,RAJ PHARMACY LIMITED
KE,Laborex,CROSSAL CHEMICAL SERVICES     ,CROSSAL CHEMICAL SERVICES
KE,Laborex,PORTAL PHARMACY               ,PORTAL PHARMACY
KE,Laborex,BETALIFE CHEMIST              ,BETALIFE CHEMIST              
KE,Laborex,BERYL PHARMACY                ,BERYL PHARMACY
KE,Laborex,HEALTHWAY CHEMIST             ,HEALTHWAY CHEMIST             
KE,Laborex,SALES: NAIROBI 72             ,CASH SALES CUSTOMER - NAIROBI
KE,Laborex,AVENUE RONGAI                 ,AVENUE HEALTHCARE - RONGAI
KE,Laborex,DR.PATROBA ONKOBA             ,DR.PATROBA ONKOBA             
KE,Laborex,TAWFIQ HOSPITAL               ,TAWFIQ HOSPITAL - MALINDI
KE,Laborex,SAYYIDA FATIMA HOSPITAL       ,SAYYIDA FATIMAH HOSPITAL - MOMBASA
KE,Laborex,COPTIC HOSPITAL               ,COPTIC HOSPITAL
KE,Laborex,ADORA CHILDREN CLINIC         ,ADORA CHILDREN CLINIC
KE,Laborex,AGA KHAN HOSPITAL KISUMU      ,AGA KHAN HOSPITAL KISUMU
KE,Laborex,MEDICX PHARMACEUITICALS LTD   ,MEDICX PHARMACEUITICALS LTD   
KE,Laborex,FREB PHARMACEUTICALS LTD      ,FREB PHARMACEUTICALS LTD
KE,Laborex,BUKURA PHARMACY               ,BUKURA PHARMACY
KE,Laborex,KAPTLD                        ,KAPTLD
KE,Laborex,FORCE MEMORIAL HOSPITAL       ,FORCES MEMORIAL HOSPITAL
KE,Laborex,THE KENYA ARMY                ,KENYA ARMY HEADQUARTERS
KE,Laborex,VIHIGA ALPHA MED AGENCY       ,VIHIGA ALPHA MED AGENCY
KE,Laborex,THWAKE PHARMACY               ,THWAKE PHARMACY
KE,Laborex,ZEN PHARMACEUTICALS           ,ZEN PHARMACEUTICALS           
KE,Laborex,FRIENDS CHEMISTS LTD          ,FRIENDS CHEMISTS LTD
KE,Laborex,KAPEPHARMA PHARMACY           ,KAPEPHARMA PHARMACY
KE,Laborex,WARWICK MEDICAL CENTER        ,WARWICK MEDICAL CENTER
KE,Surgipharm,AAR HEALTHCARE (KENYA) LIMITED - MSA,AAR HEALTHCARE (KENYA) LIMITED - MSA
KE,Surgipharm,AAR HEALTHCARE (KENYA) LIMITED - NBI,AAR HEALTHCARE KENYA LTD
KE,Surgipharm,ACHIMS CHEMIST,ACHIMS CHEMIST
KE,Surgipharm,ADAKIM CHEMIST(2010) LTD.,ADAKIM CHEMIST
KE,Surgipharm,AFRICA GREATNESS PHARMACEUTICALS CONSULTANTS,A G PHARMACEUTICAL
KE,Surgipharm,AFYA INTERNATIONAL HOSPITAL,AFYA INTERNATIONAL HOSPITAL
KE,Surgipharm,AGA KHAN HEALTH SERVICES(KSM),AGA KHAN HOSPITAL KISUMU
KE,Surgipharm,AGA KHAN HOSPITAL (MSA),AGA KHAN HOSPITAL MOMBASA
KE,Surgipharm,AGA KHAN HOSPITAL (NRB),AGA KHAN HOSPITAL NAIROBI
KE,Surgipharm,AGMART PHARMACEUTICALS,AGMART PHARMACEUTICALS
KE,Surgipharm,AHLAM CHEMISTS,AHLAM CHEMIST
KE,Surgipharm,AL-HIDDAYA PHARMACEUTICALS LTD.,AL-HIDDAYA PHARMACEUTICALS LTD.
KE,Surgipharm,AL-MANAAR PHARMACEUTICALS LTD,AL-MANAAR PHARMACEUTICALS LTD
KE,Surgipharm,AL-SHIFA PHARMACY,AL-SHIFA PHARMACY LTD - MOMBASA
KE,Surgipharm,ARACHIS PHARMACEUTICALS LTD(CASH A/C),ARACHIS PHARMACEUTICALS LTD
KE,Surgipharm,ARMY DRUG STORE (SUSP A/C),KENYA ARMY HEADQUARTERS
KE,Surgipharm,ATOM PHARMACEUTICALS LTD,ATOM PHARMACEUTICAL LTD
KE,Surgipharm,AVA PHARMACY LTD,AVA PHARMACY LTD
KE,Surgipharm,AVENUE HEALTHCARE  - EMBAKASI,AVENUE HEALTHCARE - EMBAKASI
KE,Surgipharm,AVENUE HEALTHCARE - ELDORET,AVENUE HEALTHCARE - ELDORET
KE,Surgipharm,AVENUE HEALTHCARE - ENTERPRISE,AVENUE HEALTHCARE - ENTERPRISE
KE,Surgipharm,AVENUE HEALTHCARE  GARDEN CITY,AVENUE HEALTHCARE GARDEN CITY
KE,Surgipharm,AVENUE HEALTHCARE - KISUMU,AVENUE HEALTHCARE - KISUMU
KE,Surgipharm,AVENUE HEALTHCARE - LIFESTYLE.,AVENUE HEALTHCARE - NAIROBI BRANCH
KE,Surgipharm,AVENUE HEALTHCARE - NAKURU,AVENUE HEALTHCARE - NAKURU
KE,Surgipharm,AVENUE HEALTHCARE - NGONG ROAD,AVENUE HEALTHCARE - NGONG ROAD
KE,Surgipharm,AVENUE HEALTHCARE - RONGAI,AVENUE HEALTHCARE - RONGAI
KE,Surgipharm,AVENUE HEALTHCARE LTD(MSA),AVENUE HEALTHCARE LTD MOMBASA
KE,Surgipharm,AVENUE HEALTHCARE-BURUBURU,AVENUE HEALTHCARE-BURUBURU
KE,Surgipharm,AVENUE HEALTHCARE-GREENSPAN MALL,AVENUE HEALTHCARE-GREENSPAN MALL
KE,Surgipharm,AVENUE HEALTHCARE-LANGATA,AVENUE HEALTHCARE-LANGATA
KE,Surgipharm,AVENUE HEALTHCARE-SOUTH C,AVENUE HEALTHCARE-SOUTH C
KE,Surgipharm,AVENUE HEALTHCARE-THIKA,AVENUE HEALTHCARE LTD THIKA BR
KE,Surgipharm,AVENUE HOSPITAL LTD.,AVENUE HOSPITAL LTD.
KE,Surgipharm,BADAR PHARMACY LTD.,BADAR PHARMACY LTD.
KE,Surgipharm,BATIAN PEAK PHARMACEUTICALS,BATIAN PEAK PHARMACEUTICALS LTD
KE,Surgipharm,BEKY HOLDINGS LIMITED,BEKY HOLDINGS PHARMACY LTD
KE,Surgipharm,BEL-EA PHARMACY LTD,BEL-EA PHARMACY LTD
KE,Surgipharm,BELLADONNA PHARMACY,BELLADONNA PHARMACY
KE,Surgipharm,BENFAH CHEMIST,BENFAH CHEMIST
KE,Surgipharm,BENUNA CHEMISTS,BENUNA CHEMISTS
KE,Surgipharm,BIBO PHARMACEUTICALS LTD,BIBO PHARMACEUTICALS LTD
KE,Surgipharm,BILOVA CHEMISTS LTD,BILOVA CHEMISTS LTD
KE,Surgipharm,BOMENI CHEMIST LTD,BOMENI CHEMIST LTD
KE,Surgipharm,BOMU HOSPITAL,BOMU HOSPITAL
KE,Surgipharm,BREEZEPHARM CHEMIST,BREEZEPHARM CHEMIST
KE,Surgipharm,BUNGOMA WEST CHEMIST LTD.,BUNGOMA WEST CHEMIST LTD.
KE,Surgipharm,BURHANI PHARMACY,BURHANI PHARMACY - MOMBASA
KE,Surgipharm,CALWIN PHARMA LIMITED,CALWIN PHARMA LIMITED
KE,Surgipharm,CANAAN PHARMACEUTICALS LTD,CANAAN PHARMACEUITICAL LTD
KE,Surgipharm,CARE & CURE PHARMACY,CARE & CURE PHARMACY
KE,Surgipharm,CARE CHEMISTS,CARE CHEMIST LTD
KE,Surgipharm,CARE HOSPITAL LTD,CARE HOSPITAL LIMITED
KE,Surgipharm,CASH ACCOUNT MSA,CASH SALE CUSTOMER - MOMBASA
KE,Surgipharm,CASH SALE (C.O.D),CASH SALES CUSTOMER - NAIROBI
KE,Surgipharm,CENTRALE HUMANITAIRE MED PHARM,C.H.M.P
KE,Surgipharm,CENTRE LINE PHARMACY,CENTRE LINE PHARMACY
KE,Surgipharm,CENTURION PHARMACY LTD.,CENTURION PHARMACY LTD
KE,Surgipharm,CHOICE PHARMACEUTICAL,CHOICE PHARMACEUTICALS
KE,Surgipharm,CITY HEALTH LIMITED,CITY HEALTH LIMITED
KE,Surgipharm,CITY LINK PHARMA LTD,CITY LINK PHARMA LTD
KE,Surgipharm,COLUMBIA AFRICA HEALTHCARE LTD.,COLUMBIA AFRICA HEALTHCARE LTD
KE,Surgipharm,COPTIC CHURCH NURSING HOME,COPTIC HOSPITAL
KE,Surgipharm,CROSSAL CHEMICAL SERVICES,CROSSAL CHEMICAL SERVICES
KE,Surgipharm,DAMAGED/EXPIRED/MISSING GOODS,DAMAGED/EXPIRED/MISSING GOODS
KE,Surgipharm,DAWAMART CHEMISTS  LTD,DAWAMART CHEMISTS  LTD
KE,Surgipharm,DELIVERY NOTE,DELIVERY NOTE
KE,Surgipharm,DIAMOND ARCADE PHARMACY,DIAMOND ARCADE PHARMACY
KE,Surgipharm,DIANI BEACH HOSPITAL,DIANI BEACH HOSPITAL - MOMBASA
KE,Surgipharm,DISCHEM PHAMACIE,DISCHEM PHARMACIE
KE,Surgipharm,DOCPHARMA (CASH A/C),DOCPHARMA LTD
KE,Surgipharm,DOVEYPHARMA LTD(NAIROBI),DOVEY PHARMACEUTICALS LIMITED
KE,Surgipharm,DR. H.S. GHATAURA,DR. H.S. GHATAURA
KE,Surgipharm,DR. RAKESH RAJPAL,DR. RAKESH RAJPAL
KE,Surgipharm,DR. S.K. BHASIN,DR. S.K. BHASIN
KE,Surgipharm,DR. V. S. SUR,DR. V. S. SUR
KE,Surgipharm,DR. WACHIRA HEALTH SERVICES LTD,DR. WACHIRA HEALTH SERVICES LTD
KE,Surgipharm,DR.GEOFFREY MWANZA MUTIO,DR.GEOFFREY MWANZA MUTIO
KE,Surgipharm,EASTLEIGH PHARMACEUTICAL CO,EASTLEIGH PHARMACEUTICALS LTD
KE,Surgipharm,EASTON PHARMACEUTICALS LTD TWN,EASTON PHARMACEUTICALS LTD TWN
KE,Surgipharm,EDWARD ST ROSE CO. LTD,EDWARD ST. ROSE CO. LTD
KE,Surgipharm,ELDOBASE CHEMISTS,ELDOBASE CHEMIST
KE,Surgipharm,ELDOCHEM PHARMACY LTD,ELDOCHEM PHARMACY LTD
KE,Surgipharm,ELDOHOSP PHARMACEUTICALS LTD,ELDOHOSP PHARMACEUTICALS LTD
KE,Surgipharm,ELEMENTAITA PHARMACEUTICALS,ELEMENTAITA PHARMACEUTICALS
KE,Surgipharm,ELMART PHARMA LTD,ELMART PHARMA LTD
KE,Surgipharm,EQUITY AFIA LTD.,EQUITY AFIA LIMITED
KE,Surgipharm,ESMAC CHEMIST,ESMAC CHEMIST
KE,Surgipharm,FADHIRACHEM PHARMACEUTICALS,FADHIRACHEM PHARMACEUTICALS
KE,Surgipharm,FAIZ PHARMACY,FAIZ PHARMACY - MOMBASA -
KE,Surgipharm,FLAME TREE PHARMACY,FLAME TREE PHARMACY
KE,Surgipharm,FORCES MEM HOSP (SUSP A/C ),FORCES MEMORIAL HOSPITAL
KE,Surgipharm,FREB PHARMACY,FREB PHARMACEUTICALS LTD
KE,Surgipharm,FREETOWN CHEMIST,FREETOWN CHEMIST
KE,Surgipharm,FURAHA (K) LTD,FURAHA (K) LTD
KE,Surgipharm,FUSAM INVESTMENTS LTD,FUSAM INVESTMENTS LTD
KE,Surgipharm,GATHIMAINI PHARMACY CO. LTD,GATHIMAINI PHARMACY
KE,Surgipharm,GENERICS AFRICA LTD.,GENERIC AFRICA LTD
KE,Surgipharm,GERTRUDE'S CHILDREN HOSPITAL,GERTRUDE'S CHILDREN HOSPITAL
KE,Surgipharm,GONDIAN PHARMACEUTICALS,GONDIAN PHARMACY-CASH
KE,Surgipharm,GOODLIFE PHARMACY LTD,GOODLIFE PHARMACY LIMITED
KE,Surgipharm,GREEN COUNTY PHARMACY(CASH A/C),GREEN COUNTY PHARMACY(CASH A/C)
KE,Surgipharm,GUARDIAN PHARMACEUTICALS,GUARDIAN PHARMACEUTICALS
KE,Surgipharm,GURU NANAK R.S.HOSPITAL,GURU NANAK RAMGARHIA SIKH HOSPITAL
KE,Surgipharm,HARIPHARM PHARMACY LTD,HARIPHARM PHARMACY LTD
KE,Surgipharm,HARTLANE PHARMACY,HARTLANE PHARMACEUTICALS LTD
KE,Surgipharm,HEALTH SOURCE MEDICAL LTD,HEALTH SOURCE MEDICAL CENTER
KE,Surgipharm,HEALTHWAY CHEMIST,HEALTHWAY CHEMIST - TOM MBOYA
KE,Surgipharm,HEMLOCK PHARMACY LTD,HEMLOCK PHARMACY LTD
KE,Surgipharm,HIFIN TECHNOSYS LIMITED,HIFIN TECHNOSYS LIMITED
KE,Surgipharm,HIGHRIDGE PHARMACY LTD,HIGHRIDGE PHARMACY LTD
KE,Surgipharm,HIKMAS PHARMA LTD,HIKMAS PHARMA LTD
KE,Surgipharm,HOPEPHARM PHARMACEUTICALS LTD.,HOPEPHARM PHARMACEUTICALS LTD
KE,Surgipharm,I.C.R.C. (SUSPENSE AC $),I.C.R.C. (SUSPENSE AC $)
KE,Surgipharm,IDEAL COUNTY CHEMIST,IDEAL COUNTY CHEMIST
KE,Surgipharm,INDEPENDENT PHARMACY LIMITED,INDEPENDENT PHARMACY LIMITED
KE,Surgipharm,ION KENYA C/O WESSEX PH. (CASH A/C),ION KENYA
KE,Surgipharm,JACARANDA CHEMISTS,JACARANDA CHEMISTS LTD.
KE,Surgipharm,JACKS PHARMACY,JACKS PHARMACY LTD
KE,Surgipharm,JAIT PHARMACY,JAIT PHARMACY
KE,Surgipharm,JAMB PHARMACY LIMITED,JAMB PHARMACY LIMITED
KE,Surgipharm,JERUSALEM CHEMISTS,JERUPHARM CHEMISTS LTD
KE,Surgipharm,JOCHAM HOSPITAL,JOCHAM HOSPITAL LTD - MOMBASA
KE,Surgipharm,KAM PHARMACY (I.P.S. BUILDING),KAM PHARMACY LTD
KE,Surgipharm,KAREN CHEMISTS,KAREN CHEMIST
KE,Surgipharm,KEMSA (SUSP-USD),KEMSA
KE,Surgipharm,KENTONS LTD.,KENTONS LIMITED KISUMU AC
KE,Surgipharm,KENYA ASS.OF EPILEPTICS(KAWE),KENYA ASS.OF EPILEPTICS(KAWE)
KE,Surgipharm,KENYA ELECTRICITY GEN.CO.-NRB,KENYA ELECTRICITY GEN.CO.-NRB
KE,Surgipharm,KIJABE MEDICAL CENTRE,A.I.C. KIJABE HOSPITAL
KE,Surgipharm,KIMATHI STREET MEDICAL CENTRE,KIMATHI STREET MEDICAL CENTRE
KE,Surgipharm,KIREC PHARMACEUTICALS,KIREC PHARMACEUTICALS LTD
KE,Surgipharm,KLINCARE PHARMACY,KLINCARE PHARMACY
KE,Surgipharm,KRISHNA CHEMISTS LTD,KRISHNA CHEMIST LTD
KE,Surgipharm,LADNAN HOSPITAL,LADNAN HOSPITAL
KE,Surgipharm,LAVIDA PHARMACEUTICALS,LAVIDA PHARMACEUTICALS
KE,Surgipharm,LAVIDA PHARMACEUTICALS- RUAKA,LAVIDA PHARMACEUTICALS- RUAKA
KE,Surgipharm,LAVIDA PHARMACEUTICALS- RUIRU,LAVIDA PHARMACEUTICALS- RUIRU
KE,Surgipharm,LEBILLE PHARMACEUTICALS LTD (CASH A/C),LEBILLE PHARMACEUTICALS
KE,Surgipharm,LENANA PHARMACEUTICALS LTD,LENANA PHARMACEUTICAL LTD
KE,Surgipharm,M. I. B. M. -,M. I. B. M. -
KE,Surgipharm,M.P SHAH HOSPITAL,M.P SHAH HOSPITAL
KE,Surgipharm,MAKADARA CHEMISTS,MAKADARA CHEMISTS LTD. - MOMBASA
KE,Surgipharm,MAKUPA CHEMISTS,MAKUPA CHEMISTS LIMITED - MOMBASA
KE,Surgipharm,MALIBA PHARMACY,MALIBA PHARMACY ELDORET ACC
KE,Surgipharm,MALINDI CHEMISTS LTD,MALINDI CHEMISTS LTD
KE,Surgipharm,MARIAN PHARMACY,MARIAN PHARMACY
KE,Surgipharm,MEDICAL FUND OF S.G.S.S.,MEDICAL FUND OF S.G.S.S.
KE,Surgipharm,MEDICART LIMITED,MEDICART LIMITED
KE,Surgipharm,MEDICHEM PHARMACY,MEDICHEM PHARMACY
KE,Surgipharm,MEDIMART HEALTHCARE LTD - THIKA ROAD,MEDIMART HEALTHCARE LTD - THIKA ROAD
KE,Surgipharm,MEDIPOINT (E.A) LTD.,MEDIPOINT PHARMACEUTICALS LTD
KE,Surgipharm,MEDSOURCE GROUP LTD,MEDSOURCE GROUP LTD
KE,Surgipharm,MEEK PHARMA LIMITED,MEEK PHARMA LIMITED
KE,Surgipharm,MEMON MEDICAL CENTRE,MEMON MEDICAL CENTRE
KE,Surgipharm,MENELIK MEDICAL CENTRE,MENELIK MEDICAL CENTRE
KE,Surgipharm,MERIDIAN EQUATOR HOSPITAL - 1,MERIDIAN EQUATOR HOSPITAL - 1
KE,Surgipharm,MERU ANNEX CHEMIST,MERU ANNEX CHEMIST
KE,Surgipharm,METROPOLITAN CHEMISTS & CO.LTD,METROPOLITAN CHEMISTS LTD
KE,Surgipharm,METROPOLITAN HOSPITAL LTD,METROPOLITAN HOSPITAL LTD
KE,Surgipharm,MEVIDA PHARMACEUTICALS,MEVIDA PHARMACEUTICALS
KE,Surgipharm,MEWA MEDICAL CENTRE,MEWA HOSPITAL
KE,Surgipharm,MINGO PHARMACY,MINGO PHARMACY
KE,Surgipharm,MISSION FOR ESSENTIAL DRUGS,MISSION FOR ESSENTIAL DRUGS (M.E.D.S)
KE,Surgipharm,MOI TEACHING AND REFERRAL HOSP (SUSP A/C),MOI TEACHING & REFERRAL HOSP (M.T.R.H)
KE,Surgipharm,MOMBASA HOSPITAL ASS.,MOMBASA HOSPITAL
KE,Surgipharm,MOTHERS PHARMACY,MOTHERS PHARMACY - ELD ACC
KE,Surgipharm,MUIGANANIA PHARMACY,MUIGANANIA PHARMACY
KE,Surgipharm,NAIROBI EAST HOSPITAL LTD,NAIROBI EAST HOSPITAL LTD
KE,Surgipharm,NAIROBI HOSPITAL,THE NAIROBI HOSPITAL
KE,Surgipharm,NAIROBI SOUTH HOSPITAL,NAIROBI SOUTH HOSPITAL
KE,Surgipharm,NAIROBI WEST HOSPITAL,NAIROBI WEST HOSPITAL
KE,Surgipharm,NAZARENE CLINIC,NAZARENE CLINIC
KE,Surgipharm,NEW LEMUMA PHARMACY CO LTD,NEW LEMUMA PHARMACY CO LTD
KE,Surgipharm,NEW VIPINGO PHARMACY,NEW VIPINGO PHARMACY
KE,Surgipharm,NILA PHARMACY LTD,NILA PHARMACEUTICALS
KE,Surgipharm,NILSON PHARMACEUTICALS,NILSON PHARMACEUTICALS LTD
KE,Surgipharm,NORTHERN PHARMACY LIMITED,NORTHERN PHARMACY
KE,Surgipharm,NYALI BRIDGE MOMBASA HOSPITAL,NYALI BRIDGE MOMBASA HOSPITAL
KE,Surgipharm,NYERI MED SERV LTD/OUTSPAN HSP,NYERI MED SERV LTD/OUTSPAN HSP
KE,Surgipharm,OMAERA PHARMACEUTICALS LTD.,OMAERA PHARMACEUTICALS LTD.
KE,Surgipharm,ORION PHARMACY LIMITED[FOREST BRANCH],ORION PHARMACY LTD.
KE,Surgipharm,ORION PHARMACY-LANDMARK,ORION PHARMACY LTD.
KE,Surgipharm,ORION PHARMACY-MUTHAIGA,ORION PHARMACY LTD.
KE,Surgipharm,PANDYA MEMORIAL HOSPITAL,PANDYA MEMORIAL HOSPITAL - MOMBASA
KE,Surgipharm,PHARMA & ALLIED LOGISTICS LTD,PHARMA & ALLIED LOGISTICS LTD
KE,Surgipharm,PHARMACY LINKS,PHARMACY LINKS C/O MURAVEJ HOLDINGS
KE,Surgipharm,PHARMAPLUS PHARMACEUTICALS LTD,PHARMAPLUS PHARMACEUTICALS LTD
KE,Surgipharm,PHARMART ABC CHEMIST LTD,PHARMART CHEMIST LIMITED.
KE,Surgipharm,PHARMART GALLERIA CHEMIST LTD,PHARMART CHEMIST LIMITED.
KE,Surgipharm,PHILMED PHARMACY LTD.,PHILMED LIMITED
KE,Surgipharm,PORTAL PHARMACY LTD,PORTAL PHARMACY
KE,Surgipharm,PORTAL PHARMACY LTD (TWO RIVERS),PORTAL PHARMACY
KE,Surgipharm,PREMIER HOSPITAL LTD,PREMIER HOSPITAL LIMITED
KE,Surgipharm,PRIMECARE HEALTHCARE SERVICES,PRIMECARE HEALTHCARE SERVICES
KE,Surgipharm,RAFIKI CHEMIST,RAFIKI CHEMISTS
KE,Surgipharm,RAJ PHARMACY LIMITED,RAJ PHARMACY LIMITED
KE,Surgipharm,RANGECHEM PHARMACEUTICALS LTD,RANGECHEM PHARMACEUTICALS LTD
KE,Surgipharm,RAZPHA CHEMIST,RAZPHA CHEMIST
KE,Surgipharm,REALE MEDICAL CENTRE LTD.,REALE MEDICAL CENTRE LTD.
KE,Surgipharm,SABOTI CHEMIST,SABOTI CHEMIST KISUMU AC
KE,Surgipharm,SAGITARIX LTD,SAGITARIX LTD
KE,Surgipharm,SAIFEE FOUNDATION MED CENTRE,SAIFEE FOUNDATION & CENTRE
KE,Surgipharm,SALAMA PHARMACEUTICALS,SALAMA PHARMACEUTICALS
KE,Surgipharm,SATYA PHARMACY LIMITED,SATYA PHARMACY LIMITED
KE,Surgipharm,SEA-LANE PHARMACEUTICALS,SEA-LANE PHARMACEUTICALS
KE,Surgipharm,SHAMCHEM PHARMACY,SHAMCHEM PHARMACY
KE,Surgipharm,SHIELD PHARMACEUTICALS LTD,SHIELD PHARMACEUTICALS LIMITED
KE,Surgipharm,SHIFA CHEM LIMITED,SHIFA CHEM LTD. - MOMBASA
KE,Surgipharm,SHIKANGO PHARMACY,SHIKANGO PHARMACY
KE,Surgipharm,SHREE JALARAM PHARMACY(CASH A/C),JALARAM MEDICAL CENTER
KE,Surgipharm,SIERRA DISPENSING CHEMISTS LTD,SIERRA DISPENSING CHEMISTS LTD
KE,Surgipharm,SKY HEALTHCARE LIMITED,SKY HEALTHCARE LIMITED
KE,Surgipharm,SMARTLIFE CHEMIST/INV 20297842,SMARTLIFE CHEMIST/INV 20297842
KE,Surgipharm,SONACHEM PHARMACEUTICALS,SONACHEM PHARMACEUTICALS
KE,Surgipharm,STAFF CASH SALES,CASH SALES STAFF
KE,Surgipharm,SUNCITY CHEMISTS LTD.,SUNCITY CHEMISTS LTD
KE,Surgipharm,SUNMED PHARMACY LTD,SUNMED PHARMACY LTD
KE,Surgipharm,SUPREME PHARMACY LTD,SUPREME PHARMACY LTD
KE,Surgipharm,SURGIK PHARMACEUTICALS,SURGIK PHARMACEUTICALS LTD
KE,Surgipharm,TEALANDS CHEMISTS LIMITED(KCH),TEALANDS CHEMISTS LIMITED
KE,Surgipharm,TEMPLE STORES PHARMACEUTICALS,TEMPLE STORES PHARMACEUTICALS
KE,Surgipharm,THE MATER HOSPITAL,MATER MISEROCORDIAE HOSPITAL
KE,Surgipharm,THE NAIROBI WOMENS HOSPITAL,NAIROBI WOMENS HOSPITAL LTD
KE,Surgipharm,THWAKE PHARMACY,THWAKE PHARMACY
KE,Surgipharm,TOUCHSTONE PHARMACEUTICALS LTD.,TOUCHSTONE PHARMACEUTICALS LTD
KE,Surgipharm,TRANLEOS CHEMIST,TRANLEOS CHEMIST
KE,Surgipharm,TRANSCHEM PHARMACY,TRANSCHEM PHARMACEUTICALS
KE,Surgipharm,TRANSLAB PHARMACEUTICALS LTD,TRANSLAB PHARMACEUTICALS LTD
KE,Surgipharm,TRANSWIDE PHARMACY,TRANSWIDE PHARMACEUTICALS LTD
KE,Surgipharm,TWO FAMILIES LTD - KAREN,TWO FAMILIES LTD - KAREN
KE,Surgipharm,TWO FAMILIES LTD - PARKLANDS LIMURU ROAD,TWO FAMILIES LIMITED - PHARMACY
KE,Surgipharm,UNIVERSITY OF NAIROBI - STAFF,UNIVERSITY OF NAIROBI - CLINIC
KE,Surgipharm,UNIVERSITY OF NAIROBI - STUDENTS' AC.,UNIVERSITY OF NAIROBI - CLINIC
KE,Surgipharm,UPESI PHARMACY,UPESI PHARMACY
KE,Surgipharm,UPPER HILL MEDICAL CENTRE LTD,UPPER HILL MEDICAL CENTRE LTD
KE,Surgipharm,USHIRIKA - MARTIAN LIMITED,USHIRIKA - MARTIAN LIMITED
KE,Surgipharm,UTABORA PHARMACY,UTABORA PHARMACY
KE,Surgipharm,UTAMADUNI PHARMACEUTICALS LTD,UTAMADUNI PHARMACEUTICALS LTD
KE,Surgipharm,VETERAN PHARMACEUTICALS LTD,VETERAN PHARMACEUTICALS LTD
KE,Surgipharm,VIRDI PHARMACY LTD,VIRDI PHARMACY LTD
KE,Surgipharm,WALLPHARM CHEMIST,WALLPHARM CHEMIST
KE,Surgipharm,WELLCARE MEDICAL CENTER,WELLCARE MEDICAL CENTER
KE,Surgipharm,WESCHEM PHARMACY,WESCHEM PHARMACY
KE,Surgipharm,YAYA CHEMISTS,YAYA CHEMISTS
KE,Harleys,A G Pharmaceutical,A G PHARMACEUTICAL
KE,Harleys,A.I.C Kijabe Mission Hospital,A.I.C. KIJABE HOSPITAL
KE,Harleys,Africana Mall Healthcare Limited - CASH,AFRICANA MALL HEALTHCARE LIMITED - CASH
KE,Harleys,Afromed Healthcare Pharmacy-PH,AFROMED HEALTHCARE PHARMACY-PH
KE,Harleys,Akash Pharmacy - Kakamega,AAKASH PHARMACY LTD
KE,Harleys,Al Habib-Cash,AL HABIB-CASH
KE,Harleys,Alchem Pharmacy Ltd,ALCHEM PHARMACY LTD
KE,Harleys,Alhidaya Chemist,Alhidaya Chemist
KE,Harleys,Apec Pharmacy-Cash,APEC PHARMACY LTD
KE,Harleys,Arachis Pharmaceuticals,ARACHIS PHARMACEUTICALS LTD
KE,Harleys,Ark Pharmacy-Cash,ARK PHARMACY-CASH
KE,Harleys,Avenue Hospital,AVENUE HOSPITAL LTD.
KE,Harleys,Bamburi Light Pharmacy-Cash,BAMBURI LIGHT PHARMACY
KE,Harleys,Barichem-Cash,BARICHEM-CASH
KE,Harleys,Baychem-Cash,Baychem-Cash
KE,Harleys,Berurgaa Pharmacy,Berurgaa Pharmacy
KE,Harleys,Beta Care Hospital Ltd,BETA CARE HOSPITAL LTD
KE,Harleys,Bitab Pharmacy-Cash,Bitab Pharmacy-Cash
KE,Harleys,Bliss GVS Healthcare Limited,BLISS GVS HEALTHCARE LTD/ ASTERIXS
KE,Harleys,Blue Oak Pharmacy-Cash,BLUE OAK PHARMACY-CASH
KE,Harleys,Bondeni Chemist - Mombasa,BONDENI CHEMIST - MOMBASA
KE,Harleys,Bungoma Chemist Kisumu AC,BUNGOMA CHEMIST LIMITED
KE,Harleys,Chemworld Pharmacy,CHEMWORLD PHARMACY
KE,Harleys,Cherathimo Chemist Ltd -  Cash,Cherathimo Chemist Ltd -  Cash
KE,Harleys,Citylife Pharmacy-Cash,CITYLIFE PHARMACY-CASH
KE,Harleys,Columbia Africa Healthcare Ltd,COLUMBIA AFRICA HEALTHCARE LTD
KE,Harleys,Curescene Intercose Pharmacy-Cash,Curescene Intercose Pharmacy-Cash
KE,Harleys,Dakar Medical Services,DAKAR MEDICAL SERVICES
KE,Harleys,Danmed Pharmacy-Cash,Danmed Pharmacy-Cash
KE,Harleys,Dawaplus Pharmaceuticals-Cash,Dawaplus Pharmaceuticals-Cash
KE,Harleys,Dm Polin-Cash,Dm Polin-Cash
KE,Harleys,Dosichem-Cash,DOSICHEM-CASH
KE,Harleys,Dr John Kisiangani,DR JOHN KISIANGANI
KE,Harleys,Dr P S Njuguna,DR P S NJUGUNA
