MONTH,COUNTRY,DISTRIBUTOR,Distributor NAMING,QUANTITY_UNITS
4,KE,surgipharm,FLEMING SUSP 457MG/5ML * 70ML,2935
4,KE,surgipharm,FLEMING TABS 1 G * 2*7'S,68
4,KE,surgipharm,FLEMING TABS 625MG * 14'S,5458
4,KE,surgipharm,LANTUS 10ml VIAL,49
4,KE,surgipharm,LANTUS 3ml CARTRIDGE * 5's,16
4,KE,surgipharm,LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,3010
4,KE,surgipharm,LASIX AMPS 2ml * 5,238
4,KE,surgipharm,LASIX TABS 40mg * 20,4740
4,KE,surgipharm,MONO-TILDIEM CAPS SR 200mg * 28's,286
4,KE,surgipharm,ORELOX SUSP 40MG/5ML 100ML,6193
4,KE,surgipharm,ORELOX SUSP 40MG/5ML 50ML,2508
4,KE,surgipharm,ORELOX TABS 100MG *10'S,5660
4,KE,surgipharm,ORELOX TABS 200MG *10'S,7047
4,KE,surgipharm,PLAVIX TABS 75mg * 28's,826
4,KE,surgipharm,RESONIUM ADULT POWDER 454G,181
4,KE,surgipharm,RIFOCIN INJ. 250mg * 1's,553
4,KE,surgipharm,TARGOCID INJ 400mg * 1s,694
4,KE,surgipharm,TAVANIC INJ. 500mg VIAL,2042
4,KE,surgipharm,TAVANIC TABS 500mg * 5,1553
4,KE,surgipharm,TAXOTERE 80mg/4ml * 1 VIAL,407
4,KE,surgipharm,TRITACE TABS 2.5mg * 28's,425
4,KE,surgipharm,TRITACE TABS 5mg * 28's,1179
4,KE,surgipharm,TRITAZIDE TABS 5/12.5MG * 28'S,152
4,KE,surgipharm,XATRAL LP TABLETS 5mg * 56's,524
4,KE,surgipharm,XATRAL LP TABS 10mg * 30's,1362
4,KE,surgipharm,ZOXON 1GM INJ 1*1 WITH WATER,14776
4,KE,surgipharm,BIOFERON CAPS *30,491
4,KE,surgipharm,BIOFERON SUSP 200ML,1694
4,KE,surgipharm,BISOLVON LINCTUS 200ML,13154
4,KE,surgipharm,BRONCHICUM SYRUP * 100ml,426
4,KE,surgipharm,BUSCOPAN AMPOULES 20mg/1ml * 5's,2645
4,KE,surgipharm,BUSCOPAN TABLETS BP 10MG * 50S,3463
4,KE,surgipharm,DULCOLAX TABLETS 5mg * 30's SugarC,25984
4,KE,surgipharm,ENTEROGERMINA VIALS 5ML * 10's,15705
4,KE,surgipharm,ERCEFURYL CAPSULES 200mg * 28,5
4,KE,surgipharm,ERCEFURYL SUSPENSION 90ml,377
4,KE,surgipharm,MAALOX LEMON STICK 460mg/susp *20s,1809
4,KE,surgipharm,MAALOX PLUS TABLETS 200MG * 40's,1387
4,KE,surgipharm,MUCOSOLVAN LIQUID 15mg/5ml * 100ml,40444
4,KE,surgipharm,NO SPA FORTE TABLETS 80MG * 20,267
4,KE,surgipharm,NO SPA INJECTION 40mg/2ml * 25Amps,407
4,KE,surgipharm,NO SPA TABLETS 40mg * 100's,657
4,KE,surgipharm,NO SPA TABLETS 40mg * 20,595
4,KE,surgipharm,RHINATHIOL ADULT EXP 200M(SUGAR FR),5
4,KE,surgipharm,RHINATHIOL EXPEC/ADULT SYRUP 125ml,7629
4,KE,surgipharm,RHINATHIOL INFANT SYRUP 125ml,10762
4,KE,surgipharm,RHINATHIOL PROMETHAZINE SYRUP 125ml,36050
4,KE,laborex,ALL STAR PEN                  ,534
4,KE,laborex,AMARYL M 2MG CP B/30          ,531
4,KE,laborex,AMARYL M SR 2MG CP B/30       ,1
4,KE,laborex,AMARYL TABS 1MG 30'S          ,0
4,KE,laborex,AMARYL TABS 2MG 30'S          ,1466
4,KE,laborex,AMARYL TABS 4MG 30'S          ,317
4,KE,laborex,APROVASC 150-5MG CP B/28      ,90
4,KE,laborex,APROVASC 300-10MG CP B/28     ,61
4,KE,laborex,APROVASC 300-5MG CP B/28      ,23
4,KE,laborex,APROVEL 150MG RM CP B/28      ,17
4,KE,laborex,APROVEL 300MG RM CP B/28      ,38
4,KE,laborex,BRONCHICUM ELIXIR 100ML       ,0
4,KE,laborex,BUSCOPAN AMPOULES 20MG 5'S    ,18
4,KE,laborex,BUSCOPAN PLUS TABS 50'S      .,0
4,KE,laborex,BUSCOPAN TABS 10MG 50'S      .,5887
4,KE,laborex,CLEXANE 40MG INJ 2'S          ,2631
4,KE,laborex,CLEXANE INJ  20MG 2'S         ,1151
4,KE,laborex,CLEXANE INJ  60MG 2'S         ,7845
4,KE,laborex,CLEXANE INJ 80MG 2'S          ,4585
4,KE,laborex,"CO APROVEL 150/12,5MG RMCP/28 ",157
4,KE,laborex,"CO APROVEL 300/12,5MG RMCP/28 ",44
4,KE,laborex,CORDARONE 200MG CP B/30       ,165
4,KE,laborex,DAONIL TABS 5MG 100'S         ,0
4,KE,laborex,DULCOLAX TABS 5MG 30'S       .,5234
4,KE,laborex,ENTEROGERMINA 2M/5ML F/10     ,29318
4,KE,laborex,EPILIM CHRONO 300MG TABS      ,16
4,KE,laborex,EPILIM CHRONO TABS 500MG 100S ,0
4,KE,laborex,EPILIM EC TABS 200MG 100'S    ,63
4,KE,laborex,EPILIM IV 400MG PER VIAL      ,364
4,KE,laborex,EPILIM SYRUP 200MG/5ML 300ML  ,0
4,KE,laborex,ERCEFURYL 200MG GELU B/28     ,27
4,KE,laborex,ERCEFURYL SUSP BUV F/90ML     ,288
4,KE,laborex,FLAGENTYL 500MG CP B/4        ,4543
4,KE,laborex,FLAGYL INFUSION 100ML         ,0
4,KE,laborex,FLAGYL SUSP 200MG 100ML       ,2258
4,KE,laborex,FLAGYL TABS 400MG 100'S       ,7100
4,KE,laborex,LANTUS 100UI VIAL 10ML        ,5
4,KE,laborex,LANTUS 300IU/3ML CART/5       ,206
4,KE,laborex,LANTUS SOLOSTAR 100IU 3ML 5'S ,0
4,KE,laborex,LASIX INJ 20MG/2ML AMP 5'S    ,5893
4,KE,laborex,LASIX TABS 40MG 20'S          ,6910
4,KE,laborex,"MAALOX ME CIT SUSP4,3MLSAC/20 ",115
4,KE,laborex,MAALOX PLUS 200MG TABS 40'S  .,179
4,KE,laborex,MAALOX PLUS SUSP 150ML        ,0
4,KE,laborex,MAALOX SUSP 350ML             ,0
4,KE,laborex,MONOTILDIEM SR 200MG TAB 28'S ,1
4,KE,laborex,"MUCOSOLVAN 1,5G/100ML SIR    .",0
4,KE,laborex,NO SPA 40MG CP B/100          ,0
4,KE,laborex,NO SPA 40MG CP B/20           ,43
4,KE,laborex,NO SPA 40MG INJ 2ML B/25      ,273
4,KE,laborex,NO SPA 40MG INJ 2ML B/5       ,112
4,KE,laborex,NO SPA 80MG CP B/20           ,13
4,KE,laborex,ORELOX 100MG CP B/10          ,1454
4,KE,laborex,ORELOX 200MG CP B/10          ,0
4,KE,laborex,ORELOX ENF 40MG/5ML SUS/100ML ,1971
4,KE,laborex,ORELOX ENF 40MG/5ML SUSP/50ML ,1935
4,KE,laborex,PLAVIX 75MG CP B/28 AFR       ,94
4,KE,laborex,RHINATHIOL AD 5% SP F/125ML   ,0
4,KE,laborex,"RHINATHIOL ENF 2% 2,5G /125ML ",1
4,KE,laborex,RHINATHIOL PROMETH SP 125ML   ,0
4,KE,laborex,RIFOCIN INJ 250MG 1'S         ,0
4,KE,laborex,STILNOX 10MG COMP B/14        ,0
4,KE,laborex,STILNOX TABLETS 10MG 14'S     ,1
4,KE,laborex,TARGOCID 200MG/3ML INJ /1     ,24
4,KE,laborex,TARGOCID 400MG INJ 1'S        ,0
4,KE,laborex,TAVANIC 500MG CP B/5          ,887
4,KE,laborex,TAVANIC 500MG/+INFLS VLS3M36XE,819
4,KE,laborex,TELFAST 120MG TABS 10'S       ,0
4,KE,laborex,"TRITACE 2,5MG TABS 28'S       ",7
4,KE,laborex,TRITACE 5MG TABS 28'S         ,544
4,KE,laborex,TRITAZIDE 5-25MG CP B/28      ,10
4,KE,laborex,"XATRAL 2,5MG CP B/30          ",12
4,KE,laborex,XATRAL LP 10MG COMP B/30      ,43
4,KE,laborex,XATRAL LP 5MG CP B/56         ,126
