MONTH,COUNTRY,DISTRIBUTOR,Distributor NAMING,QUANTITY_UNITS
3,KE,highchem,EPILIM 300ml SYRUP,1216
3,KE,highchem,EPILIM CHRONO 300mg TABS 100'S,276
3,KE,highchem,EPILIM CHRONO 500mg TABS 100'S,236
3,KE,highchem,ERCEFURYL 200mg CAPS 28'S,708
3,KE,highchem,ERCEFURYL 4% 90ML SUSPENSION,427
3,KE,highchem,FLAGENTYL 500mg TABS,2362
3,KE,highchem,FLAGYL 400mg TABS 100'S,455
3,KE,highchem,FLEMING 1000mg+200mg 5's INJ,94
3,KE,highchem,FLEMING 500mg+125mg TABS 14'S,555
3,KE,highchem,FLEMING 875mg+125mg TABS 14'S,1097
3,KE,highchem,LANTUS 10ml VIAL,
3,KE,highchem,LANTUS SOLOSTAR 3ml 5'S,
3,KE,highchem,LASIX 40mg TABS 20'S,1979
3,KE,highchem,MAALOX PLUS 200MG TABS BL4X10,1
3,KE,highchem,MUCOSOLVAN  1.5G/100ML SYR BT1,1
3,KE,highchem,NO SPA 40mg TABS 100'S,2
3,KE,highchem,NO SPA 40mg/2ml INJECTION 25'S,30
3,KE,highchem,NO SPA 40mg/2ml INJECTION 5'S,1
3,KE,highchem,ORELOX 100mg TABS 10'S,47
3,KE,highchem,ORELOX 200mg TABS 10'S,889
3,KE,highchem,ORELOX 50ml SUSPENSION,2
3,KE,highchem,PLAVIX 75mg TABS 28'S,188
3,KE,highchem,RESONIUM 454g ADULT POWDER,191
3,KE,highchem,RHINATHIOL ENFT 125ml SP,420
3,KE,highchem,RHINATHIOL PROM 125ml SP,1
3,KE,highchem,STILNOX 10mg TABS 14'S,3
3,KE,highchem,TAVANIC 500mg TABS 5'S,1017
3,KE,highchem,TAVANIC INJECTION 500mg,280
3,KE,highchem,TRITACE 2.5 MG TABS 28s,140
3,KE,highchem,TRITACE 5 MG TABS 28s,237
3,KE,highchem,XATRAL LP 10mg TABS 30'S,164
3,KE,highchem,XATRAL LP TABLETS 5MG*56s,4
3,KE,laborex,ALL STAR PEN                  ,549
3,KE,laborex,AMARYL M 2MG CP B/30          ,744
3,KE,laborex,AMARYL M SR 2MG CP B/30       ,253
3,KE,laborex,AMARYL TABS 1MG 30'S          ,0
3,KE,laborex,AMARYL TABS 2MG 30'S          ,2188
3,KE,laborex,AMARYL TABS 4MG 30'S          ,611
3,KE,laborex,APROVASC 150-5MG CP B/28      ,196
3,KE,laborex,APROVASC 300-10MG CP B/28     ,128
3,KE,laborex,APROVASC 300-5MG CP B/28      ,55
3,KE,laborex,APROVEL 150MG RM CP B/28      ,61
3,KE,laborex,APROVEL 300MG RM CP B/28      ,97
3,KE,laborex,BRONCHICUM ELIXIR 100ML       ,131
3,KE,laborex,BUSCOPAN AMPOULES 20MG 5'S    ,57
3,KE,laborex,BUSCOPAN PLUS TABS 50'S      .,0
3,KE,laborex,BUSCOPAN TABS 10MG 50'S      .,6786
3,KE,laborex,CLEXANE 40MG INJ 2'S          ,3309
3,KE,laborex,CLEXANE INJ  20MG 2'S         ,1245
3,KE,laborex,CLEXANE INJ  60MG 2'S         ,8074
3,KE,laborex,CLEXANE INJ 80MG 2'S          ,4656
3,KE,laborex,"CO APROVEL 150/12,5MG RMCP/28 ",217
3,KE,laborex,"CO APROVEL 300/12,5MG RMCP/28 ",169
3,KE,laborex,CORDARONE 200MG CP B/30       ,292
3,KE,laborex,DAONIL TABS 5MG 100'S         ,0
3,KE,laborex,DULCOLAX TABS 5MG 30'S       .,8833
3,KE,laborex,ENTEROGERMINA 2M/5ML F/10     ,34216
3,KE,laborex,EPILIM CHRONO 300MG TABS      ,205
3,KE,laborex,EPILIM CHRONO TABS 500MG 100S ,0
3,KE,laborex,EPILIM EC TABS 200MG 100'S    ,231
3,KE,laborex,EPILIM IV 400MG PER VIAL      ,394
3,KE,laborex,EPILIM SYRUP 200MG/5ML 300ML  ,221
3,KE,laborex,ERCEFURYL 200MG GELU B/28     ,72
3,KE,laborex,ERCEFURYL SUSP BUV F/90ML     ,302
3,KE,laborex,FLAGENTYL 500MG CP B/4        ,5391
3,KE,laborex,FLAGYL INFUSION 100ML         ,0
3,KE,laborex,FLAGYL SUSP 200MG 100ML       ,3049
3,KE,laborex,FLAGYL TABS 400MG 100'S       ,7410
3,KE,laborex,LANTUS 100UI VIAL 10ML        ,77
3,KE,laborex,LANTUS 300IU/3ML CART/5       ,221
3,KE,laborex,LANTUS SOLOSTAR 100IU 3ML 5'S ,17
3,KE,laborex,LASIX INJ 20MG/2ML AMP 5'S    ,5691
3,KE,laborex,LASIX TABS 40MG 20'S          ,9535
3,KE,laborex,"MAALOX ME CIT SUSP4,3MLSAC/20 ",1609
3,KE,laborex,MAALOX PLUS 200MG TABS 40'S  .,958
3,KE,laborex,MAALOX PLUS SUSP 150ML        ,0
3,KE,laborex,MAALOX SUSP 350ML             ,0
3,KE,laborex,MONOTILDIEM SR 200MG TAB 28'S ,14
3,KE,laborex,"MUCOSOLVAN 1,5G/100ML SIR    .",0
3,KE,laborex,NO SPA 40MG CP B/100          ,0
3,KE,laborex,NO SPA 40MG CP B/20           ,142
3,KE,laborex,NO SPA 40MG INJ 2ML B/25      ,279
3,KE,laborex,NO SPA 40MG INJ 2ML B/5       ,167
3,KE,laborex,NO SPA 80MG CP B/20           ,18
3,KE,laborex,ORELOX 100MG CP B/10          ,1607
3,KE,laborex,ORELOX 200MG CP B/10          ,72
3,KE,laborex,ORELOX ENF 40MG/5ML SUS/100ML ,2330
3,KE,laborex,ORELOX ENF 40MG/5ML SUSP/50ML ,3154
3,KE,laborex,PLAVIX 75MG CP B/28 AFR       ,169
3,KE,laborex,RHINATHIOL AD 5% SP F/125ML   ,0
3,KE,laborex,"RHINATHIOL ENF 2% 2,5G /125ML ",191
3,KE,laborex,RHINATHIOL PROMETH SP 125ML   ,14861
3,KE,laborex,RIFOCIN INJ 250MG 1'S         ,0
3,KE,laborex,STILNOX 10MG COMP B/14        ,0
3,KE,laborex,STILNOX TABLETS 10MG 14'S     ,0
3,KE,laborex,TARGOCID 200MG/3ML INJ /1     ,29
3,KE,laborex,TARGOCID 400MG INJ 1'S        ,0
3,KE,laborex,TAVANIC 500MG CP B/5          ,953
3,KE,laborex,TAVANIC 500MG/+INFLS VLS3M36XE,817
3,KE,laborex,TELFAST 120MG TABS 10'S       ,0
3,KE,laborex,"TRITACE 2,5MG TABS 28'S       ",14
3,KE,laborex,TRITACE 5MG TABS 28'S         ,722
3,KE,laborex,TRITAZIDE 5-25MG CP B/28      ,10
3,KE,laborex,"XATRAL 2,5MG CP B/30          ",32
3,KE,laborex,XATRAL LP 10MG COMP B/30      ,162
3,KE,laborex,XATRAL LP 5MG CP B/56         ,162
3,KE,surgipharm,ALLSTAR PEN,977
3,KE,surgipharm,AMARYL M SR TABS 2MG-500mg * 30's,508
3,KE,surgipharm,AMARYL M TABS 2mg * 30's,3353
3,KE,surgipharm,AMARYL TABS 1mg * 30's,206
3,KE,surgipharm,AMARYL TABS 2mg * 30's,34
3,KE,surgipharm,AMARYL TABS 4mg * 30's,1137
3,KE,surgipharm,APIDRA SOLOSTAR 3ML DISP PENS * 5s,69
3,KE,surgipharm,APROVASC TAB 150-5MG *28,710
3,KE,surgipharm,APROVASC TAB 300-10MG *28,441
3,KE,surgipharm,APROVASC TAB 300-5MG *28,369
3,KE,surgipharm,APROVEL TABS 150mg * 28's,698
3,KE,surgipharm,APROVEL TABS 300mg * 28's,708
3,KE,surgipharm,AXACEF TABLETS 250MG * 10,829
3,KE,surgipharm,AXACEF TABLETS 500MG * 10's,990
3,KE,surgipharm,BIOFERON CAPS *30,1223
3,KE,surgipharm,BIOFERON SUSP 200ML,2223
3,KE,surgipharm,BISOLVON LINCTUS 200ML,13475
3,KE,surgipharm,BRONCHICUM SYRUP * 100ml,3232
3,KE,surgipharm,BUSCOPAN AMPOULES 20mg/1ml * 5's,1279
3,KE,surgipharm,BUSCOPAN TABLETS BP 10MG * 50S,4254
3,KE,surgipharm,CLEXANE INJ. 20mg * 2,3025
3,KE,surgipharm,CLEXANE INJ. 40mg * 1'S,
3,KE,surgipharm,CLEXANE INJ. 40mg * 2,43766
3,KE,surgipharm,CLEXANE INJ. 60mg * 1,
3,KE,surgipharm,CLEXANE INJ. 60mg * 2,3424
3,KE,surgipharm,CLEXANE INJ. 80mg * 2,3839
3,KE,surgipharm,CO APROVEL TABS 150mg * 28's,632
3,KE,surgipharm,CO APROVEL TABS 300mg * 28's,733
3,KE,surgipharm,CORDARONE TABLETS 200mg * 30,785
3,KE,surgipharm,DAONIL TABS 5mg * 100's,1
3,KE,surgipharm,DULCOLAX TABLETS 5mg * 30's SugarC,27191
3,KE,surgipharm,ELOXATIN INJ 100mg * 1,21
3,KE,surgipharm,ENTEROGERMINA VIALS 5ML * 10's,18187
3,KE,surgipharm,EPILIM CHRONO TABS 300mg * 100,857
3,KE,surgipharm,EPILIM CHRONO TABS 500mg * 100,3859
3,KE,surgipharm,EPILIM EC TABLETS 200mg * 100,18167
3,KE,surgipharm,EPILIM INJECTION 400MG * 1 (SODIUM VALPROATE),71
3,KE,surgipharm,EPILIM SYRUP 300ml,1165
3,KE,surgipharm,ERCEFURYL CAPSULES 200mg * 28,19
3,KE,surgipharm,ERCEFURYL SUSPENSION 90ml,416
3,KE,surgipharm,FLAGENTYL TABS 500mg * 4,7367
3,KE,surgipharm,FLAGYL SUSPENSION 100ml,4648
3,KE,surgipharm,FLAGYL TABS 400mg * 100's,63
3,KE,surgipharm,FLEMING INJ 1.2GM * 1'S,
3,KE,surgipharm,FLEMING INJ 1.2GM * 5'S,1927
3,KE,surgipharm,FLEMING SUSP 228.5MG/5ML * 70ML,3872
3,KE,surgipharm,FLEMING SUSP 457MG/5ML * 70ML,3122
3,KE,surgipharm,FLEMING TABS 1 G * 2*7'S,237
3,KE,surgipharm,FLEMING TABS 625MG * 14'S,6021
3,KE,surgipharm,IBEX CAPSULES 2*12,
3,KE,surgipharm,LANTUS 10ml VIAL,145
3,KE,surgipharm,LANTUS 3ml CARTRIDGE * 5's,61
3,KE,surgipharm,LANTUS SOLOSTAR 3ML CARTRIDGE (INSULIN GLARGINE),
3,KE,surgipharm,LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,3781
3,KE,surgipharm,LASIX AMPS 2ml * 1'S,3
3,KE,surgipharm,LASIX AMPS 2ml * 5,857
3,KE,surgipharm,LASIX TABS 40mg * 20,5933
3,KE,surgipharm,MAALOX LEMON STICK 460mg/susp *20s,3519
3,KE,surgipharm,MAALOX PLUS TABLETS 200MG * 40's,1633
3,KE,surgipharm,MONO-TILDIEM CAPS SR 200mg * 28's,367
3,KE,surgipharm,MUCOSOLVAN LIQUID 15mg/5ml * 100ml,
3,KE,surgipharm,NO SPA FORTE TABLETS 80MG * 20,282
3,KE,surgipharm,NO SPA INJECTION 40mg/2ml * 25Amps,443
3,KE,surgipharm,NO SPA TABLETS 40mg * 100's,575
3,KE,surgipharm,NO SPA TABLETS 40mg * 20,458
3,KE,surgipharm,ORELOX SUSP 40MG/5ML 100ML,6881
3,KE,surgipharm,ORELOX SUSP 40MG/5ML 50ML,2932
3,KE,surgipharm,ORELOX TABS 100MG *10'S,6071
3,KE,surgipharm,ORELOX TABS 200MG *10'S,7810
3,KE,surgipharm,PLAVIX TABS 75mg * 28's,1033
3,KE,surgipharm,RESONIUM ADULT POWDER 454G,219
3,KE,surgipharm,RHINATHIOL ADULT EXP 200M(SUGAR FR),7
3,KE,surgipharm,RHINATHIOL EXPEC/ADULT SYRUP 125ml,512
3,KE,surgipharm,RHINATHIOL INFANT SYRUP 125ml,5023
3,KE,surgipharm,RHINATHIOL PROMETHAZINE SYRUP 125ml,186
3,KE,surgipharm,RIFOCIN INJ. 250mg * 1's,829
3,KE,surgipharm,STILNOX TABS 10MG * 14,
3,KE,surgipharm,TARGOCID INJ 400mg * 1s,762
3,KE,surgipharm,TAVANIC INJ. 500mg VIAL,2040
3,KE,surgipharm,TAVANIC TABS 500mg * 5,1928
3,KE,surgipharm,TAXOTERE 80mg/4ml * 1 VIAL,493
3,KE,surgipharm,TRITACE TABS 2.5mg * 28's,606
3,KE,surgipharm,TRITACE TABS 5mg * 28's,1434
3,KE,surgipharm,TRITAZIDE TABS 5/12.5MG * 28'S,171
3,KE,surgipharm,XATRAL LP TABLETS 5mg * 56's,642
3,KE,surgipharm,XATRAL LP TABS 10mg * 30's,1840
3,KE,surgipharm,ZOXON 1GM INJ 1*1 WITH WATER,18863
