MONTH,COUNTRY,DISTRIBUTOR,CUSTOMER,PRODUCT,QUANTITY_UNITS
4,TZ,JD,,SANOFI CLEXANE INJ 40MG 2S (4000 ANTI-XA IU/0.4 ML),680
4,TZ,JD,,SANOFI EPILIM 200MG TAB 100S U.K,7
4,TZ,JD,,SANOFI EPILIM 200MG/5ML SYRUP * 300ML 1 U.K,62
4,TZ,JD,,SANOFI EPILIM CHRONO 500MG TAB 100S,16
4,TZ,JD,,SANOFI FLEMING 625MG TABS 14S,111
4,TZ,JD,,SANOFI LANTUS (GLARGINE) SOLOSTAR 3ML 5S,7
4,TZ,JD,,SANOFI NO-SPA 40MG TABS 100S,26
4,TZ,JD,,SANOFI NO-SPA 40MG TABS 20S,6
4,TZ,JD,,SANOFI ORELOX TABS 100MG 10Sx1,3
4,TZ,JD,,SANOFI ORELOX TABS 200MG 10S,3
4,TZ,JD,,SANOFI RHINATHIOL PROMETHAZINE SYRUP 125MLS,61
4,TZ,JD,,SANOFI RHINATHIOL SYRUP 2% CHILD 125MLS 1 U.K,151
4,TZ,JD,,SANOFI RHINATHIOL SYRUP 5% ADULT 125MLS 1 U.K,287
4,TZ,Laborex,,AMARYL M 2MG CP B/30          ,29
4,TZ,Laborex,,AMARYL TABS 1MG 30'S          ,13
4,TZ,Laborex,,AMARYL TABS 2MG 30'S          ,23
4,TZ,Laborex,,CLEXANE 40MG INJ 2'S          ,45
4,TZ,Laborex,,CLEXANE INJ 80MG 2'S          ,8
4,TZ,Laborex,,EPILIM CHRONO TABS 500MG 100S ,21
4,TZ,Laborex,,EPILIM EC TABS 200MG 100'S    ,46
4,TZ,Laborex,,EPILIM SYRUP 200MG/5ML 300ML  ,44
4,TZ,Laborex,,NO SPA 40MG CP B/100          ,407
4,TZ,Laborex,,RHINATHIOL AD 5% S/S 10G200ML ,190
4,TZ,Laborex,,RHINATHIOL AD 5% SP F/125ML   ,338
4,TZ,Laborex,,"RHINATHIOL ENF 2% 2,5G /125ML ",404
4,TZ,Laborex,,RHINATHIOL PROMETH SP 125ML   ,483
4,UG,Eris,,"Epilim 200mg Tabs, 100's",5
4,UG,Eris,,"Epilim Chrono 500mg Tabs, 100's",5
4,UG,Eris,,"Epilim Syrup 200mg/5ml, 300ml",10
4,UG,Eris,,"Flagentyl 500mg Tabs, 4's",2
4,UG,Eris,,"Fleming 228mg/5ml, 70ml",103
4,UG,Eris,,"Lantus Solostar 100IU, 3ml 5PN",1
4,UG,Eris,,"Maalox Plus 200mg Tabs, 4x10",1
4,UG,Eris,,"No Spa 40mg Tabs, 100's",22
4,UG,Eris,,"Rhinathiol Chesty Cough Adult, 125ml",16
4,UG,Laborex,,AMARYL TABS 4MG 30'S          ,44
4,UG,Laborex,,CLEXANE 40MG INJ 2'S          ,12
4,UG,Laborex,,EPILIM CHRONO TABS 500MG 100S ,181
4,UG,Laborex,,EPILIM SYRUP 200MG/5ML 300ML  ,58
4,UG,Laborex,,FLAGENTYL 500MG CP B/4        ,124
4,UG,Laborex,,LANTUS SOLOSTAR 100IU 3ML 5'S ,39
4,UG,Laborex,,NO SPA 40MG CP B/100          ,242
4,UG,Laborex,,NO SPA 40MG INJ 2ML B/25      ,14
4,UG,Laborex,,NO SPA 40MG INJ 2ML B/5       ,12
4,UG,Laborex,,RHINATHIOL AD 5% SP F/125ML   ,59
4,UG,Laborex,,"RHINATHIOL ENF 2% 2,5G /125ML ",99
4,UG,lifepharma,,SNF Fleming 625 mg tabs 2x7,200
4,UG,Surgipharm,,Amaryl M Tab 2mg 30's,1
4,UG,Surgipharm,,Amaryl Tabs 1mg x 30 (Glimepiride),90
4,UG,Surgipharm,,Amaryl Tabs 2mg x 30 (Glimepiride),65
4,UG,Surgipharm,,Amaryl Tabs 4mg x 30 (Glimepiride),10
4,UG,Surgipharm,,Bioferon Caps x 30 (Ferrous Fumerate/Folic Acid/Vit B12/Vit C/Zinc),1
4,UG,Surgipharm,,Clexane Inj 20mg x 2 (Enoxaparin),5
4,UG,Surgipharm,,Clexane Inj 40mg x 2 (Enoxaparin),2049
4,UG,Surgipharm,,Clexane Inj 60mg x 2 (Enoxaparin),1455
4,UG,Surgipharm,,Clexane Inj 80mg x 2 (Enoxaparin),1562
4,UG,Surgipharm,,Epilim Chrono Tabs 500mg x 100 (Sodium Valproate),91
4,UG,Surgipharm,,Epilim Syr 200mg/5ml x 300ml (Sodium Valproate),23
4,UG,Surgipharm,,Flagentyl Tabs 500mg x 4 (Secnidazole),250
4,UG,Surgipharm,,Fleming 457mg/5ml Susp.X70ml,19
4,UG,Surgipharm,,Fleming Susp 228/5ml x 70ml (Co-Amoxiclav),30
4,UG,Surgipharm,,Fleming Tabs 625mg x 14 (Co-Amoxiclav),5
4,UG,Surgipharm,,Lantus Solostar 100IU 3ml x 5s (Human Insulin),76
4,UG,Surgipharm,,Maalox Tabs x 10 (Magnesium OH/Aluminium OH),40
4,UG,Surgipharm,,No Spa Inj 40mg/2ml x 5 (Drotaverine HCl),50
4,UG,Surgipharm,,No Spa Tabs 40mg x 100 (Drotaverine HCl),21
4,UG,Surgipharm,,No Spa Tabs 40mg x 20 (Drotaverine HCl),150
4,UG,Surgipharm,,Orelox Susp 40mg/5ml x 100ml (Cefpodoxime),3
4,UG,Surgipharm,,Orelox Susp 40mg/5ml x 50ml (Cefpodoxime),72
4,UG,Surgipharm,,Orelox Tabs 200mg x 10 (Cefpodoxime),50
4,UG,Surgipharm,,Rhinathiol Adult 5% x 125ml (Carbocisteine),93
4,UG,Surgipharm,,Rhinathiol Infant 2% x 125ml (Carbocisteine),180
4,UG,Surgipharm,,Xatral LP Tabs 10mg x 30 (Alfuzosin),10
5,ET,Dejen,,AMARYL 2mg 2x15 Tab,460
5,ET,Dejen,,CLEXANE 4000 IU/0.4ml 2 INJ ,406
5,ET,Dejen,,CLEXANE 6000 IU/0.6ml 2 INJ ,197
5,ET,Dejen,,CLEXANE 8000 IU/0.8ml 2 INJ,65
5,ET,Dejen,,DAONIL 5 mg OF 100 Tab,1155
5,ET,Dejen,,NO-SPA 40 mg 10X10 Tab,352
5,ET,Dejen,,Rhinathiol 2.5g/125ml syr,1905
5,ET,Dejen,,Rhinathiol 6.25g/125ml syr,2250
5,ET,Dugda,,CLEXANE 4000 IU/0.4ml 2 INJ ,11
5,ET,Dugda,,CO-Aprovel 150/12.5 mg of 28Tab,42
5,ET,Dugda,,CO-Aprovel 300/12.5 mg of 28Tab,20
5,ET,Dugda,,DAONIL 5 mg OF 100 Tab,1653
5,ET,Dugda,,NO-SPA 40 mg 10X10 Tab,87
5,ET,Dugda,,ORELOX 100 mg OF 10 Tab,90
5,ET,EBG,,Clexane 4000IU 21NJD SWI,30
5,ET,EBG,,Clexane 6000IU 21NJD SWI,45
5,ET,EBG,,DAONIL 5MG OF 10*10,55
5,ET,EBG,,Epilim* Chrono 500 CP EX S2,527
5,ET,EBG,,NO-SPA Tab 40mg of 100 Total,35
5,ET,EBG,,ORELOX 100MG OF 10 TAB,649
5,ET,EBG,,XATRAL LP 10MG OF 30CP,55
5,ET,PFSA,,EPILIM 200MG COMP BL10X10,25000
5,ET,Zemera,,Clexane 6000IU/0.6ml of 2,40
5,ET,Zemera,,Clexane 8000IU/0.8ml of 2 ,35
5,TZ,JD,,SANOFI AMARYL M 2MG TABS 30S,3
5,TZ,JD,,SANOFI AMARYL TABS 1MG 30S,12
5,TZ,JD,,SANOFI AMARYL TABS 4MG 30S UK,58
5,TZ,JD,,SANOFI CLEXANE INJ 40MG 2S (4000 ANTI-XA IU/0.4 ML),339
5,TZ,JD,,SANOFI CLEXANE INJ 60MG 2S,17
5,TZ,JD,,SANOFI EPILIM 200MG TAB 100S U.K,9
5,TZ,JD,,SANOFI EPILIM 200MG/5ML SYRUP * 300ML 1 U.K,47
5,TZ,JD,,SANOFI EPILIM CHRONO 500MG TAB 100S,58
5,TZ,JD,,SANOFI FLEMING 625MG TABS 14S,16
5,TZ,JD,,SANOFI MAALOX PLUS 200MG CHEWABLE TABS 40S,438
5,TZ,JD,,SANOFI NO-SPA 40MG TABS 100S,131
5,TZ,JD,,SANOFI NO-SPA 40MG TABS 20S,60
5,TZ,JD,,SANOFI ORELOX TABS 100MG 10Sx1,6
5,TZ,JD,,SANOFI ORELOX TABS 200MG 10S,11
5,TZ,JD,,SANOFI RHINATHIOL PROMETHAZINE SYRUP 125MLS,1095
5,TZ,JD,,SANOFI RHINATHIOL SYRUP 2% CHILD 125MLS 1 U.K,65
5,TZ,JD,,SANOFI RHINATHIOL SYRUP 5% ADULT 125MLS 1 U.K,46
5,TZ,JD,,SANOFI RHINATHIOL SYRUP ADULT S/FREE 200MLS,240
5,TZ,Laborex,,AMARYL M 2MG CP B/30          ,18
5,TZ,Laborex,,AMARYL TABS 1MG 30'S          ,15
5,TZ,Laborex,,AMARYL TABS 2MG 30'S          ,7
5,TZ,Laborex,,CLEXANE 40MG INJ 2'S          ,30
5,TZ,Laborex,,CLEXANE INJ 80MG 2'S          ,27
5,TZ,Laborex,,EPILIM CHRONO TABS 500MG 100S ,24
5,TZ,Laborex,,EPILIM EC TABS 200MG 100'S    ,12
5,TZ,Laborex,,EPILIM SYRUP 200MG/5ML 300ML  ,89
5,TZ,Laborex,,NO SPA 40MG CP B/100          ,2
5,TZ,Laborex,,RHINATHIOL AD 5% S/S 10G200ML ,217
5,TZ,Laborex,,RHINATHIOL AD 5% SP F/125ML   ,128
5,TZ,Laborex,,"RHINATHIOL ENF 2% 2,5G /125ML ",80
5,TZ,Laborex,,RHINATHIOL PROMETH SP 125ML   ,136
5,UG,Eris,,"Bioferon 305mg Caps, 30's",5
5,UG,Eris,,"Clexane 40mg Inj, 2's",1001
5,UG,Eris,,"Clexane 60mg Inj, 2's",1000
5,UG,Eris,,"Clexane 80mg Inj, 2's",1000
5,UG,Eris,,"Epilim 200mg Tabs, 100's",44
5,UG,Eris,,"Epilim Chrono 500mg Tabs, 100's",7
5,UG,Eris,,"Epilim Syrup 200mg/5ml, 300ml",10
5,UG,Eris,,"Flagentyl 500mg Tabs, 4's",20
5,UG,Eris,,"No Spa 40mg Tabs, 100's",36
5,UG,Eris,,"Rhinathiol Chesty Cough Adult, 125ml",59
5,UG,Eris,,"Xatral 10mg Tabs, 30's",5
5,UG,Laborex,,AMARYL TABS 1MG 30'S          ,1
5,UG,Laborex,,AMARYL TABS 4MG 30'S          ,6
5,UG,Laborex,,CLEXANE 40MG INJ 2'S          ,27
5,UG,Laborex,,CLEXANE INJ  60MG 2'S         ,30
5,UG,Laborex,,CLEXANE INJ 80MG 2'S          ,35
5,UG,Laborex,,CORDARONE 200MG CP B/30       ,20
5,UG,Laborex,,EPILIM CHRONO TABS 500MG 100S ,78
5,UG,Laborex,,EPILIM SYRUP 200MG/5ML 300ML  ,104
5,UG,Laborex,,FLAGENTYL 500MG CP B/4        ,67
5,UG,Laborex,,LANTUS SOLOSTAR 100IU 3ML 5'S ,15
5,UG,Laborex,,NO SPA 40MG CP B/100          ,337
5,UG,Laborex,,NO SPA 40MG INJ 2ML B/25      ,24
5,UG,Laborex,,RHINATHIOL AD 5% SP F/125ML   ,234
5,UG,Laborex,,"RHINATHIOL ENF 2% 2,5G /125ML ",195
5,UG,Laborex,,XATRAL LP 10MG COMP B/30      ,21
5,UG,Surgipharm,,Amaryl Tabs 1mg x 30 (Glimepiride),70
5,UG,Surgipharm,,Amaryl Tabs 4mg x 30 (Glimepiride),10
5,UG,Surgipharm,,Bioferon Caps x 30 (Ferrous Fumerate/Folic Acid/Vit B12/Vit C/Zinc),2
5,UG,Surgipharm,,Clexane Inj 20mg x 2 (Enoxaparin),20
5,UG,Surgipharm,,Clexane Inj 40mg x 2 (Enoxaparin),40
5,UG,Surgipharm,,Clexane Inj 80mg x 2 (Enoxaparin),352
5,UG,Surgipharm,,Epilim Chrono Tabs 500mg x 100 (Sodium Valproate),7
5,UG,Surgipharm,,Epilim Syr 200mg/5ml x 300ml (Sodium Valproate),30
5,UG,Surgipharm,,Epilim Tabs 200mg x 100 (Sodium Valproate),19
5,UG,Surgipharm,,Flagentyl Tabs 500mg x 4 (Secnidazole),2
5,UG,Surgipharm,,Fleming 1000mg Tab 2x7(Amox 875mg/clav125mg),35
5,UG,Surgipharm,,Fleming 457mg/5ml Susp.X70ml,30
5,UG,Surgipharm,,Fleming Inj 1.2g x 5 (Co-Amoxiclav),1
5,UG,Surgipharm,,Fleming Susp 228/5ml x 70ml (Co-Amoxiclav),133
5,UG,Surgipharm,,Fleming Tabs 625mg x 14 (Co-Amoxiclav),579
5,UG,Surgipharm,,Lantus Solostar 100IU 3ml x 5s (Human Insulin),30
5,UG,Surgipharm,,Maalox Tabs x 10 (Magnesium OH/Aluminium OH),6
5,UG,Surgipharm,,No Spa Inj 40mg/2ml x 5 (Drotaverine HCl),64
5,UG,Surgipharm,,No Spa Tabs 40mg x 100 (Drotaverine HCl),51
5,UG,Surgipharm,,Rhinathiol Adult 5% x 125ml (Carbocisteine),65
5,UG,Surgipharm,,Rhinathiol Infant 2% x 125ml (Carbocisteine),42
5,UG,Surgipharm,,Rhinathiol Sugar Free Adult 5% x 200ml (Carbocisteine),162
6,TZ,JD,,FLEMING 228MG SYRUP 70ML (AUGMENTIN),68
6,TZ,JD,,SANOFI AMARYL M 2MG TABS 30S,312
6,TZ,JD,,SANOFI AMARYL TABS 1MG 30S,8
6,TZ,JD,,SANOFI AMARYL TABS 4MG 30S UK,12
6,TZ,JD,,SANOFI APIDRA SOLOSTAR 5 X 3MLS,38
6,TZ,JD,,SANOFI CLEXANE INJ 40MG 2S (4000 ANTI-XA IU/0.4 ML),115
6,TZ,JD,,SANOFI EPILIM 200MG TAB 100S U.K,28
6,TZ,JD,,SANOFI EPILIM 200MG/5ML SYRUP * 300ML 1 U.K,55
6,TZ,JD,,SANOFI EPILIM CHRONO 500MG TAB 100S,47
6,TZ,JD,,SANOFI FLEMING 625MG TABS 14S,191
6,TZ,JD,,SANOFI LANTUS (GLARGINE) SOLOSTAR 3ML 5S,120
6,TZ,JD,,SANOFI MAALOX PLUS 200MG CHEWABLE TABS 40S,22
6,TZ,JD,,SANOFI NO-SPA 40MG TABS 100S,14
6,TZ,JD,,SANOFI NO-SPA 40MG TABS 20S,2
6,TZ,JD,,SANOFI ORELOX TABS 200MG 10S,1
6,TZ,JD,,SANOFI RHINATHIOL PROMETHAZINE SYRUP 125MLS,64
6,TZ,JD,,SANOFI RHINATHIOL SYRUP 2% CHILD 125MLS 1 U.K,68
6,TZ,JD,,SANOFI RHINATHIOL SYRUP ADULT S/FREE 200MLS,50
6,TZ,Laborex,,AMARYL M 2MG CP B/30          ,9
6,TZ,Laborex,,AMARYL TABS 1MG 30'S          ,10
6,TZ,Laborex,,AMARYL TABS 2MG 30'S          ,24
6,TZ,Laborex,,CLEXANE INJ 80MG 2'S          ,2
6,TZ,Laborex,,EPILIM CHRONO TABS 500MG 100S ,12
6,TZ,Laborex,,EPILIM EC TABS 200MG 100'S    ,59
6,TZ,Laborex,,EPILIM SYRUP 200MG/5ML 300ML  ,54
6,TZ,Laborex,,NO SPA 40MG CP B/100          ,3
6,TZ,Laborex,,RHINATHIOL AD 5% SP F/125ML   ,77
6,TZ,Laborex,,"RHINATHIOL ENF 2% 2,5G /125ML ",42
6,TZ,Laborex,,RHINATHIOL PROMETH SP 125ML   ,37
6,UG,Eris,,"Epilim Chrono 500mg Tabs, 100's",31
6,UG,Eris,,"Epilim Syrup 200mg/5ml, 300ml",84
6,UG,Eris,,"Flagentyl 500mg Tabs, 4's",37
6,UG,Eris,,"Lantus Solostar 100IU, 3ml 5PN",8
6,UG,Eris,,"No Spa 40mg Tabs, 100's",16
6,UG,Eris,,"Rhinathiol Chesty Cough Adult, 125ml",29
6,UG,Laborex,,AMARYL TABS 2MG 30'S          ,1
6,UG,Laborex,,CLEXANE 40MG INJ 2'S          ,60
6,UG,Laborex,,CORDARONE 200MG CP B/30       ,23
6,UG,Laborex,,EPILIM CHRONO TABS 500MG 100S ,215
6,UG,Laborex,,EPILIM SYRUP 200MG/5ML 300ML  ,74
6,UG,Laborex,,FLAGENTYL 500MG CP B/4        ,19
6,UG,Laborex,,LANTUS SOLOSTAR 100IU 3ML 5'S ,8
6,UG,Laborex,,NO SPA 40MG CP B/100          ,700
6,UG,Laborex,,NO SPA 40MG INJ 2ML B/25      ,48
6,UG,Laborex,,RHINATHIOL AD 5% S/S 10G200ML ,154
6,UG,Laborex,,RHINATHIOL AD 5% SP F/125ML   ,60
6,UG,Laborex,,"RHINATHIOL ENF 2% 2,5G /125ML ",48
6,UG,Laborex,,XATRAL LP 10MG COMP B/30      ,10
6,UG,Surgipharm,,Amaryl Tabs 1mg x 30 (Glimepiride),41
6,UG,Surgipharm,,Amaryl Tabs 2mg x 30 (Glimepiride),13
6,UG,Surgipharm,,Amaryl Tabs 4mg x 30 (Glimepiride),13
6,UG,Surgipharm,,Bioferon Caps x 30 (Ferrous Fumerate/Folic Acid/Vit B12/Vit C/Zinc),18
6,UG,Surgipharm,,Clexane Inj 40mg x 2 (Enoxaparin),17
6,UG,Surgipharm,,Clexane Inj 60mg x 2 (Enoxaparin),62
6,UG,Surgipharm,,Clexane Inj 80mg x 2 (Enoxaparin),20
6,UG,Surgipharm,,Epilim Chrono Tabs 500mg x 100 (Sodium Valproate),18
6,UG,Surgipharm,,Epilim Syr 200mg/5ml x 300ml (Sodium Valproate),75
6,UG,Surgipharm,,Flagentyl Tabs 500mg x 4 (Secnidazole),55
6,UG,Surgipharm,,Fleming 457mg/5ml Susp.X70ml,292
6,UG,Surgipharm,,Fleming Inj 1.2g x 5 (Co-Amoxiclav),2
6,UG,Surgipharm,,Fleming Susp 228/5ml x 70ml (Co-Amoxiclav),213
6,UG,Surgipharm,,Fleming Tabs 625mg x 14 (Co-Amoxiclav),282
6,UG,Surgipharm,,Lantus Solostar 100IU 10 ml x 1s (Human Insulin),17
6,UG,Surgipharm,,Lantus Solostar 100IU 3ml x 5s (Human Insulin),43
6,UG,Surgipharm,,Maalox Tabs x 10 (Magnesium OH/Aluminium OH),1
6,UG,Surgipharm,,No Spa Forte Tabs 80mg x 20 (Drotaverine HCl),10
6,UG,Surgipharm,,No Spa Inj 40mg/2ml x 25 (Drotaverine HCl),46
6,UG,Surgipharm,,No Spa Inj 40mg/2ml x 5 (Drotaverine HCl),17
6,UG,Surgipharm,,No Spa Tabs 40mg x 100 (Drotaverine HCl),201
6,UG,Surgipharm,,Orelox Susp 40mg/5ml x 50ml (Cefpodoxime),4
6,UG,Surgipharm,,Orelox Tabs 200mg x 10 (Cefpodoxime),4
6,UG,Surgipharm,,Rhinathiol Adult 5% x 125ml (Carbocisteine),70
6,UG,Surgipharm,,Rhinathiol Infant 2% x 125ml (Carbocisteine),41
6,UG,Surgipharm,,Rhinathiol Sugar Free Adult 5% x 200ml (Carbocisteine),293
