product_description,quantity,country,distributor
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,4,KE,Surgipharm
ORELOX SUSP 40MG/5ML 100ML,2,KE,Surgipharm
RHINATHIOL PROMETHAZINE SYRUP 125ml,4,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,3,KE,Surgipharm
ORELOX TABS 200MG *10'S,6,KE,Surgipharm
BUSCOPAN PLUS TABLETS * 50's,2,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,37,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,7,KE,Surgipharm
ORELOX SUSP 40MG/5ML 100ML,18,KE,Surgipharm
ORELOX TABS 100MG *10'S,6,KE,Surgipharm
ORELOX TABS 200MG *10'S,11,KE,Surgipharm
AMARYL TABS 4mg * 30's,2,KE,Surgipharm
APROVASC TAB 150-5MG *28,1,KE,Surgipharm
APROVEL TABS 150mg * 28's,1,KE,Surgipharm
BUSCOPAN AMPOULES 20mg/1ml * 5's,36,KE,Surgipharm
BUSCOPAN PLUS TABLETS * 50's,18,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,82,KE,Surgipharm
EPILIM INJECTION 400MG * 1,20,KE,Surgipharm
EPILIM SYRUP 300ml,8,KE,Surgipharm
ERCEFURYL CAPSULES 200mg * 28,2,KE,Surgipharm
FLAGYL SUSPENSION 100ml,10,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,13,KE,Surgipharm
LASIX AMPS 2ml * 5,30,KE,Surgipharm
LASIX TABS 40mg * 20,17,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,12,KE,Surgipharm
ORELOX SUSP 40MG/5ML 100ML,115,KE,Surgipharm
ORELOX TABS 100MG *10'S,15,KE,Surgipharm
ORELOX TABS 200MG *10'S,28,KE,Surgipharm
RHINATHIOL INFANT SYRUP 125ml,10,KE,Surgipharm
RHINATHIOL PROMETHAZINE SYRUP 125ml,16,KE,Surgipharm
RIFOCIN INJ. 250mg * 1's,10,KE,Surgipharm
TRITACE TABS 2.5mg * 28's,4,KE,Surgipharm
AMARYL M TABS 2mg * 30's,14,KE,Surgipharm
AMARYL TABS 1mg * 30's,6,KE,Surgipharm
BIOFERON CAPS *30  (SANOFI),2,KE,Surgipharm
BRONCHICUM SYRUP * 100ml,2,KE,Surgipharm
CORDARONE TABLETS 200mg * 30,3,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,3,KE,Surgipharm
EPILIM CHRONO TABS 500mg * 100,2,KE,Surgipharm
EPILIM EC TABLETS 200mg * 100,3,KE,Surgipharm
EPILIM SYRUP 300ml,1,KE,Surgipharm
FLAGYL SUSPENSION 100ml,1,KE,Surgipharm
IBEX CAPSULES 2*12,2,KE,Surgipharm
LANTUS 10ml VIAL,1,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,5,KE,Surgipharm
LASIX TABS 40mg * 20,14,KE,Surgipharm
MAALOX SUSPENSION 150ml,2,KE,Surgipharm
MAALOX SUSPENSION 350ml,11,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,9,KE,Surgipharm
ORELOX SUSP 40MG/5ML 100ML,2,KE,Surgipharm
ORELOX SUSP 40MG/5ML 50ML,1,KE,Surgipharm
RHINATHIOL ADULT EXP 200M(SUGAR FR),1,KE,Surgipharm
STILNOX TABS 10MG * 14,10,KE,Surgipharm
TAVANIC TABS 500mg * 5,1,KE,Surgipharm
TRITACE TABS 2.5mg * 28's,3,KE,Surgipharm
FLAGYL SUSPENSION 100ml,5,KE,Surgipharm
FLEMING SUSP 457MG/5ML * 70ML  (SANOFI),5,KE,Surgipharm
FLEMING TABS 625MG * 14'S(SANOFI),5,KE,Surgipharm
BUSCOPAN PLUS TABLETS * 50's,2,KE,Surgipharm
FLAGYL TABS 400mg * 100's,3,KE,Surgipharm
LASIX TABS 40mg * 20,20,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,18,KE,Surgipharm
ORELOX TABS 200MG *10'S,2,KE,Surgipharm
STILNOX TABS 10MG * 14,4,KE,Surgipharm
EPILIM SYRUP 300ml,1,KE,Surgipharm
FLAGYL TABS 400mg * 100's,2,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,1,KE,Surgipharm
MAALOX SUSPENSION 350ml,2,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,4,KE,Surgipharm
RHINATHIOL PROMETHAZINE SYRUP 125ml,2,KE,Surgipharm
AMARYL TABS 4mg * 30's,10,KE,Surgipharm
BRONCHICUM SYRUP * 100ml,50,KE,Surgipharm
CO APROVEL TABS 300mg * 28's,4,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,100,KE,Surgipharm
EPILIM EC TABLETS 200mg * 100,10,KE,Surgipharm
FLEMING SUSP 228.5MG/5ML * 70ML(SANOFI),24,KE,Surgipharm
FLEMING SUSP 457MG/5ML * 70ML  (SANOFI),20,KE,Surgipharm
FLEMING TABS 625MG * 14'S(SANOFI),20,KE,Surgipharm
IBEX CAPSULES 2*12,20,KE,Surgipharm
MAALOX SUSPENSION 350ml,20,KE,Surgipharm
APROVASC TAB 150-5MG *28,1,KE,Surgipharm
BRONCHICUM SYRUP * 100ml,2,KE,Surgipharm
BUSCOPAN PLUS TABLETS * 50's,3,KE,Surgipharm
DAONIL TABS 5mg * 100's,2,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,3,KE,Surgipharm
ERCEFURYL CAPSULES 200mg * 28,4,KE,Surgipharm
FLAGYL TABS 400mg * 100's,1,KE,Surgipharm
LASIX TABS 40mg * 20,1,KE,Surgipharm
MAALOX LEMON STICK 460mg/susp *20s,5,KE,Surgipharm
RHINATHIOL EXPEC/ADULT SYRUP 125ml,3,KE,Surgipharm
RHINATHIOL INFANT SYRUP 125ml,3,KE,Surgipharm
RHINATHIOL PROMETHAZINE SYRUP 125ml,3,KE,Surgipharm
STILNOX TABS 10MG * 14,1,KE,Surgipharm
EPILIM EC TABLETS 200mg * 100,1,KE,Surgipharm
IBEX CAPSULES 2*12,1,KE,Surgipharm
MAALOX LEMON STICK 460mg/susp *20s,10,KE,Surgipharm
FLAGYL SUSPENSION 100ml,20,KE,Surgipharm
LASIX TABS 40mg * 20,30,KE,Surgipharm
MAALOX SUSPENSION 350ml,20,KE,Surgipharm
AMARYL M TABS 2mg * 30's,10,KE,Surgipharm
CO APROVEL TABS 300mg * 28's,2,KE,Surgipharm
CORDARONE TABLETS 200mg * 30,2,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,1,KE,Surgipharm
PLAVIX TABS 75mg * 28's,2,KE,Surgipharm
STILNOX TABS 10MG * 14,10,KE,Surgipharm
TRITACE TABS 2.5mg * 28's,3,KE,Surgipharm
TRITACE TABS 5mg * 28's,5,KE,Surgipharm
XATRAL LP TABS 10mg * 30's,1,KE,Surgipharm
FLAGYL TABS 400mg * 100's,10,KE,Surgipharm
MAALOX LEMON STICK 460mg/susp *20s,11,KE,Surgipharm
FLAGYL SUSPENSION 100ml,5,KE,Surgipharm
FLAGYL TABS 400mg * 100's,5,KE,Surgipharm
RHINATHIOL EXPEC/ADULT SYRUP 125ml,8,KE,Surgipharm
MAALOX PLUS TABLETS 200MG * 40's,2,KE,Surgipharm
ERCEFURYL CAPSULES 200mg * 28,3,KE,Surgipharm
MAALOX LEMON STICK 460mg/susp *20s,3,KE,Surgipharm
MAALOX PLUS TABLETS 200MG * 40's,2,KE,Surgipharm
STILNOX TABS 10MG * 14,12,KE,Surgipharm
APROVASC TAB 300-5MG *28,1,KE,Surgipharm
BRONCHICUM SYRUP * 100ml,4,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,10,KE,Surgipharm
EPILIM CHRONO TABS 500mg * 100,1,KE,Surgipharm
EPILIM SYRUP 300ml,2,KE,Surgipharm
LASIX TABS 40mg * 20,10,KE,Surgipharm
MAALOX SUSPENSION 350ml,2,KE,Surgipharm
ORELOX SUSP 40MG/5ML 100ML,2,KE,Surgipharm
ORELOX SUSP 40MG/5ML 50ML,2,KE,Surgipharm
STILNOX TABS 10MG * 14,5,KE,Surgipharm
LASIX TABS 40mg * 20,3,KE,Surgipharm
MAALOX LEMON STICK 460mg/susp *20s,2,KE,Surgipharm
MAALOX PLUS TABLETS 200MG * 40's,3,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,6,KE,Surgipharm
CO APROVEL TABS 150mg * 28's,2,KE,Surgipharm
CO APROVEL TABS 300mg * 28's,2,KE,Surgipharm
DAONIL TABS 5mg * 100's,2,KE,Surgipharm
FLEMING INJ 1.2GM * 5'S,50,KE,Surgipharm
FLEMING TABS 1 G * 2*7'S,10,KE,Surgipharm
FLEMING TABS 625MG * 14'S(SANOFI),40,KE,Surgipharm
LASIX TABS 40mg * 20,30,KE,Surgipharm
MAALOX LEMON STICK 460mg/susp *20s,10,KE,Surgipharm
MAALOX SUSPENSION 350ml,20,KE,Surgipharm
BUSCOPAN PLUS TABLETS * 50's,8,KE,Surgipharm
CLEXANE INJ. 40mg * 2,20,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,40,KE,Surgipharm
EPILIM SYRUP 300ml,6,KE,Surgipharm
FLEMING TABS 625MG * 14'S(SANOFI),20,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,1,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,15,KE,Surgipharm
ORELOX SUSP 40MG/5ML 100ML,10,KE,Surgipharm
ORELOX SUSP 40MG/5ML 50ML,30,KE,Surgipharm
ORELOX TABS 200MG *10'S,10,KE,Surgipharm
RHINATHIOL PROMETHAZINE SYRUP 125ml,10,KE,Surgipharm
AMARYL TABS 2mg * 30's,4,KE,Surgipharm
LASIX TABS 40mg * 20,1,KE,Surgipharm
APROVASC TAB 150-5MG *28,1,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,8,KE,Surgipharm
LASIX TABS 40mg * 20,200,KE,Surgipharm
EPILIM SYRUP 300ml,1,KE,Surgipharm
FLAGENTYL TABS 500mg * 4,3,KE,Surgipharm
FLAGYL SUSPENSION 100ml,2,KE,Surgipharm
NO SPA FORTE TABLETS 80MG * 20,1,KE,Surgipharm
STILNOX TABS 10MG * 14,11,KE,Surgipharm
AMARYL TABS 4mg * 30's,30,KE,Surgipharm
CLEXANE INJ. 40mg * 2,42,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,50,KE,Surgipharm
EPILIM CHRONO TABS 500mg * 100,5,KE,Surgipharm
EPILIM EC TABLETS 200mg * 100,5,KE,Surgipharm
FLAGYL TABS 400mg * 100's,20,KE,Surgipharm
IBEX CAPSULES 2*12,20,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,6,KE,Surgipharm
LASIX TABS 40mg * 20,20,KE,Surgipharm
ORELOX SUSP 40MG/5ML 100ML,10,KE,Surgipharm
ORELOX SUSP 40MG/5ML 50ML,20,KE,Surgipharm
ORELOX TABS 200MG *10'S,12,KE,Surgipharm
RHINATHIOL EXPEC/ADULT SYRUP 125ml,24,KE,Surgipharm
RHINATHIOL PROMETHAZINE SYRUP 125ml,72,KE,Surgipharm
STILNOX TABS 10MG * 14,20,KE,Surgipharm
CLEXANE INJ. 40mg * 2,125,KE,Surgipharm
CLEXANE INJ. 60mg * 2,31,KE,Surgipharm
EPILIM SYRUP 300ml,10,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,2,KE,Surgipharm
APROVASC TAB 300-5MG *28,10,KE,Surgipharm
BRONCHICUM SYRUP * 100ml,10,KE,Surgipharm
CLEXANE INJ. 20mg * 2,85,KE,Surgipharm
CLEXANE INJ. 40mg * 2,400,KE,Surgipharm
CLEXANE INJ. 80mg * 2,54,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,2,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,140,KE,Surgipharm
AMARYL TABS 2mg * 30's,5,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,10,KE,Surgipharm
MAALOX SUSPENSION 350ml,24,KE,Surgipharm
ORELOX TABS 200MG *10'S,2,KE,Surgipharm
RHINATHIOL PROMETHAZINE SYRUP 125ml,72,KE,Surgipharm
STILNOX TABS 10MG * 14,10,KE,Surgipharm
ALLSTAR PEN,70,KE,Surgipharm
BRONCHICUM SYRUP * 100ml,2,KE,Surgipharm
XATRAL LP TABLETS 5mg * 56's,1,KE,Surgipharm
BUSCOPAN AMPOULES 20mg/1ml * 5's,20,KE,Surgipharm
CORDARONE TABLETS 200mg * 30,1,KE,Surgipharm
FLAGYL SUSPENSION 100ml,20,KE,Surgipharm
LANTUS 3ml CARTRIDGE * 5's,1,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,1,KE,Surgipharm
LASIX AMPS 2ml * 5,10,KE,Surgipharm
MAALOX PLUS TABLETS 200MG * 40's,20,KE,Surgipharm
ORELOX SUSP 40MG/5ML 50ML,5,KE,Surgipharm
RHINATHIOL INFANT SYRUP 125ml,45,KE,Surgipharm
RHINATHIOL PROMETHAZINE SYRUP 125ml,20,KE,Surgipharm
XATRAL LP TABS 10mg * 30's,1,KE,Surgipharm
FLAGYL TABS 400mg * 100's,5,KE,Surgipharm
FLEMING SUSP 228.5MG/5ML * 70ML(SANOFI),6,KE,Surgipharm
FLEMING SUSP 457MG/5ML * 70ML  (SANOFI),10,KE,Surgipharm
FLEMING TABS 625MG * 14'S(SANOFI),10,KE,Surgipharm
LASIX TABS 40mg * 20,15,KE,Surgipharm
APROVEL TABS 300mg * 28's,2,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,2,KE,Surgipharm
ORELOX SUSP 40MG/5ML 100ML,2,KE,Surgipharm
ORELOX SUSP 40MG/5ML 50ML,1,KE,Surgipharm
RHINATHIOL EXPEC/ADULT SYRUP 125ml,2,KE,Surgipharm
XATRAL LP TABLETS 5mg * 56's,1,KE,Surgipharm
XATRAL LP TABS 10mg * 30's,2,KE,Surgipharm
AMARYL M TABS 2mg * 30's,10,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,50,KE,Surgipharm
ERCEFURYL SUSPENSION 90ml,10,KE,Surgipharm
FLAGENTYL TABS 500mg * 4,5,KE,Surgipharm
IBEX CAPSULES 2*12,24,KE,Surgipharm
LASIX TABS 40mg * 20,40,KE,Surgipharm
ORELOX SUSP 40MG/5ML 50ML,20,KE,Surgipharm
PLAVIX TABS 75mg * 28's,5,KE,Surgipharm
TRITACE TABS 2.5mg * 28's,5,KE,Surgipharm
MONO-TILDIEM CAPS SR 200mg * 28's,1,KE,Surgipharm
CLEXANE INJ. 40mg * 2,15,KE,Surgipharm
APROVEL TABS 150mg * 28's,6,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,2,KE,Surgipharm
ORELOX TABS 200MG *10'S,3,KE,Surgipharm
TRITACE TABS 5mg * 28's,1,KE,Surgipharm
BRONCHICUM SYRUP * 100ml,10,KE,Surgipharm
FLEMING TABS 625MG * 14'S(SANOFI),15,KE,Surgipharm
TRITACE TABS 2.5mg * 28's,1,KE,Surgipharm
AMARYL M TABS 2mg * 30's,1,KE,Surgipharm
STILNOX TABS 10MG * 14,3,KE,Surgipharm
FLEMING SUSP 228.5MG/5ML * 70ML(SANOFI),6,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,5,KE,Surgipharm
ERCEFURYL CAPSULES 200mg * 28,2,KE,Surgipharm
AMARYL TABS 2mg * 30's,2,KE,Surgipharm
BUSCOPAN AMPOULES 20mg/1ml * 5's,60,KE,Surgipharm
BUSCOPAN PLUS TABLETS * 50's,20,KE,Surgipharm
FLEMING INJ 1.2GM * 5'S,6,KE,Surgipharm
AMARYL M TABS 2mg * 30's,60,KE,Surgipharm
AMARYL TABS 1mg * 30's,20,KE,Surgipharm
APROVEL TABS 150mg * 28's,2,KE,Surgipharm
APROVEL TABS 300mg * 28's,3,KE,Surgipharm
BUSCOPAN AMPOULES 20mg/1ml * 5's,5,KE,Surgipharm
CLEXANE INJ. 40mg * 2,35,KE,Surgipharm
CLEXANE INJ. 80mg * 2,15,KE,Surgipharm
DAONIL TABS 5mg * 100's,200,KE,Surgipharm
EPILIM SYRUP 300ml,20,KE,Surgipharm
FLAGYL SUSPENSION 100ml,100,KE,Surgipharm
FLEMING SUSP 228.5MG/5ML * 70ML(SANOFI),5,KE,Surgipharm
FLEMING SUSP 457MG/5ML * 70ML  (SANOFI),3,KE,Surgipharm
FLEMING TABS 625MG * 14'S(SANOFI),5,KE,Surgipharm
LASIX TABS 40mg * 20,100,KE,Surgipharm
MAALOX LEMON STICK 460mg/susp *20s,10,KE,Surgipharm
MAALOX SUSPENSION 350ml,20,KE,Surgipharm
ORELOX SUSP 40MG/5ML 100ML,60,KE,Surgipharm
ORELOX SUSP 40MG/5ML 50ML,30,KE,Surgipharm
ORELOX TABS 100MG *10'S,11,KE,Surgipharm
ORELOX TABS 200MG *10'S,31,KE,Surgipharm
STILNOX TABS 10MG * 14,20,KE,Surgipharm
TAVANIC TABS 500mg * 5,10,KE,Surgipharm
TRITACE TABS 5mg * 28's,4,KE,Surgipharm
XATRAL LP TABLETS 5mg * 56's,4,KE,Surgipharm
XATRAL LP TABS 10mg * 30's,5,KE,Surgipharm
AMARYL M TABS 2mg * 30's,2,KE,Surgipharm
BRONCHICUM SYRUP * 100ml,4,KE,Surgipharm
BUSCOPAN PLUS TABLETS * 50's,5,KE,Surgipharm
CO APROVEL TABS 150mg * 28's,1,KE,Surgipharm
CO APROVEL TABS 300mg * 28's,1,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,17,KE,Surgipharm
EPILIM CHRONO TABS 500mg * 100,2,KE,Surgipharm
EPILIM EC TABLETS 200mg * 100,1,KE,Surgipharm
EPILIM SYRUP 300ml,2,KE,Surgipharm
FLAGENTYL TABS 500mg * 4,24,KE,Surgipharm
FLAGYL SUSPENSION 100ml,6,KE,Surgipharm
FLAGYL TABS 400mg * 100's,4,KE,Surgipharm
FLEMING SUSP 228.5MG/5ML * 70ML(SANOFI),2,KE,Surgipharm
FLEMING SUSP 457MG/5ML * 70ML  (SANOFI),2,KE,Surgipharm
FLEMING TABS 1 G * 2*7'S,3,KE,Surgipharm
FLEMING TABS 625MG * 14'S(SANOFI),5,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,1,KE,Surgipharm
MAALOX LEMON STICK 460mg/susp *20s,4,KE,Surgipharm
MAALOX PLUS TABLETS 200MG * 40's,2,KE,Surgipharm
MAALOX SUSPENSION 350ml,4,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,24,KE,Surgipharm
ORELOX TABS 100MG *10'S,4,KE,Surgipharm
ORELOX TABS 200MG *10'S,8,KE,Surgipharm
RHINATHIOL EXPEC/ADULT SYRUP 125ml,6,KE,Surgipharm
RHINATHIOL INFANT SYRUP 125ml,7,KE,Surgipharm
RHINATHIOL PROMETHAZINE SYRUP 125ml,27,KE,Surgipharm
STILNOX TABS 10MG * 14,5,KE,Surgipharm
TAVANIC TABS 500mg * 5,5,KE,Surgipharm
TRITACE TABS 2.5mg * 28's,1,KE,Surgipharm
XATRAL LP TABS 10mg * 30's,2,KE,Surgipharm
CO APROVEL TABS 300mg * 28's,1,KE,Surgipharm
EPILIM CHRONO TABS 300mg * 100,1,KE,Surgipharm
IBEX CAPSULES 2*12,3,KE,Surgipharm
MAALOX PLUS TABLETS 200MG * 40's,10,KE,Surgipharm
MAALOX SUSPENSION 350ml,10,KE,Surgipharm
AMARYL M TABS 2mg * 30's,5,KE,Surgipharm
APIDRA SOLOSTAR 3ML DISP PENS * 5s,1,KE,Surgipharm
AXACEF TABLETS 500MG * 10's,10,KE,Surgipharm
BUSCOPAN PLUS TABLETS * 50's,5,KE,Surgipharm
FLAGYL TABS 400mg * 100's,1,KE,Surgipharm
FLEMING SUSP 228.5MG/5ML * 70ML(SANOFI),10,KE,Surgipharm
MAALOX SUSPENSION 350ml,3,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,-10,KE,Surgipharm
RIFOCIN INJ. 250mg * 1's,20,KE,Surgipharm
AMARYL TABS 1mg * 30's,20,KE,Surgipharm
APROVASC TAB 300-5MG *28,5,KE,Surgipharm
BRONCHICUM SYRUP * 100ml,120,KE,Surgipharm
BUSCOPAN AMPOULES 20mg/1ml * 5's,20,KE,Surgipharm
CLEXANE INJ. 40mg * 2,50,KE,Surgipharm
CO APROVEL TABS 300mg * 28's,10,KE,Surgipharm
EPILIM SYRUP 300ml,20,KE,Surgipharm
FLAGENTYL TABS 500mg * 4,65,KE,Surgipharm
FLEMING SUSP 228.5MG/5ML * 70ML(SANOFI),5,KE,Surgipharm
FLEMING SUSP 457MG/5ML * 70ML  (SANOFI),5,KE,Surgipharm
FLEMING TABS 1 G * 2*7'S,5,KE,Surgipharm
FLEMING TABS 625MG * 14'S(SANOFI),5,KE,Surgipharm
IBEX CAPSULES 2*12,20,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,20,KE,Surgipharm
LASIX TABS 40mg * 20,170,KE,Surgipharm
MONO-TILDIEM CAPS SR 200mg * 28's,20,KE,Surgipharm
ORELOX SUSP 40MG/5ML 100ML,55,KE,Surgipharm
ORELOX SUSP 40MG/5ML 50ML,110,KE,Surgipharm
PLAVIX TABS 75mg * 28's,10,KE,Surgipharm
RIFOCIN INJ. 250mg * 1's,210,KE,Surgipharm
STILNOX TABS 10MG * 14,200,KE,Surgipharm
TRITACE TABS 2.5mg * 28's,10,KE,Surgipharm
TRITACE TABS 5mg * 28's,40,KE,Surgipharm
XATRAL LP TABS 10mg * 30's,10,KE,Surgipharm
AMARYL TABS 2mg * 30's,-79,KE,Surgipharm
RHINATHIOL PROMETHAZINE SYRUP 125ml,4,KE,Surgipharm
AMARYL M TABS 2mg * 30's,10,KE,Surgipharm
APROVASC TAB 300-10MG *28,5,KE,Surgipharm
APROVASC TAB 300-5MG *28,5,KE,Surgipharm
BUSCOPAN PLUS TABLETS * 50's,160,KE,Surgipharm
DAONIL TABS 5mg * 100's,50,KE,Surgipharm
EPILIM SYRUP 300ml,30,KE,Surgipharm
FLAGYL SUSPENSION 100ml,50,KE,Surgipharm
FLAGYL TABS 400mg * 100's,10,KE,Surgipharm
FLEMING SUSP 228.5MG/5ML * 70ML(SANOFI),96,KE,Surgipharm
FLEMING TABS 625MG * 14'S(SANOFI),100,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,10,KE,Surgipharm
LASIX TABS 40mg * 20,10,KE,Surgipharm
MAALOX SUSPENSION 350ml,40,KE,Surgipharm
ORELOX TABS 200MG *10'S,10,KE,Surgipharm
STILNOX TABS 10MG * 14,10,KE,Surgipharm
BUSCOPAN PLUS TABLETS * 50's,24,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,20,KE,Surgipharm
FLEMING SUSP 457MG/5ML * 70ML  (SANOFI),30,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,45,KE,Surgipharm
ORELOX SUSP 40MG/5ML 100ML,2,KE,Surgipharm
BUSCOPAN PLUS TABLETS * 50's,1,KE,Surgipharm
MAALOX LEMON STICK 460mg/susp *20s,2,KE,Surgipharm
RHINATHIOL PROMETHAZINE SYRUP 125ml,3,KE,Surgipharm
EPILIM CHRONO TABS 300mg * 100,1,KE,Surgipharm
EPILIM SYRUP 300ml,2,KE,Surgipharm
FLAGYL SUSPENSION 100ml,3,KE,Surgipharm
LANTUS SOLOSTAR 3ML CARTRIDGE * 5'S,3,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,10,KE,Surgipharm
RHINATHIOL INFANT SYRUP 125ml,10,KE,Surgipharm
RHINATHIOL PROMETHAZINE SYRUP 125ml,10,KE,Surgipharm
TRITACE TABS 2.5mg * 28's,1,KE,Surgipharm
TRITACE TABS 5mg * 28's,6,KE,Surgipharm
RHINATHIOL PROMETHAZINE SYRUP 125ml,1,KE,Surgipharm
STILNOX TABS 10MG * 14,3,KE,Surgipharm
MUCOSOLVAN LIQUID 15mg/5ml * 100ml,35,KE,Surgipharm
STILNOX TABS 10MG * 14,30,KE,Surgipharm
LASIX TABS 40mg * 20,1,KE,Surgipharm
APIDRA SOLOSTAR 3ML DISP PENS * 5s,5,KE,Surgipharm
CLEXANE INJ. 40mg * 2,350,KE,Surgipharm
CLEXANE INJ. 80mg * 2,100,KE,Surgipharm
ENTEROGERMINA VIALS 5ML * 10's,100,KE,Surgipharm
EPILIM SYRUP 300ml,100,KE,Surgipharm
NO SPA INJECTION 40mg/2ml * 25Amps,10,KE,Surgipharm
RHINATHIOL PROMETHAZINE SYRUP 125ml,200,KE,Surgipharm
XATRAL LP TABLETS 5mg * 56's,30,KE,Surgipharm
RESONIUM ADULT POWDER 454G,2,KE,Surgipharm
APROVASC TAB 300-5MG *28,1,KE,Surgipharm
BRONCHICUM SYRUP * 100ml,6,KE,Surgipharm
CLEXANE INJ. 40mg * 2,5,KE,Surgipharm
CLEXANE INJ. 80mg * 2,1,KE,Surgipharm
CO APROVEL TABS 300mg * 28's,2,KE,Surgipharm
EPILIM EC TABLETS 200mg * 100,4,KE,Surgipharm
EPILIM INJECTION 400MG * 1,3,KE,Surgipharm
EPILIM SYRUP 300ml,6,KE,Surgipharm
FLAGENTYL TABS 500mg * 4,4,KE,Surgipharm
FLEMING SUSP 228.5MG/5ML * 70ML(SANOFI),96,KE,Surgipharm
FLEMING SUSP 457MG/5ML * 70ML  (SANOFI),24,KE,Surgipharm
FLEMING TABS 625MG * 14'S(SANOFI),96,KE,Surgipharm
IBEX CAPSULES 2*12,20,KE,Surgipharm
LASIX TABS 40mg * 20,10,KE,Surgipharm
TRITACE TABS 5mg * 28's,1,KE,Surgipharm
BUSCOPAN PLUS TABLETS * 50's,2,KE,Surgipharm
FLEMING SUSP 228.5MG/5ML * 70ML(SANOFI),2,KE,Surgipharm
EPILIM EC TABLETS 200mg * 100,1,KE,Surgipharm
ORELOX TABS 100MG *10'S,1,KE,Surgipharm
AMARYL M TABS 2mg * 30's,2,KE,Surgipharm
CLEXANE INJ. 40mg * 2,5,KE,Surgipharm
FLAGENTYL TABS 500mg * 4,20,KE,Surgipharm
FLEMING SUSP 228.5MG/5ML * 70ML(SANOFI),5,KE,Surgipharm
FLEMING SUSP 457MG/5ML * 70ML  (SANOFI),3,KE,Surgipharm
FLEMING TABS 1 G * 2*7'S,2,KE,Surgipharm
FLEMING TABS 625MG * 14'S(SANOFI),3,KE,Surgipharm
LASIX TABS 40mg * 20,10,KE,Surgipharm
ORELOX TABS 100MG *10'S,3,KE,Surgipharm
ORELOX TABS 200MG *10'S,3,KE,Surgipharm
FLEMING INJ 1.2GM * 5'S,10,KE,Surgipharm
FLEMING TABS 1 G * 2*7'S,10,KE,Surgipharm
FLAGYL SUSPENSION 100ml,24,KE,Surgipharm
FLAGYL TABS 400mg * 100's,30,KE,Surgipharm
FLEMING TABS 625MG * 14'S(SANOFI),50,KE,Surgipharm
MAALOX LEMON STICK 460mg/susp *20s,2,KE,Surgipharm
MONO-TILDIEM CAPS SR 200mg * 28's,2,KE,Surgipharm
PLAVIX TABS 75mg * 28's,1,KE,Surgipharm
RIFOCIN INJ. 250mg * 1's,40,KE,Surgipharm
